cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
,,w,t,l,,,,g,,c,,,,,,,o,p,,,g
,,,f,,,c,,,,,,,,p,,w,,,,,
,,,,n,f,,,,t,,s,s,g,p,,,,,,v,
,,e,f,,f,,n,b,t,,,,,p,,,o,,,,
f,,n,f,y,,c,,,,?,k,,,w,p,w,,,w,,
,f,,,,,,b,,t,b,,,,g,,,,,,y,
,,,,,,,b,,,,,,,,p,w,,p,,y,d
,,,,y,f,c,n,,t,,s,s,p,,,,o,,,v,d
,y,,,,,,,,,b,s,,,,,,,,n,,
,,y,,l,,,,,,,,y,,,p,,o,,,,p
,,,t,,,c,,w,,,,,,,p,w,,,k,,u
,s,,,,,,,,t,,,,,,,,o,p,h,,
,,g,f,,f,c,b,,,b,k,,,,,,,,,,
k,,g,f,,f,,b,,,?,,,,,,w,t,p,,s,
,y,,,,f,c,,,e,,,s,w,w,,,,,,,
,,,t,,f,,,,,,,,,,,w,,p,,n,m
x,,,,,,c,,w,,,,,,w,,,,p,k,y,
,,,,,,,,,,b,s,s,,g,p,,o,p,,,d
f,,n,f,,,w,,p,t,,,,,w,,,,,,a,g
,y,,t,,,,,,t,,,,,g,,,o,,n,,
x,s,,t,n,,,,,,,,s,,w,,,,,w,,p
,f,,,,,w,,,,,s,s,w,,,,,,w,,
x,,,,y,,c,,,,?,,k,w,w,,,,,,,
,,,f,,f,,,,,,,,,,,w,,l,,,
,,e,,,,,n,,,?,,,,,p,w,,e,w,,
,,g,,,f,c,,,,b,,s,w,p,p,,,,k,v,d
f,,,t,,,,,p,,,,,,,,,o,p,,,
,f,,,,,,b,p,,,s,,g,p,,,,,n,,
x,,,,,,,b,,,,f,,w,,,w,,,n,s,g
b,y,,,a,,,,,,,s,,,,,,,,,,m
,s,n,,p,f,,,,,,,s,,,,,o,p,,,
x,s,g,,n,,,b,,,,,s,,,,w,,,,v,
f,,,,,,,,,,e,s,s,,w,,,o,,,v,
,,n,f,,f,,,y,,,,,c,c,,w,,,,,
,f,,,n,,,,,,,s,,,,,,o,,,y,
,s,,,,,,,,,,,,,,p,,,,,,
,,e,,,f,c,,,,,,s,g,,,w,o,,,,
x,,,,,f,,,,,,s,,p,p,,,,,,,p
,f,n,,n,f,,,w,,,,s,,,,,,p,n,v,
,,,t,f,,,b,p,,,,,,,,,,,,,g
,,e,,,,,,,,,s,s,,,,,,e,,c,
,,,,a,,c,,,,,,s,,,p,w,,,,,g
,,,,,,,,,,e,s,,w,,,w,o,e,,,g
x,,,,n,f,,b,,,,,,w,,p,,,,,,w
,y,,,a,,,b,,,,,,,,,w,,,,y,
f,s,,,,,,,o,e,,s,,,,,,o,,,c,
,,,,,f,,,e,,,s,,,,,w,,,,,w
,f,,,c,,,n,,,,,,w,,,,,,k,,
,,,,,,,,,,,,,w,,,,,p,,,
,,g,,n,,c,,w,,,,,,w,,w,,p,,,d
,,,,,,,,o,e,,,,,,,,,,,c,
x,,w,t,l,f,,n,w,t,,,,,,p,,,,n,,d
,,g,f,,f,c,b,,,b,,,,p,,,,l,h,,
k,s,,,y,,,n,,,,,,,,p,w,,,w,v,d
f,y,,,,f,c,,,e,r,,,,w,,,,p,,,
,,,,n,f,w,,,,,,,,,,,,,,s,
,,n,,,f,c,,,,,,,,w,,,,,,,g
,y,,,,,,,,,,k,s,w,,,,,,,,d
,,,,,,c,b,,,,s,,g,,,,o,,n,,
,y,,,,,c,b,,,,,,,w,,,,,n,y,
,,w,f,,f,c,n,,,,s,s,,,,w,o,,,,
,,,,,,c,,,,,,s,p,,,,o,p,,,
x,s,,,,,c,,,,,,,p,p,p,,o,,w,,
x,,,f,,,,,g,,,,k,,,,,,,,,g
,,,,s,,,n,,,?,,,w,w,p,,o,,,,p
x,s,,f,,f,,n,b,t,?,,,,w,p,,o,,,,
x,s,,,,f,,,,,,f,f,,,,,o,,,,
,,,,,f,c,,b,,,,,,,p,,,e,w,,p
,,,f,n,,c,,,,,,,,,,n,,,,,
f,,,t,,,c,,,,,s,,,,,w,,,,v,d
,,,f,,,,,b,t,?,s,,,p,,,,,,v,l
,y,,,,,c,,,e,,,,,,p,w,,e,,,
f,y,,,,,,,p,t,b,,,,,,w,o,,k,v,
,s,,,,f,,n,b,,,,s,p,w,p,,,,w,,
,,,,n,,,b,,,,s,f,,,,w,,,k,a,
x,,,,,,,n,n,t,,,,w,,p,,,,,,d
,s,,,,f,,,,e,,,,,w,p,,o,,,,
,y,,t,,,,b,,,,s,s,,,,,,,,,
,,,,,,,n,b,t,,,k,,,p,,o,,w,,
,,,,n,,,b,k,,,,,,,,,o,,,a,
,f,,,n,,,,,,,,y,,,,,o,,,v,
f,,,,f,,,b,,,,,,n,,,w,,,,,d
,,g,,,f,w,b,,e,?,s,s,,w,,,,,,s,g
f,,,,n,f,,,,,b,,,w,,,,,,,y,d
x,,,,f,,,,g,e,b,,,,,,,o,,,,
,,,,,,,b,,e,,s,,,,p,w,,p,,y,
,,,,,f,c,,,e,,k,,,n,p,w,,,,,
,,,t,,,,,,,,s,s,,,p,,,,,s,
k,,p,,,,,,,e,?,s,,,,,w,t,e,,c,
x,f,,,,,c,,,,,,,p,b,,,,,,v,
,f,,,n,,,b,n,,,,f,,,p,,o,e,,,
x,,g,,f,,c,,,,b,,,,,,,o,,h,,
,,,,,,w,,,,,f,,,w,p,,,,n,s,
k,s,w,,,,,b,,,?,,,,,,,,p,,,
,,,f,,,,,b,,?,,k,,,,,,,,,
,,,,c,,,,,e,,s,,,w,p,,,,,,
f,f,y,,,f,c,,,e,b,k,,b,,,,,,,v,
x,,e,,,,,,,,,s,,,,p,,,p,,,
f,,,,,,c,b,,t,,,,,,,,o,,h,,
f,f,,f,,,w,b,,,,,s,,,,,o,,k,s,
x,,w,t,l,f,,,g,e,,s,,,,p,w,,,,,
,,y,,,,,b,,,b,,,,,,w,,,h,y,
x,,,t,,,,b,,,,,s,,,,,o,,k,,
f,,n,,p,,,,,,e,s,,,,p,,,p,n,v,
x,s,,,,,,,,,?,k,,w,,,,o,,,v,
,,,t,n,f,c,,u,t,,s,,p,w,p,,,,,,
,y,e,,f,f,c,,,,,,,w,,,,,,,,
,f,,,f,f,,b,p,,b,k,,,,,w,,,h,,
,y,,t,,,,b,,,,,,,,p,,,,,,d
,y,,,,,,,,,b,,,,,,,,,n,,
,y,,,,,c,b,p,,b,,k,,,p,w,,,,,
b,,w,f,,f,,b,,,?,k,,w,,,,t,p,,,g
,y,,,f,f,c,,,,,k,k,,,p,,o,l,h,,
,y,,f,y,f,,,b,,?,k,s,,,,,,,,,
,,g,,n,,c,b,,,b,,,p,,,,,p,,v,
,,,,,,,b,,,,,,b,,,,,,,,
f,f,,f,,f,c,b,,e,,,,b,,,,,,,y,
,,,f,,,c,,,,,k,,,,,,,,h,,
,,,,,,,b,w,,,,s,,p,,,,,,y,
x,s,,,,,c,,p,e,e,,,,w,p,,o,p,,v,u
,,,f,,f,c,,w,,,,,w,,,w,,,,,
,,e,,,f,,,,,,,,,,p,w,o,,w,,p
,y,,,n,,,,,,,,,w,w,p,,o,,,,
f,,y,,f,,,,h,,,,k,,,,,,l,,y,p
b,f,,,,,,,g,e,?,,,,w,,,,,,,
,f,w,,,,,,,,,s,s,,w,,,,,,,
x,,,,,,,n,,t,,,,w,,,,o,p,n,v,d
,,,,,a,,,,,,,s,,o,,,,p,,,
,,n,,,,c,,n,e,?,s,,,o,p,,,p,n,,
,,,,,,,,,,,k,,,,,w,,l,,v,g
x,,,,f,,,,h,e,,,,p,n,p,,,,,,
x,,,f,,f,c,,,,?,s,,,,p,w,o,,w,,
,f,g,f,,f,c,,g,,,k,,,,,,,,,y,
,y,,f,s,,,n,,,,s,,p,,p,w,,,,,
f,,,t,n,f,c,,,,,s,s,w,,p,,o,p,k,,
,,y,,,,,b,,,,,,,,,w,o,,n,n,
,,n,f,f,,,n,b,,,s,,,,,,o,,,,p
,,,,,f,,,n,,b,,s,,w,,w,o,,n,v,d
,,w,,,f,,n,,e,,,,w,,p,,,,,,u
f,,n,,,f,,,,,,s,,,,,,,p,n,s,
,,,f,,,,b,h,,,,,w,w,,,,e,,s,
f,,,t,,,c,,w,,b,,s,,g,,,,p,n,,d
,,,f,n,f,c,n,p,,,,,,,,w,,p,n,,
,,,f,,,,n,,,,,,,w,p,,,,,,
,,,,n,f,,,,t,b,,,,,p,,,p,k,,d
,f,,t,n,,,,p,t,b,,,g,,,,,,,y,
x,f,n,,,f,,,w,t,b,s,,,,,,o,,,,
,y,,,f,,,b,,,,,,,,,w,o,,h,y,
,f,,,,,,b,,e,,k,,b,,,,,,,,
,,,,,,,b,,,,,,w,p,,,,,,,
,,,,,,,,,,,,,,,,w,o,,,,d
,y,,,n,f,,,,t,,,s,p,p,p,,o,,,,d
,s,,,,,,b,,,,s,s,w,w,,,t,p,r,,
f,f,,,n,f,w,,k,,,f,f,,,,,,,n,,
,,,,,,c,,,e,,,,,,,,,,h,,
,,,,n,f,,,n,e,,s,,,w,p,w,,,k,,u
f,y,,,,,,,,e,,s,,,,,,o,,n,,u
,,,,f,,c,,p,t,,,,,,,,,p,,,
x,s,,,n,,,,,,,,,w,,,,t,,w,,g
f,,,f,,,,,p,,,,,w,w,p,w,o,,n,,g
,s,,,,f,,b,g,,,,,,w,,,,,n,,
,,,,,,w,,,,,f,,w,,,,o,,,,
,s,,,,f,,,,,,,s,,w,,w,o,,,n,
,,,,,,,,n,e,,,,,,,,,,,v,
f,,,,f,f,,,b,,,s,k,,,,w,o,,,,l
,,,t,,,,b,,,,,,,p,,,o,,n,,
,,,,,,,,b,,,,k,,,p,w,,,w,,
,y,,,n,f,c,,,t,b,,,,,,w,o,,k,,
,,g,,n,,c,b,,,,,s,,,p,w,,p,,y,d
f,f,,,,,,b,,,b,,,,b,,,,,,,
k,,e,,,f,c,,b,,,k,,,,,,,,,,
x,,,,s,,,n,,,,,,,,p,,o,,,v,l
,,,t,,,,,u,,,,,,,,,,,,,d
,,,,,f,,,,e,,,,,,,,o,,,,
,f,,f,,,,,p,e,,,,,,,w,,,,,
,f,,t,,,c,,,,b,,,,,,,,,k,,
f,f,e,,,,,,p,t,,,s,,w,p,,,,,,
x,,,,y,,c,,,,,k,s,p,,,w,o,e,,v,
,,w,,,,,,,,,s,s,,w,,w,,,,v,
,,,,,,,,,e,,,k,,,,,,,,,
x,y,,,,,c,,,,,,,,,,,,,,v,
,,,,,,,,b,,,k,s,p,,,,,,,,
,y,,t,a,f,,,p,e,r,,,,,,,,,,,
k,y,,,f,,,,,t,?,,,,,,,,,,,l
,,,,,f,,,e,,,s,,,,,,,,w,,w
,,,,,f,,,,,,,,w,,,,,e,k,s,
x,y,,f,,,c,,,,b,,,p,b,,w,,l,h,y,
f,,e,,,,,,,,,,,,g,,,,,,,
,y,g,t,,f,,,,,,,,,,p,w,o,,,,
f,,,,,,,b,n,,e,,s,,,p,,,e,,,g
,,,,,,,,u,t,b,,s,,,,w,,,,v,
f,f,g,f,n,,,n,p,,,,,w,w,,,o,p,,,u
,,,,f,,,,,,b,,,,,p,,,,,,
f,,,,f,,,,h,,b,k,,,,p,w,,l,,,p
,,,,f,,,,b,,,,s,,p,,w,o,,,v,
,,,,,f,,,,,,,,n,,,,,,,y,d
,,,,,,c,,b,t,,,,,,,w,,,,,
f,,,,n,,,n,,,,,,,w,p,,o,p,,,u
,,g,,,f,c,,,e,,,k,b,,p,w,,,,,g
,,g,,,,,,,,,,,,,p,,,p,,,
,,,,,,,,,t,,k,,p,,,,o,,,,
,,,t,l,,,,,,,,,,,p,,,,,s,
,,,,,,c,,b,t,,s,k,,w,,,,,,,
x,,,t,,,,b,,,b,,s,,w,,,,,,,u
,f,,f,,,w,,,,,,,,,p,,o,,,,
,y,,t,n,,,b,,,b,,,,,,,,p,n,,
,s,,,,,,,b,t,,,s,w,,,,o,e,w,,
x,,,,,,c,b,,,,,,,p,,w,,,,,
x,,,t,,f,,,n,,,,,,w,,w,,,,n,m
,,,,,,,,,t,,,,,w,,,,,,v,l
x,y,e,t,n,f,,,,t,,s,s,,,,,,,,,
f,,,,,,,,b,,?,k,,,,,,o,,,v,
,y,n,,y,f,c,,,,,s,,w,w,,,,,,,
,y,,,,,,,,,,k,,,,,w,,,h,,d
,,,f,,,,,p,e,b,k,,,,,w,o,,,,g
,,,,n,,c,b,,e,?,,s,,,p,,,,,,
,,,f,,f,,,,,,,,,,,w,o,e,,v,
,,,,n,,,,g,,,s,,,,p,w,,p,,,u
,,,f,c,f,,,,e,,,,,,p,w,,,,v,d
,,w,f,,,,b,,,,,,w,,p,,,e,n,,g
,,n,t,,,c,b,,t,,,,,,,w,,,k,,
,s,w,,,,,b,,,,,s,,w,,,,,n,,
,,,,,,,b,,,,k,,,,,w,,,,,g
x,,,,f,f,c,b,h,,,,k,,b,,w,,l,,,
,,,f,,,,b,,,,,k,,,,,,,h,,
,y,,t,,,,,,e,,,,w,w,,,,,r,,
,,,,n,f,,,,t,,,s,,,,,,,,,g
,f,n,,,,,,,,b,,s,,w,,,o,,,,d
,y,n,,,,c,n,,,,,,p,,,w,o,,w,v,
,,,,,,,,b,,,,,w,,,,,e,w,,
f,,,,l,,,,,,,,y,,,,,,p,n,,
,,,,f,,,,,,,,,w,,,w,o,,,,
,s,w,,,f,w,,,,?,s,s,,,,,,p,,,
,,,f,n,,,,,,,,s,,,p,,,e,,,
,f,,t,,f,,,,,,s,s,,,p,w,,,,y,
,,,,,,,,,,b,,,,g,,,o,,,,
,,n,,,,c,n,b,,,k,,,,,,,,,v,
,,,,,f,c,,,,b,k,k,,,,w,,l,,,
x,,,,,f,,,,,,,,g,p,,w,o,p,,,d
,s,w,,,f,,,,,?,k,,w,,,,,p,,,
,,,,,,c,b,p,,,,,,,,,o,,,y,g
,,,,,,c,,,,,s,,,,,,,,,,
,,,,c,,,n,g,e,,,,,,p,,,p,,,
x,,e,t,,,,,,,,,s,,w,,,,,k,,
,s,,,,f,,,b,t,,,,,,,,,,w,v,
x,,n,,,,,,,,,,s,,,,w,,,n,,
,f,,,,f,,b,,,,,,,p,,,,l,h,,
,,g,,f,,c,b,,,,,,n,,,w,,,,v,p
k,,n,,,,,,,,,k,,p,,,w,o,,,,
,,y,t,a,,c,,,,,,s,,,,,,p,,s,
b,,,f,,,w,,,e,,,s,w,,p,,,,,,g
x,,,,a,f,,,,,c,,,w,,,,,p,,,m
k,,,f,,,,,,,?,,,,w,,,,e,,,l
x,,,f,,,c,,,,,,,n,,p,w,,l,,,
x,,,f,,,c,,,,b,k,,,p,,w,,l,,y,g
,,,,,f,c,b,,,b,k,,n,p,,,,l,,,
,y,,t,n,,c,,,t,,s,s,,,p,,,,,,d
,f,g,,f,,,,,e,b,k,,,,p,,,l,,,
x,f,g,,,,,,,,b,,,,,,,,,,,
,s,,,,,,,n,,,s,,,,,,,e,k,,
,,w,,n,f,w,b,,t,,,,,,p,,,e,n,,
,y,n,,,,c,,,,,,,,,,w,,e,,v,
x,y,,t,n,f,c,,,,b,,s,,w,,,,p,,,
,,,t,,,c,,,e,,,s,,,p,,,,,,g
,,,,p,,c,n,,,,,,w,,,,,,,,
,,,t,,,c,b,,,,,s,p,,,w,o,,,,
b,,y,,,,,,,e,,s,s,w,,,,,p,,,g
f,,,,n,,,b,,,e,,,,w,p,,o,,,,
,s,,,,,c,,,,,,s,,,,w,o,,,,g
,,y,,,,,,,e,,,,b,,,,o,,,,
,,,,,,,,,,,,,,,,,o,e,k,,
,,n,,,,,n,,t,?,,s,,p,,w,,,,,
,,,f,,f,c,,,,,s,,,,,,,,w,,
,,n,,,f,,,w,,,,,,w,,,,,n,,
,,y,f,,,,,,,,,,,n,p,w,,,,y,d
f,,e,,,,c,n,,,,k,s,,,,w,,,w,,l
f,f,e,t,n,f,,,p,,,,,,,p,,,p,,,
x,,n,,,,,,,t,,,,,,,,,,w,v,
,,w,,n,,,,,,,f,s,,,p,w,,,k,a,
f,,,,,f,,,,e,,k,,,p,,,,,,,
,,,f,f,f,,b,,,,,,,,,,o,,,,
f,f,,,f,f,,b,,e,,,,,,p,w,o,,,v,
f,,n,,,a,,,n,e,?,,,,,p,,,p,,c,l
,,,,,f,c,,h,e,b,,,n,n,p,,,,,,
,,,t,,,,,,,,,,,,,,,,,,
,y,b,,n,,,,g,,,s,,,w,,,,p,,,
,,,,,,c,,w,e,,,y,,,p,w,,e,w,,
x,,,t,,f,c,,,,,,,,,,w,o,,,,
,,,,f,,,,h,,,k,k,,n,,,,,,,d
x,,,,,,,b,,,,,,,,,,o,l,,,
,s,,,,,,,b,t,?,,k,,,,,,e,,,
,s,g,,,,,,,e,b,,,,w,p,,,,,,
,y,,t,,f,,,n,,,s,s,,,,,,,,,d
f,,n,,,,,,w,e,,,,,,,,,,w,,
x,,g,,,f,,,,,b,,,,,,w,o,,,y,
,y,e,,,f,c,,b,,,,k,w,,,,,e,,v,p
x,,,,,,,,,,b,,s,p,,,,o,,,,
,,,,,,,,,,b,k,,,p,,w,,,h,,p
,,,f,f,,,b,,,,k,,,n,,,o,,h,v,
f,y,e,,,,,,,,,s,,,p,p,,o,,k,,
,s,y,,,f,,,,,c,,,,w,,w,o,,,,
,,,,,,c,,u,,,,s,,g,,,o,p,,,
f,,,,s,,,,b,,?,,k,,,,,,e,,,
,,,,,f,,,,,,s,s,,,,,,,,,
f,,n,,n,,,b,,t,b,,s,,,p,,,p,,,d
,,y,,,,,,,,,,k,,,,,o,,,y,
,,,,,,c,,,,b,s,,w,,,w,t,p,,,
,,,,,,,n,,t,,,k,,w,p,,,,,,
f,,,,,,,b,,,b,,,,,,w,o,,k,,d
k,,,f,,,,n,,,?,,,w,,,,,e,,,
,,y,,,,,,,,,,k,n,,,w,,l,,,g
f,y,,,f,,,,,,,,,,,,w,o,,h,,d
x,,e,,,f,c,,w,t,,s,s,g,,,w,o,,,,
,,,t,,f,c,b,,,?,,s,,w,,w,,,,,
x,,w,,f,,c,,h,t,,f,f,,,,,o,,,,
,,,,,,w,,,t,e,f,s,w,,,,,,,,
,,,,,,,b,,e,b,,k,,,,,,,h,,
,,n,,y,,c,,,,,,,,,p,,,,,,
,,g,,,,,b,n,t,,s,,,,,w,,,,s,
,,,t,f,,,,,,,s,,w,,,w,o,,,,g
,,,f,,f,c,,,,b,,,p,b,,,,,h,y,
,f,y,,,,,,,e,,k,,b,,,,,,,,
k,,,,,,,n,,,?,,,,,,,,e,,,
,f,,,,f,,,,,,,,,,,,o,,n,,
,,,,,f,c,,p,t,,,,w,w,,,,p,h,s,
f,,,t,,,,,,,b,,s,,,p,,o,,n,v,d
x,y,,,,,,,,,,,,e,w,,w,,,,,
x,,,,,,,,w,,,s,,,,p,,,,,y,
,,y,,l,f,,,,e,,,s,,,,,o,,,,
,,y,,f,,c,,p,,,k,,n,,,w,,,h,,d
,,,,n,,,,,,b,,s,g,,,,o,,,v,
k,,,,n,,,,,,,s,s,,,,,,,,,
,,,,,,,n,b,,,,,,,p,,,,,v,
,,,t,,,c,,n,,,s,,,w,,,,p,,,d
x,s,w,,,,,,g,e,,,,w,,p,w,,,k,,
,,y,,f,,,b,,,b,,,,n,p,w,,l,,,
,,,,f,,,,,,,,k,p,,p,,o,,,,
,f,,,c,,,,,e,b,,s,,,p,,o,,,,
x,f,,,,,c,,,,,,,,,p,,,,,v,d
f,,,f,,f,,,,,,,s,,,p,,,,,v,
,,g,,,f,,,,e,,,,,n,,,,,,y,
,y,,,,,,,,,,s,,,,,,o,,n,,
f,,,,n,,,b,,e,,s,,,,p,w,t,p,r,,
f,,,t,l,,,n,w,,,s,,,,,w,,,n,,
,,,,,f,,,,,,,,,,,,,e,,v,
x,,,,,,,,k,,,s,,,,,,,,,,
,,,,,,,,,t,?,,,,,,,,,,v,p
,f,,,,,c,,,,b,,,,g,,,,p,k,,
f,f,w,,,f,,b,,,,,,,,,,,,,s,g
,,e,,,f,,,u,t,,,,,,,,,,k,,
x,,,,,f,c,,,e,,k,,,,,w,,,,,
,,,f,,,,,,,,,,,p,,w,,e,,,p
,,,,n,,,,,,,,,g,,p,,,,,,d
,,,,,,,,b,,,,,,,,,,,w,,l
,,,f,,,c,,,,?,,s,,,,,,,,,
,,,,,,,,,,,s,,,,p,,o,,,v,
,,,f,,f,,b,w,e,,,,,w,,w,,,,,
x,,,t,a,,,,w,,,,y,,,,,,,k,,
,,,,n,,,,,t,,,,,,,w,,,n,,
,s,p,,,f,,,e,e,,s,,,e,,w,t,,,,
x,,,t,n,f,,,,t,b,,s,,w,,w,,,k,,d
,f,,,,,,,g,,,,,,,,,o,,h,,
,,g,f,,,c,b,,,b,,k,,,,,,l,h,,
,,,,y,,,,b,t,,k,,,,p,,,,,,
,y,,,,,c,,,,,,k,,,,,,,,v,
,f,y,,f,,,b,,e,,,,,,,,,,,,
,f,,,,,,,,,,,,w,,,,,p,,,d
,,,,,,c,,,,,s,,,,p,w,,,w,,l
,,,,,,,n,,,,,,,,,,,,w,v,l
,,,,,,,,,,b,,,,,,,o,l,,v,
,y,,,,,,n,,,,,,p,,p,,o,e,,,l
x,s,,t,f,,c,,p,,,,f,,,p,,o,,,s,u
f,,,f,,f,,,,e,,,,,n,p,,,l,h,y,p
f,,,,,,,,p,,,,,p,p,,w,,p,,,
,y,g,,,,,b,,,,,,,,p,,,,,,
,,e,,,f,,b,,,,s,,,w,,w,,,,,
,,,,,f,,,,,?,s,,p,p,,,o,,,v,
,,,,l,,,,,,c,,,,,,,o,p,,,
,,,t,,,c,,p,,r,s,,,w,,,o,,,,
,y,n,,y,,,n,,t,?,,s,,,p,w,o,,,v,
k,,e,,,,,,,t,,,,,,,,,,,,d
b,,,f,,,,b,,,,s,,,,,,o,,,,
x,,,,,,w,b,k,,,,,w,,,,o,,,,
b,s,p,,n,,c,,,,,,,,,,,,,,v,g
,f,g,,,,w,,,,?,,k,w,w,,w,t,p,w,,
,,,t,,f,c,b,,,,,s,,,,w,o,,n,v,
f,,,,n,,c,n,h,e,?,,,w,,,,,f,,,
f,,,,,f,,,,,,,s,,,p,,,,,,
,,n,f,,f,,,b,,?,,,,p,,,o,e,w,v,p
x,,,,y,f,c,,,,?,,,,,p,,o,,,,p
,,e,,,,,,b,t,?,,k,,,,,,,,,
x,,,,,,,,,,,s,,,,,,,p,,,
x,,,,,f,c,n,,,?,,,,,p,,,e,,,l
f,,,t,,f,c,,,,,,,,,p,,,,,,
,,n,,,f,,,b,t,,s,,,,,,,e,w,,
,,g,f,n,,w,,n,,,,,w,w,,,,,,,g
,y,,f,,,,n,b,,,,s,,p,,,,,w,,
,y,,,f,,,n,,,,,,,,,w,,e,,,
,f,,,,,,,,,,,k,,,,,,,h,y,
,,,,,,,,,,b,,f,w,w,,,,,,,g
,,,f,n,,,,o,,?,,,,,,,,,o,c,
,,,f,,,c,,n,,?,,s,o,,,,o,,o,,l
,,,,n,,,,h,,,,,w,w,p,,,,,,
,f,y,,,f,,,p,e,b,,,,,p,w,o,l,,v,
,,e,f,,,,n,b,,,,,p,p,p,,,,,,
,,,t,,,,b,p,,b,,,,,,w,,,,y,
,,g,,,f,,,,e,,k,,p,,,w,,,,,
,,e,,,,,,,t,,,,p,,p,w,,e,,,
,,n,t,,,,,,,,,s,,,p,,,e,,,w
,s,w,,n,,,,p,,?,,,w,,,,t,,,,g
x,,,f,,,,,,,?,,k,p,,,w,o,,,,p
x,,,f,n,,,,,t,,,,,,,,,,,s,g
x,,w,f,n,,,b,,,,,,,,p,,o,,,a,
x,s,,f,,,,,b,,,s,k,,,,,,,w,,p
,f,,f,,,,,,,b,k,k,p,,p,,o,,,y,d
f,,,,,,c,b,,,,,,,,,,,,,,d
,y,,,,,,,g,e,b,,,p,p,p,,,,,,g
,f,,f,n,,,b,,t,,,,w,,p,,,,k,,
x,,,,n,,,b,,,,,f,w,,,,o,e,n,,g
,,,,,a,,b,,,,,,,,,n,,,,,
,,,,,,,,,,b,,,,p,,w,o,,,y,
,,,t,,f,,,,,,,s,,,p,,,e,,,
,f,,,,,w,,n,,,s,,,,,,,p,,v,
x,s,,,,f,,,,e,,,s,,,p,,,,w,,
x,s,,f,,,,,,,,,,,,,w,,,,v,d
,,,,,,c,,,,,,s,p,,,,o,p,k,,
f,,g,,f,f,,,,,b,k,,,p,,w,o,l,h,,
,s,b,t,,,,b,,,b,,s,w,w,,,t,,,v,
f,,,,p,f,c,,,,,,,,,p,w,,p,n,,
k,s,,,n,,w,,w,,,,,w,,,,,p,w,,
f,f,,,,,,,,,,,s,,,p,,,p,n,,d
x,,,,c,,,,,,b,,s,,,p,,,,,,
f,,,f,,,,b,,,,s,f,,,p,w,,,,a,g
,,,f,n,f,,,p,,?,,,,,,,,p,,,g
,,,,,,,,b,,?,,,,,,w,o,,,v,
,,,,,,,b,,,b,,,,,,,o,l,,v,
,,g,f,,,,b,,,,,k,,,,w,,,,,g
,,,,n,,,,p,t,,,,,,p,,o,,,,g
,f,,,n,f,,,,,b,,s,,w,,,o,p,,,d
,,,,,f,,b,,t,b,s,s,,,,w,o,,n,v,
,,,,,f,c,,w,,b,,,,,p,,,p,,v,
x,,,,,,,,b,t,,,,w,,p,,o,,,,
,,,,,f,,,,,,,,,p,p,w,o,,w,v,
f,s,n,f,,f,,,,,,k,s,,,p,,o,e,,,
x,,,,,,,,,,,k,,,,,,,e,,v,l
,,,,n,f,,,h,,,,s,,,p,w,o,,,,
,f,,,c,,,n,p,e,b,,,,w,,,,,k,,
,,w,,n,,,,,e,?,k,,,,p,,,,,s,g
x,,,,s,,,,,,,k,k,w,,,w,,,,,
,,y,,f,,,,,,b,k,,p,n,,w,,,,y,
,,g,,,,c,,,,,,,w,,,,,p,,,g
,s,y,,,,,,,,,,,,,,w,,,,n,
,,n,,a,,,,,e,,,,,,,,,,k,,
f,y,n,,,,,,,,,s,,,g,,w,,p,,,
f,,,,,,c,,,,,,,g,,,,,,,y,
f,f,,,n,,,b,,,b,,,,,p,,,,k,,
,,,,,f,,n,,,,,,w,w,p,w,o,,,,
,f,n,,n,,,b,w,t,,s,,,p,,,,,,,d
,,,f,,f,c,,g,,b,,,,b,p,,,l,h,,
,,n,t,,f,,,,t,,,,,w,,w,,,,,d
,,,,,f,,,,,,,,,,,,,p,k,,
,,n,,,a,c,,,e,,,s,,o,,,o,,,c,
,,,t,n,f,,b,,,,s,s,w,,,w,,,,,
f,,,,n,,c,,n,,b,s,,w,p,p,w,o,p,,,
x,f,,,f,f,,,,,,,,,p,,w,o,,,,
,,g,,,,c,,,,b,,,,,p,w,,l,h,v,
,,,,l,f,,,,e,c,,,,,,,,,,,
,,n,,,,,,b,,,,,w,w,,,,,,,d
f,,y,f,f,,,b,,,,,,b,,,,o,,,y,
,,n,,,,c,n,,,,,,,p,,,,,,v,d
f,,,,n,f,,,n,,e,,s,,w,,,o,,n,,
,f,,t,n,,,,,,,,,w,,,,,p,n,,
x,,,t,,,,b,n,,b,s,,,,,,,,,,
,,,,n,,c,,,,,,,w,,p,,,,,,
,,,,,,,,w,,,,,w,,,,,,k,y,
f,,,,,f,c,n,,,,k,,p,,p,w,o,,w,,
,,,f,,,c,,,t,?,,,,,,,,,,,
,,,,f,,,b,,,,,,,,,w,,,,,
,,,f,,,c,,,,b,,,,,,,,,,y,
,,,,,,,,,,,,,,,p,w,o,,,,
,,y,,,f,c,b,h,e,b,,,,,,w,o,,,,
x,,w,,,f,,n,,e,,,,,,,,o,p,,,
,,,t,f,,,b,,,,,f,,,,,,,,,g
,,,t,f,f,,,,,b,,f,,w,,,,p,,,u
