cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
x,y,e,f,,,,,b,,?,,,w,p,p,,,e,w,v,l
,,,t,n,,c,,,t,b,,,g,g,p,w,,p,,,
f,,y,,a,f,,,,e,,s,y,w,,,w,,,,y,
,,n,f,,a,,b,w,,c,k,,,c,,w,,n,,,d
,,y,,,f,c,b,g,e,b,k,k,b,,,,o,l,,,
x,y,,t,n,f,c,b,p,t,,s,s,,,,w,o,p,,v,
f,y,n,f,f,,,,b,,?,,,p,p,,w,,e,w,v,l
k,y,,f,f,f,c,,,t,?,,s,w,p,p,,,e,w,,d
x,,n,,,f,,b,n,e,,s,,,w,,w,o,p,k,,
,y,,f,f,f,c,b,,,,k,,,,,,,l,,v,p
x,y,,,n,,c,b,u,t,b,s,s,w,,,w,,,n,,
,,y,f,,,c,b,,,,,,b,,,,o,,,,p
,s,,,,f,,,w,e,,s,,w,w,,w,o,,n,,
,f,,f,c,,c,n,n,,b,,s,,,,w,o,p,,,
f,,e,,,f,c,,,,?,s,,,,p,,,,w,v,l
x,,,,n,f,,,,,e,,f,,,,w,,,,,g
,s,n,f,n,,,,n,e,,s,,o,,,o,o,p,,v,l
f,,e,t,n,,c,,w,,,,,g,,p,,o,,,v,d
,,g,f,,f,,,h,,b,,k,,n,,w,,,,y,
x,f,w,t,a,f,,n,w,,,,,w,w,p,w,o,,,,d
,,e,,n,,c,,n,,,s,s,,g,,w,o,,,,
,,y,,a,f,c,,w,,,,s,,w,,,o,,,n,
,,e,f,y,f,,n,b,t,?,k,,,w,,w,,e,,,
x,f,,,n,f,w,,,t,e,,,w,,p,,o,,n,a,
,f,g,,n,f,,,,t,,,,w,p,p,,,p,,y,
x,s,,t,a,,c,b,g,e,,,,w,,p,,o,p,k,,m
,f,y,,,f,,,g,,,k,,b,,p,w,o,l,,,d
f,,n,f,f,f,c,n,b,,,,,p,w,p,w,,,,v,
,,w,,,f,,,,,c,s,,w,,p,w,o,p,n,,m
f,y,e,f,y,f,c,n,b,,,,s,w,,,w,,e,w,,d
,f,g,,f,f,,b,,e,,k,,,,p,,o,l,h,,
f,,g,,,,,b,,,,k,k,,,p,,o,l,h,y,p
,f,y,f,,,,b,g,e,,,k,n,,p,w,,l,,,
x,y,,,,,,b,n,e,,,s,,w,,w,o,,k,s,
k,y,e,f,s,f,,n,b,t,?,s,k,w,p,,,,e,,,p
x,s,e,f,,f,c,n,b,t,,,,p,,,,o,e,w,,
f,,e,t,,f,,,w,,b,,s,,,p,w,,p,k,y,
,,,,,,,,g,,,,,,,,,o,l,,v,
k,y,e,,s,f,c,n,b,,,,,p,w,p,,,,w,,p
,s,,,n,f,c,,,,,s,,e,e,,,t,e,w,,w
b,s,w,t,l,f,c,b,,,c,s,,w,,,,o,p,,,
,f,,f,f,f,,,,e,,k,,,p,,,o,l,,v,
f,,e,t,n,f,,,,,,s,s,,p,,,o,,,,
,s,e,,f,,c,,,,?,,,p,,p,w,o,,w,v,p
,,,f,,f,,n,b,,,,,,,,w,,e,,v,
f,f,g,t,,,,,,,b,s,,p,,p,,,,n,,
,,,,,,c,b,,,,s,,g,p,,w,,,n,,d
,y,e,,y,,c,,b,t,?,s,s,p,,,w,o,e,,,d
,,g,t,,,c,,,t,b,,,w,,,,o,p,n,v,d
x,,y,,,,,b,w,e,r,,y,,w,,w,,,,,p
,s,n,,p,f,,,w,,,,,,,p,,,,k,,u
,s,,t,f,f,,,,t,,,f,,w,p,w,o,,,v,
,,g,f,f,f,c,,,,,k,,p,,,,,l,h,,d
,,,f,,f,w,b,p,e,?,,k,,,p,w,,p,w,,g
,y,w,t,p,f,c,n,,,e,,,,,p,w,,,k,,u
,,y,t,a,f,c,b,w,e,,s,,w,,,w,,p,n,,
,,,t,n,,c,,w,t,b,,s,,,p,,o,,,y,d
,,,,,,c,,w,t,,s,,p,,,w,o,,k,,
f,,,f,,,,,,,e,f,f,w,w,p,,,e,k,,
,y,e,t,n,,,b,,,,,s,w,,,,o,,n,,d
,s,,,,,c,b,,,b,s,s,w,,,w,t,,w,y,
,,,f,n,,w,b,,,?,,s,,,p,,,p,w,s,
x,s,,f,y,f,,,b,t,?,s,,,,,w,o,e,w,v,d
,f,,f,,,c,,g,,b,k,,,p,p,w,o,l,,,
k,y,e,,s,f,c,n,b,,?,k,s,w,,,,,,w,v,
x,,,,,,,b,,,b,,,,p,,w,o,p,,,d
,y,g,,n,,,b,p,t,b,,,,,,w,o,p,,v,d
,f,e,t,,f,c,,,,,,,g,p,p,w,o,,,y,
x,,g,,,,w,b,h,,e,f,,w,w,,w,,,n,s,g
,y,y,t,,,c,,w,e,,s,s,,,p,,,,,,m
x,,,,p,f,c,n,,e,,s,s,,w,p,w,o,p,k,s,
,,,,n,,,,w,,b,s,,,w,p,,t,,w,v,
,s,,t,,,c,,k,e,,,,w,w,,w,o,,,,
f,,,f,m,,,b,y,,c,k,y,,c,,,,,,c,d
,,,,,f,,,,t,,,,,,p,w,o,p,k,,
,,,f,,,c,n,b,t,?,,s,,,p,w,,,,,
x,,e,t,n,,,,,t,,,,,g,,,,p,,,
x,s,,,y,f,c,n,,t,,s,,,,p,w,,,w,,
,,n,t,n,f,c,,,t,,s,s,w,,p,w,,p,n,,d
f,s,,,,,c,,,t,,,s,w,w,,w,o,,h,v,g
k,,e,t,,f,,,,,,s,s,,,p,,t,e,w,c,
,,y,,,f,c,b,g,,,,,w,,,,o,p,n,n,g
x,f,w,f,,f,w,,,,,s,s,w,w,,w,,e,,a,
,s,,t,,,,,,,?,s,s,,e,p,w,t,,,,
f,,n,t,,f,,,,,,s,,,w,p,w,o,p,,,
,,,,n,,c,b,o,e,?,s,,o,o,,,,p,y,,
x,y,,,n,,c,b,e,,,s,,,,,w,t,,,c,
,,,,,,c,n,p,,,,,w,,p,w,o,p,,s,
,,g,f,n,f,w,b,w,e,,k,,w,,p,,,,w,,g
f,,g,,,,,b,,,,s,,,w,p,,,,,,d
b,s,n,,n,,,b,o,e,?,s,s,o,o,p,,,,,c,
x,,,,l,,,n,w,t,b,s,s,w,w,,w,o,p,,,d
,,,f,,f,,b,p,e,b,k,k,,p,p,,,,h,,
,,n,,y,f,,,b,t,?,s,s,w,w,p,,o,,,v,
f,y,,t,l,f,c,b,p,e,,,y,,w,,,,p,,s,g
f,s,,f,n,f,,b,h,t,,f,,,,,w,,,,,
x,,n,,p,f,c,n,n,,,s,,w,w,p,,,p,,s,
,,,f,,f,c,n,b,t,?,k,,,,,,o,,,,d
,,n,,,,c,b,,,,s,s,g,,p,,,p,n,,d
,y,n,t,n,f,c,,n,t,,,,,w,p,w,o,,,,
,f,,f,,,,,,e,b,s,s,,w,p,,o,,,v,
x,y,,,,f,c,,n,,b,,,,,,w,,,,,
,s,,,y,,c,,,,,k,s,p,p,p,w,o,e,,,
,,g,f,n,,,b,g,e,,,,w,,,w,,p,w,,
,s,,f,s,f,,n,b,,,,,w,w,p,,,e,w,,
,s,e,,,f,c,,,t,?,,,p,,,w,,e,w,,d
x,,w,,n,,w,b,k,,e,,,,,,,,e,k,,g
,,,f,,,,n,b,,?,,s,p,,p,,,e,w,,
,,n,,n,a,,,,e,?,s,s,o,o,p,n,o,,,c,
,,,t,n,,,b,n,t,b,s,s,w,g,,,,,,v,
x,s,e,f,s,,c,,b,t,?,s,,p,,p,w,o,,w,,l
,y,e,,,f,,b,e,e,?,,s,e,,,w,,e,,c,w
,y,g,t,,,,b,p,t,b,,s,w,,,w,,,k,,d
x,,e,f,,f,c,,,,?,k,s,p,,,,o,e,,,p
x,,,,,,w,b,p,t,,,,,,p,,,,,,g
,,,,,,,n,n,t,,,,,w,,w,,p,n,v,
b,,,,a,f,c,,w,e,c,s,,w,,,w,,p,n,,g
f,,,t,,,c,,,,,,,w,w,p,w,,,n,,
,s,,,,,,n,b,t,,,,,,p,,,,,v,l
x,,w,f,,,,b,,t,e,f,s,w,,p,,,,,a,
,,y,f,n,f,c,,w,e,?,k,y,,n,p,,,e,w,v,
,,g,f,f,,c,,,e,,,,n,,,,,l,,v,
x,s,g,,,f,,,,,?,,s,w,w,,,,p,,s,
f,,,,n,f,c,b,u,t,,,s,,,p,,,,k,,d
x,,,,f,f,,,,e,,,,,,,w,o,,,,
x,y,,t,a,,c,b,,e,,,,w,w,p,w,,p,,,p
x,,,,f,,,b,,e,b,k,,,n,p,,o,l,,y,
f,s,,,p,,c,,,e,,,,,w,,w,o,,,,
,,p,t,n,,,b,,e,,,s,,e,p,w,,e,,c,
x,f,g,,,f,c,b,,,b,k,k,p,,p,w,,l,,v,
,f,,,n,,w,,n,,,s,,,w,,,o,e,n,,
x,s,,t,f,,c,,,t,,,s,,,,,,,h,v,
x,,w,f,n,f,w,b,h,,e,,f,,,,,,e,,s,g
k,s,,f,n,,w,,,,?,,,w,w,,,,p,w,,
,,n,,,,,,b,t,?,,k,,,,,o,,,,p
x,f,,f,c,f,w,,n,,,s,s,,w,,w,o,p,n,,
f,,y,f,,,,,,,b,,,b,,p,,,l,h,v,g
x,,,t,,f,c,b,n,t,,,,w,,p,,,,,y,d
,s,g,,f,,,,h,t,b,s,,,w,,,o,,,,
,f,,f,,,,,,t,e,s,,w,,,,o,,,s,
x,y,w,,,f,,,g,e,c,s,s,,w,,,o,p,,s,
f,f,y,f,f,,,,g,e,b,,,p,,,w,,l,,,
x,y,,t,n,f,c,b,w,,,s,s,,p,,,o,,,y,
f,,,t,p,f,,,w,,e,s,,,,,,o,,,v,u
,s,,,y,,c,n,,t,?,,s,w,p,,w,o,,w,,p
,f,,,n,,,b,u,,b,,s,p,w,,,,p,n,,d
k,y,,,,,c,,b,t,,k,s,w,p,,w,,e,,v,
,f,y,f,f,f,,b,,e,b,,k,,,p,w,o,l,,,d
x,y,,t,n,f,c,,,,,,,,w,,w,,,n,,d
x,y,,,,f,,,,,,s,,,w,,w,,,n,,d
x,,,f,,,,,,e,b,k,k,n,n,,w,o,l,h,v,
b,s,w,,,f,w,,,,?,k,s,w,,,,,,,s,
,y,g,,f,f,,b,g,,,,,,,,,o,,,,
k,,e,,,f,c,n,b,t,,,s,p,p,p,,o,,,,
,y,g,t,,f,c,b,w,,,,s,p,p,p,,o,p,n,,
,y,,f,,f,c,,g,e,,,,,,,w,,,,,
,f,y,,,,,,,,b,k,k,,,p,,,,h,,
f,f,g,,f,,c,b,p,e,b,k,k,p,,,,o,l,,,
,y,g,,n,f,c,,w,,,,s,g,p,,w,o,,k,,
,s,,t,,,c,n,,e,,,,w,w,p,,,p,k,v,
b,y,y,,,,,,,e,,k,y,,y,,w,o,e,,,
x,,,f,,f,,,,t,?,k,s,,,p,,o,,w,,p
x,,u,f,n,f,c,n,w,e,,,,w,w,,,,f,,,d
f,,,,f,,c,,,,b,,k,,n,p,w,o,l,h,,p
b,,,f,n,,,b,,e,,,s,w,w,,w,,,,s,
,f,,,n,,,,,,,,,,,p,,o,,,s,
x,,y,t,a,,,,,,b,s,,,,p,w,,p,n,v,d
k,s,,f,,a,,,,e,?,s,,,,,n,o,p,n,,l
k,,,,,,c,b,,e,?,s,,,o,,,,,,,l
,,g,f,,,c,,,e,,,,,b,p,w,,l,h,,
x,,g,f,f,,c,b,h,,b,k,,,n,,w,,l,h,v,p
,y,n,f,,f,c,n,b,,,,k,,,p,w,o,e,,v,
f,f,g,f,f,,,b,g,,b,k,k,,b,,w,,,,y,p
k,y,,f,,f,,n,,,,s,s,,p,,,,,,v,d
f,y,e,,,,c,,,t,,,s,w,,,,o,,,y,d
,,y,t,a,f,,b,k,e,c,s,,,,p,w,,,n,n,m
,y,,,f,,,,b,t,?,s,s,p,w,,w,o,,,,
f,y,,,n,,,,n,t,,,s,,w,p,,,,n,,d
x,,w,,p,,c,n,,e,,s,,w,,,w,,p,,,
f,s,n,,p,f,,n,p,e,,s,s,,,,w,o,,n,,
x,f,,,n,f,w,,,t,e,,,w,w,,w,o,e,,s,
f,f,n,,n,f,,b,,,,s,,,g,,w,,,n,v,
,,g,,n,,,n,,e,,,,,w,,w,o,,n,y,u
x,,g,f,c,,,,,e,b,,s,,w,,,,,,,d
f,,,t,n,f,c,,,t,,,,w,,,w,,,,,
x,,,,,f,,b,p,,,,s,g,,,w,,p,,,
,,n,,,f,c,,,,,,,,w,p,,,,k,v,d
,y,g,,,f,c,b,p,,,,k,b,n,p,w,o,,h,y,
,f,,f,f,f,c,b,,e,b,,k,,,p,w,o,l,,v,p
,,e,t,,,,,w,,b,s,,,p,,w,,,,v,d
f,y,,,n,,,b,p,,b,,s,p,,p,,o,,k,,
x,y,,,,,c,b,p,,b,,,p,p,,w,,,,,d
f,s,,t,,f,,,,e,b,,s,,w,,,t,p,r,,g
f,,g,,n,f,,,,,e,,,w,,p,,,e,n,s,
x,f,g,f,,f,c,,,e,b,,k,p,,,w,,,h,,
,,,,,f,,,n,,,s,,,w,,w,o,,,y,u
,y,w,t,p,,,n,n,e,,,,,,p,,o,,,s,
f,s,,t,,f,c,b,,t,b,,,w,,p,,,,h,v,u
,,,,n,,,,p,,?,k,k,w,w,p,,t,,w,n,
,f,,,n,,,,p,t,,s,,w,,,w,o,e,,,
,s,,t,,f,,b,,e,,,s,w,,p,,o,,n,n,
,,g,f,n,f,,,p,t,,f,,,,,,o,e,,s,
b,s,w,t,,f,,b,w,e,,,,w,w,p,,o,p,,n,
x,,,,c,f,,,,,,,,w,w,p,w,o,p,,,
,y,,f,,f,,,,,?,s,,w,p,,w,,e,,v,
x,y,n,t,n,f,,,,,b,,s,,p,,,o,p,n,v,
,y,n,,y,f,c,,,t,,,k,p,,,,,e,,v,d
f,y,,t,n,,c,,p,t,,,,p,g,p,,,p,,,
,y,,t,,f,c,b,u,,,,,,,p,w,o,,n,,d
f,,g,,,,,b,,,b,,,,b,p,w,o,l,h,,
,y,e,,s,,c,n,b,,,k,,,,,w,o,,,,
x,s,e,f,s,f,c,,b,t,?,,,,,,w,o,e,,,l
,,g,t,n,f,,b,u,t,,,,,,,w,,,,v,
x,,g,f,f,f,,,h,e,b,k,,b,n,p,w,,,h,,d
,f,y,,f,,,b,,e,,k,,,,,,,,h,,
,f,e,t,n,,c,b,,,b,s,s,p,,p,,o,,,v,
f,,,,,f,,,p,,,,,,,,,,,,v,d
,,n,,,f,c,n,,,?,k,,,,p,w,o,e,,,
,,w,,l,f,w,,,,b,s,,w,,p,w,,p,n,,
,,y,,f,f,c,b,,,b,k,k,n,,,w,,l,,v,
x,,w,t,p,f,c,n,,,e,s,,w,w,,,,p,n,,
,s,,f,,f,c,,,t,,,,p,p,p,,o,e,,,l
,,,t,a,,,,p,e,,s,,w,w,,,,,,s,
,,n,,,f,c,,b,t,?,k,,,p,p,w,,e,,v,
f,,p,,,f,,,e,e,,,s,,,p,w,,e,,c,
f,,n,,,f,w,b,h,,,,,,,p,,o,e,k,s,g
x,,,,,f,c,b,g,e,b,,,,,,,,l,,,d
f,,e,,n,f,,,n,t,b,s,s,w,g,p,w,o,p,,,d
f,y,g,t,n,f,c,,u,t,,s,s,,,p,,,,,y,
f,s,,,,,,b,n,,e,,,w,,,,o,,n,s,g
,f,g,,,f,,b,u,t,b,s,,g,,p,,o,p,k,v,d
f,,g,f,n,,,n,p,,e,s,s,w,w,,w,o,p,,,
,,,,,f,,b,p,e,b,,k,,,p,,,l,h,,d
,f,,f,f,f,c,,h,e,,,k,p,b,p,,,l,h,y,p
,s,e,f,,,,n,b,,,s,,,p,,,o,,,v,d
f,f,g,,,f,c,b,,e,b,k,k,,p,,,o,l,h,,d
,,e,,s,,,n,b,t,?,k,,p,w,p,w,o,e,,,l
,,,f,n,f,,,n,e,e,s,,w,,,,o,p,k,v,
x,,,,,,c,,,,b,k,,b,,p,w,,l,,,g
,y,g,t,n,f,c,b,p,,,,,w,g,p,,,,n,,
,,e,,,f,,,b,t,,k,,,,p,w,o,e,,v,d
b,,,t,,f,,b,,,,s,s,w,,,,,p,k,,m
k,y,,,f,f,,,,,?,,k,w,w,p,w,,e,w,v,
x,,,,f,f,c,,p,t,,f,s,,,p,,,p,,,u
,f,c,,n,f,,,,,b,s,,,n,,w,,e,w,v,l
,y,n,,n,,c,b,,,b,,s,,p,p,,o,p,,v,d
,,e,,,f,,,b,t,?,,,,,,,,e,,,d
x,f,,,,f,c,b,h,,b,k,,n,p,p,w,o,,h,y,g
x,,,,,,,,,,,s,s,,w,p,,o,p,k,n,m
x,y,,f,,f,,n,,,?,,,,,p,,o,e,w,,l
x,y,e,t,n,f,,b,,,,,s,w,,,w,,,n,y,
,,,,,f,,n,b,t,?,,,,,,w,,,,v,
x,y,,,y,,,n,,,,,s,,,p,w,,e,,,p
,,,,f,,,b,p,,,k,k,,b,p,,,l,,,d
,,y,,,,,,,,,k,k,,,,,,l,,,
,,,,n,a,,b,,e,,s,s,,o,,n,,,n,,l
,s,,f,,f,,n,b,t,?,,s,w,p,p,,o,,,v,d
s,f,,,,f,,n,g,,,,s,w,w,,w,o,,,y,u
,,g,f,c,,,n,g,,,s,,,w,p,w,,p,k,,
x,,w,,,f,,,,,e,s,s,,w,p,,,e,,s,g
,,,t,n,f,,b,,,b,,,,,p,,,p,k,y,d
x,s,w,,a,,c,,,,,,,w,,p,,o,,n,,
,,g,f,,f,,,,,,,,,p,,,,l,h,,g
x,y,g,,,f,c,b,,,,,,b,b,,w,o,,h,,d
x,y,g,f,,,c,,,,b,,k,,,,w,,,,,
,,,,n,f,,,g,,b,s,s,,,p,w,t,,,,
,,,,n,,w,b,n,,,s,s,w,w,,w,,e,,s,g
x,,,t,,f,c,,n,,b,s,s,g,w,,,,p,k,,
,,n,,,,,n,b,,,,,p,,,w,o,e,,,d
x,y,n,,,f,c,n,,,?,s,k,,,,,o,e,w,v,
f,y,y,,l,f,,,n,,,s,,w,,p,,o,p,,,g
x,,e,,,f,c,,,,?,,k,,,p,w,,,w,v,l
k,s,,f,n,f,,,,,,s,s,,,,,t,,w,n,
x,f,g,,,f,w,b,h,,,f,,w,,,,,,,,
x,,,,n,f,c,b,w,t,b,,s,g,,p,w,,,,y,
,,n,t,n,f,,,,,b,s,,,,p,,,,,,d
k,,,f,,f,,n,,t,?,k,k,,,,,o,e,w,v,p
,,,,f,f,c,b,h,,b,k,,,,,,,l,h,y,
x,,,t,n,,,b,,,b,,s,,,p,w,o,,n,v,d
,s,,f,n,,,,,e,?,k,s,,,p,,,p,w,s,
,,,,,f,,,p,e,b,k,k,b,,,,,l,,,
f,,,t,,,,b,,,,s,,p,,p,w,,p,n,,d
x,f,,f,c,,c,n,g,,,s,,,w,,w,o,p,,,d
x,y,e,,n,,c,b,,,b,,,,w,p,,,p,,y,d
f,s,e,f,f,f,c,,,t,?,,s,,w,,w,o,e,w,v,
,y,,,n,,c,,,t,,s,,,,,w,,p,,,d
x,,,f,,,c,,h,e,,k,,,p,,w,,,,,p
,f,g,f,f,f,,,g,,,k,k,,b,,,o,,h,v,p
k,,n,,,f,,n,,,?,k,,p,p,,w,o,e,w,v,
,s,y,,,f,c,b,n,,c,,s,w,,p,,o,p,,s,g
b,s,w,f,,f,w,,p,e,?,s,,w,,p,,,p,w,s,
x,s,w,,a,f,,,,e,,,,,w,p,w,,p,n,n,
,s,,,y,,,n,,,,k,k,,w,,w,o,,w,v,l
x,,g,,,,,b,,,,k,,,,p,,o,l,,,
,,,f,,,,b,g,e,,k,,,p,,,o,,h,,g
,y,,f,,f,,,p,e,b,k,,,p,,w,,l,h,,g
,y,,,,f,,,n,,,s,,,,,w,,,n,,d
,,g,,f,f,,b,p,e,b,k,,p,n,p,w,,l,,y,g
x,,,,f,f,,b,h,,,,,n,,,,,l,,,
,s,g,f,,f,w,b,n,,,,f,,w,p,w,o,,k,,
,,,,,,,,p,,e,,f,w,w,p,w,,e,,,g
,y,n,,,,,n,,,?,k,k,p,w,p,w,o,,w,,
,,e,,n,f,,b,w,t,b,s,s,,,,,,,,,d
,y,,t,,,c,b,g,e,,s,s,,w,p,w,o,p,n,,g
f,y,,,p,f,c,,k,e,,s,,,,,w,,,k,,u
f,f,g,t,,f,c,,,t,,s,,p,w,p,w,o,p,k,,d
,,,,a,,c,b,g,,,,,,w,,,o,p,n,,
f,s,w,,n,f,,b,,,e,,f,,,,w,,,k,a,
x,s,,t,,f,,,,,b,s,,,,p,,o,p,h,v,
,f,y,f,f,,,b,,,,k,,b,p,,w,,,,,g
,,g,,n,f,,,,t,e,,f,w,w,,,,e,,,g
,y,n,f,s,,c,n,b,t,,s,,,,p,w,o,e,w,,l
,s,,,,,c,n,b,t,,,,,,,w,o,,w,v,
,,,,n,,c,,,t,,,,p,w,,,o,,,y,
x,f,,,,,,b,,e,b,k,,p,n,p,w,o,l,,,d
,y,,,,f,,n,,t,?,k,,p,,p,w,,e,w,v,
f,,,,n,,,b,,t,,,,,w,,w,,p,k,y,d
x,,,f,,,,n,,t,?,,,p,w,,,,e,w,v,
f,,w,,n,,,b,,,,f,s,,w,,w,o,e,k,,g
,f,,,f,,,b,g,e,b,,,,p,p,w,o,l,,,g
f,f,y,f,,,c,,,,,k,k,n,n,p,,,,h,y,d
,f,,f,,f,,,g,,,k,k,,p,,w,,,,,
f,,n,,,a,c,,,e,,s,,,,p,o,,,b,,
,y,y,f,,,,b,h,e,,,,n,n,p,w,o,l,,,d
x,f,,t,n,,,,p,,,,s,p,w,p,,o,,n,v,
f,y,b,,n,f,c,,g,,,s,,w,,,w,,p,r,,g
,f,y,f,n,,c,n,,e,?,,,,y,,w,,e,w,v,
x,,g,t,n,,c,b,,t,b,,,,,,,o,p,,v,
x,f,,,,,c,,h,,,k,k,,n,p,,o,l,,,d
x,,g,,f,f,,b,g,e,b,k,k,p,n,p,,o,l,h,y,
f,,,,s,,,n,,t,,,k,p,,,w,,e,,v,
x,,g,f,c,,,n,p,e,b,,,,w,,,o,p,,v,d
,y,,t,,,,b,,,b,s,,,p,p,w,,,,,
f,y,n,,n,,c,b,w,,,s,,w,,,w,t,p,w,,
,y,,f,f,f,,b,p,e,,k,k,b,n,p,w,,l,,,p
,,,f,f,,c,n,,,,s,,w,p,p,w,o,,w,v,
x,y,g,t,n,f,,,,,,,,p,p,,,,,n,,
,,,,,f,,b,h,e,b,k,k,n,p,p,,o,l,h,,p
,f,,,,,c,b,,,b,,k,,,p,,,l,,v,g
f,y,,t,,f,c,b,u,t,b,,s,,,,w,o,p,k,,d
x,,,t,a,,,b,,,,,s,w,,,w,,p,n,,
x,,n,t,,,,,u,,,s,s,g,,p,w,,p,n,y,d
,s,e,f,,f,c,,,,,k,k,,p,p,w,o,,,,l
,,n,f,,f,,,b,t,,s,s,w,w,,,o,,,,l
,f,n,t,n,,c,b,w,,,s,s,g,w,p,,o,,,y,d
x,y,,,f,f,c,b,,,b,k,,n,b,p,w,,l,h,y,
b,y,,,,f,,b,,,b,,s,w,w,p,,t,p,r,,g
,,,,y,f,c,,,t,?,,k,,,p,w,,e,,,d
,f,e,t,,,,,p,t,,,,,,,,,p,k,y,
,,,f,y,,c,n,b,,?,k,,w,,p,w,,,w,v,l
x,,y,f,,,,b,,e,b,k,,n,,,,,,,y,
,,,,,f,c,,,,,,,,,p,w,,,,y,
,y,,,n,,,b,w,t,b,s,s,g,g,,w,,p,,,d
,,,,n,f,c,b,w,,?,,,w,,p,w,,,w,c,
,s,w,t,,,,,,,b,,f,w,w,,w,o,,,s,g
,,,f,n,,,b,,t,e,,,,,,w,,e,k,,g
f,,,f,,f,c,,g,e,b,k,k,n,n,p,w,o,,h,,g
k,,n,f,y,f,c,,b,,?,,s,p,w,,,,,,,
,,,,,f,,,,t,e,s,f,,,p,,o,,,,g
,s,,t,f,f,c,,p,t,,,,w,w,p,w,o,p,,,
,f,g,,,,c,b,p,,b,k,k,p,,,,,l,h,,p
,f,,,f,,c,b,h,e,b,k,k,,p,p,w,,l,h,,
,,,,,f,c,,,,,k,,,w,p,w,,e,w,,d
,,,f,,,w,b,,,e,f,s,w,w,p,,,,n,s,
,s,,t,f,f,,,,t,b,s,f,w,,p,w,o,,h,s,
f,,n,,n,,,b,,t,b,,s,,g,,w,o,p,n,v,
x,y,p,t,,f,,b,w,e,,,s,,w,,w,t,e,w,,
x,,g,t,n,,,,,,,s,,g,g,,,o,p,k,y,d
x,s,y,t,l,,c,b,,,,s,s,,,,w,o,,n,,
,,y,,,,c,,p,,b,,,n,,,,o,,h,,
f,,n,t,,f,,,p,t,,s,s,g,w,,w,,,,,d
,s,,f,,f,,,g,,?,,s,,,,w,t,p,,,g
,,,f,,,,,,,,,,w,w,,,,e,,,l
,,n,t,,,c,,,,,,,,,,,,p,,v,
,s,w,f,,f,,,,e,,,s,w,,,w,,,,,
f,f,,f,,f,c,,g,,b,,,,,,w,,,h,,
,,n,f,f,,,,,t,?,s,,p,,p,,o,,,,
,,,,,,c,,,e,,s,,w,,,,o,,k,v,
x,f,,t,,,,,n,t,,,s,,p,,,o,,,v,d
f,y,n,,,f,,,b,,,s,s,,w,,,o,,w,v,l
,y,g,f,f,,,b,p,e,b,,k,b,,p,,o,l,h,,
,y,e,t,n,,,,n,t,,s,s,,,p,,o,p,n,y,d
f,s,,t,n,,c,b,,e,b,s,,w,,p,w,,,r,v,m
,,w,t,,,w,,,,,,,,,,,,,,,
x,y,,f,,,,,b,t,?,,s,w,p,p,,,e,,v,
,s,n,f,,f,w,,k,t,e,,,,w,p,w,,e,,s,g
,y,n,,,,c,n,,,?,k,s,p,,,w,,e,w,,
,f,,t,,,c,b,p,,,,s,w,g,,,,,k,y,d
f,f,w,,,f,,,,,e,,s,w,,p,w,o,,,s,
f,f,e,t,n,f,c,,,t,,,s,w,,,,o,,k,v,d
,f,,f,f,,c,,,e,b,k,,,b,p,,,l,,,
,,n,,y,f,,,b,,?,,,,,p,,o,,,,p
f,f,,t,,f,,,u,,,s,,g,,p,,,p,,,d
k,,,f,,,c,n,b,,?,s,,,,p,,,,w,v,
f,,n,,,,c,,n,e,?,s,,,,,,,,,v,
x,y,e,,n,,,b,,t,,,,,w,,,o,,,,
k,,g,f,,,,b,,e,,,,,w,,,,p,w,s,g
x,,y,t,a,,,b,w,e,,,,w,,,w,o,,k,,g
,,n,,,,w,b,,t,,s,,,,p,w,,,n,,
,,p,,,,c,,e,,?,,s,,,,,,e,w,c,w
,y,,t,,,c,,,,,s,,,,p,w,o,p,,,
,f,g,f,f,f,c,,g,e,b,k,,p,,p,,o,l,,,
f,y,,,,f,c,b,,,b,k,k,,,,w,,l,,,g
f,s,e,f,,f,c,n,,,,k,,,,p,,,,w,v,l
f,y,n,,y,f,c,n,b,,,k,,p,w,,w,,e,,v,
,f,y,,f,,c,,,,b,,,,,p,,,,,,
f,,n,t,,f,,,u,,b,s,s,,g,p,,o,p,,v,
,,n,,f,f,c,n,b,,?,s,,p,,p,w,o,,,v,l
x,s,n,f,s,,c,,,,?,,k,,p,p,,o,e,,v,l
,f,y,,,f,,b,p,e,b,k,k,,,p,w,,l,,v,p
x,,,f,f,,c,,,t,?,,,p,,p,,,,w,,
,s,,t,f,,c,b,,,,f,,,,,,,p,,,
f,,,f,f,f,c,b,p,e,,,k,,n,,w,o,,,y,p
f,,n,t,,f,,b,p,t,,,,p,,,,,p,k,,d
,y,g,,f,,c,b,p,,b,,,n,,p,w,o,,,,
x,,e,,,f,,,u,t,b,,s,g,,p,,o,p,n,,d
f,,n,,s,f,c,n,,,,s,,p,p,p,w,o,e,,v,
,s,,,,f,,b,k,e,,,,,w,p,w,o,,,n,
,y,,,,,c,b,,e,r,,,w,,p,,o,p,,,p
x,y,n,f,,f,,n,b,,?,k,,w,w,p,,,e,w,,p
