cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
f,s,,f,f,f,c,n,b,t,?,k,k,p,w,p,w,,e,,v,p
f,s,b,t,f,f,c,b,p,t,,s,f,w,,p,w,o,p,h,v,u
f,y,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,,,s,g
x,f,,t,n,f,c,b,u,t,b,,s,p,,p,w,o,p,n,v,
x,f,p,f,c,f,c,,p,e,b,s,s,w,w,p,w,o,p,k,v,
x,y,y,f,f,f,c,b,p,e,b,k,k,b,b,p,,o,l,h,y,d
x,y,n,t,p,f,c,n,p,e,,s,s,,w,,w,o,p,n,v,u
f,y,e,f,y,,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
x,y,e,t,,f,c,b,n,t,b,s,s,g,w,p,w,o,p,n,v,d
f,y,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,,p,n,v,u
x,y,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
f,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u
,y,g,,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,p
f,y,y,f,f,f,,b,h,e,b,k,k,p,p,p,w,o,l,h,y,g
f,y,y,t,l,f,c,b,n,e,r,,y,w,w,p,w,o,,n,,p
x,y,w,t,l,,c,b,w,e,c,s,s,w,,p,w,o,p,n,s,g
,s,g,,c,f,c,n,u,e,b,s,s,w,w,p,w,o,p,k,s,d
k,y,n,f,,f,c,n,b,t,?,s,k,w,p,p,w,,e,w,v,p
x,f,,t,n,f,c,b,,t,b,s,s,g,g,p,w,o,p,k,v,d
x,,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,,y,
f,s,,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,u
,y,e,t,,,,b,p,t,b,s,s,,p,,w,o,,k,y,d
f,y,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,v,d
,f,w,f,n,f,w,b,,t,e,s,,w,,p,w,o,e,n,a,g
x,y,g,f,f,f,,b,h,,b,k,k,n,n,p,w,o,l,h,y,g
x,,n,f,y,f,c,n,,t,?,k,s,w,p,p,w,o,,w,v,p
k,,e,t,n,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,c,w
b,y,w,t,n,f,c,b,r,e,b,s,s,w,w,p,w,,p,r,v,m
f,y,n,t,n,f,c,b,n,t,b,s,s,p,w,,w,o,p,k,,d
,y,n,t,a,f,c,b,p,,r,s,y,w,w,p,w,o,p,,y,g
x,f,g,,n,f,c,b,p,t,,,s,,w,p,w,o,p,k,v,d
f,y,n,t,n,f,c,b,u,t,,s,s,p,w,,w,o,p,k,y,d
f,y,n,f,,f,c,,b,t,?,s,s,p,p,p,w,o,e,w,v,p
,y,w,f,n,f,c,,w,e,?,s,f,w,w,p,,o,f,h,v,d
f,y,n,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,y,d
x,y,g,,f,f,c,b,g,e,b,k,k,,n,p,w,o,l,h,y,d
f,s,w,t,p,,,n,p,e,e,s,s,w,w,p,w,o,p,n,s,
f,,,t,n,f,c,b,p,t,b,s,,p,w,p,,o,p,k,v,d
f,f,,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,v,d
f,f,e,t,n,f,,,p,t,b,s,,w,g,p,,o,p,k,v,d
,s,p,f,c,,c,n,u,e,b,,s,w,w,p,w,o,p,n,v,d
f,s,b,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,s,g
x,s,,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,,w,v,l
f,f,,,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,p
f,y,g,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,y,d
b,s,y,t,a,f,,b,,e,c,s,s,w,w,p,,o,p,k,,
x,s,n,f,n,,c,b,n,,?,s,s,o,o,p,o,o,p,b,v,l
x,f,y,,f,f,c,,g,e,b,k,k,b,p,p,w,,l,,v,g
b,y,w,t,n,f,c,b,g,e,b,s,s,w,w,,,t,p,r,v,g
f,s,e,f,f,,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
k,s,n,f,y,f,c,n,,t,?,,k,p,w,,w,o,e,w,v,p
f,s,e,f,s,f,c,n,b,t,,s,s,,p,,w,o,,w,,
f,f,n,,n,f,w,b,,t,e,,f,w,w,p,w,,e,k,a,g
x,s,n,t,p,f,c,n,n,e,,s,s,w,w,p,w,o,p,n,s,g
x,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,,,n,s,g
f,s,e,f,s,f,c,n,b,,?,s,k,p,w,p,w,o,e,w,v,l
f,s,n,f,,f,c,n,,t,?,k,k,w,w,p,w,o,e,w,v,l
f,s,g,t,f,f,c,b,p,t,b,f,f,w,w,p,,o,p,h,s,g
f,y,g,f,,f,,b,h,e,b,,,n,n,p,w,o,l,h,y,p
f,y,e,,n,f,c,b,p,t,,s,s,g,w,p,,o,p,k,y,
f,y,g,f,f,f,c,b,h,,b,k,k,p,b,p,w,,l,,v,
x,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,p
f,,g,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,y,
x,f,y,f,f,,c,b,p,e,b,k,k,b,,p,w,o,,h,y,p
x,s,n,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
b,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,,b,v,l
f,y,e,f,s,f,,n,b,t,,k,k,w,w,p,w,o,e,w,,d
x,y,n,f,,f,c,n,b,,?,s,k,p,p,,w,o,e,w,v,p
f,y,y,t,,f,c,b,n,e,r,s,,w,w,,w,o,p,n,s,g
x,y,n,t,n,,c,b,p,t,b,s,s,w,w,p,w,o,p,k,y,
b,y,b,t,n,,,b,r,e,b,,s,w,,p,w,t,p,r,v,g
f,s,w,t,n,f,c,b,g,e,b,s,s,w,w,p,w,,p,r,v,g
f,y,e,t,,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,v,d
f,,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,p
f,f,y,f,,f,c,b,p,e,b,k,k,b,b,,w,o,l,,y,g
f,s,,f,s,f,c,n,b,t,?,s,,w,p,p,w,o,e,w,v,d
f,f,w,f,n,f,w,,p,t,e,s,f,w,w,p,w,o,e,n,s,g
,y,e,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,k,,d
x,y,n,t,p,f,c,n,k,,e,s,s,w,w,p,,o,p,n,,g
b,s,n,f,n,a,c,b,y,e,,s,s,o,o,p,n,o,p,o,v,l
x,f,g,f,c,,w,n,n,e,b,s,s,w,w,p,w,o,p,k,s,d
f,y,y,t,l,f,c,,w,e,,s,y,w,w,p,w,o,p,k,s,p
f,s,e,f,f,f,c,n,b,,?,s,,w,p,p,w,o,e,w,v,l
x,y,e,f,f,f,c,,b,t,?,s,k,w,p,p,w,o,e,w,v,l
f,y,g,,n,f,,b,p,t,b,s,s,g,g,,w,,p,k,v,d
f,y,y,t,a,,c,,n,e,r,s,y,w,w,p,w,o,p,,y,
k,,n,f,m,a,c,b,,e,,k,y,c,c,p,w,n,n,w,c,d
x,f,y,f,,f,c,b,,e,b,,k,,p,p,w,o,,h,v,d
x,y,e,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,,d
f,y,n,f,f,f,c,n,b,t,?,k,s,,,p,w,o,e,w,,l
k,y,n,f,f,f,c,n,b,t,,s,s,w,p,p,w,o,e,w,v,
x,y,n,t,l,f,c,b,n,e,r,s,y,w,,p,w,o,p,k,y,p
x,,g,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,p
x,,e,t,n,f,c,b,u,,b,s,s,w,w,p,,o,p,n,v,d
f,,y,f,f,f,c,b,h,,b,k,k,b,b,p,w,,l,h,y,p
b,s,y,t,l,f,c,b,w,e,,s,s,w,w,p,w,o,p,n,n,g
x,f,p,f,c,f,c,n,n,,b,s,s,,w,p,w,o,,n,v,d
f,s,e,f,y,f,c,n,b,t,,s,k,p,p,p,w,o,e,w,v,l
x,s,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,s,g
x,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,,o,p,n,v,l
f,f,e,t,n,f,,b,w,t,b,s,s,g,p,p,w,o,p,k,v,
f,f,,f,f,,c,,h,e,b,k,k,n,n,p,w,o,,h,,g
x,,w,t,a,f,,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d
f,y,e,t,n,,c,b,n,t,b,s,s,w,g,p,w,o,p,n,v,d
x,y,y,t,a,f,c,b,w,e,c,s,s,,w,p,w,o,p,n,n,m
x,,e,,,f,c,n,b,t,?,k,s,w,w,p,,o,e,w,v,p
,f,,f,n,f,w,b,p,t,e,f,f,w,w,p,w,,e,n,,g
,f,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,,d
x,s,y,t,a,f,c,b,g,e,c,s,,w,w,p,w,o,p,k,n,m
x,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,,v,d
,y,n,f,f,,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
x,y,w,,l,f,c,b,k,e,c,s,s,w,w,p,,o,p,n,s,m
,y,e,,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
x,f,g,f,,f,c,b,g,,b,k,k,n,n,,w,o,l,h,,d
f,f,g,,f,f,c,b,g,e,b,k,k,n,p,p,w,,l,h,y,p
x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,,o,l,h,v,g
x,,y,t,l,f,c,b,n,e,c,,s,w,w,p,w,,p,k,s,g
k,y,e,f,s,,c,n,b,t,?,s,k,w,,,w,o,e,w,v,p
x,s,e,f,s,f,,n,b,t,?,k,k,p,w,p,w,o,e,,v,l
f,f,e,t,n,f,c,,w,t,,s,s,w,w,p,w,o,,k,y,d
f,f,y,f,f,f,c,b,g,,b,k,k,,p,p,w,o,l,h,v,d
k,,,f,s,f,c,n,b,t,?,k,k,,w,p,,o,e,w,v,p
f,s,n,t,n,f,c,b,w,e,?,s,s,,e,p,w,,e,w,,w
,s,w,t,l,f,,b,g,,c,,s,w,w,p,w,o,p,k,n,g
x,f,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,p
f,y,e,t,,f,c,,w,t,b,s,s,g,p,p,w,o,p,n,v,d
x,s,e,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
f,s,n,f,y,f,c,n,b,t,?,k,s,w,w,,w,o,e,w,,d
f,f,g,t,,,c,,w,t,b,s,s,p,,p,w,o,p,n,y,d
x,f,,t,n,f,c,b,u,t,b,,s,g,p,p,w,o,p,,y,d
x,y,e,f,y,f,,n,b,t,,s,s,p,p,p,,o,e,w,v,d
x,y,g,t,n,f,c,b,,t,b,s,s,w,g,p,w,,p,n,v,d
x,y,y,t,l,f,c,,w,e,r,s,y,w,w,p,w,o,p,k,y,p
f,s,n,,p,f,,,w,e,e,s,s,w,w,p,w,o,p,k,s,u
f,s,b,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,v,u
f,f,g,f,f,f,c,b,h,e,b,k,k,p,,p,w,o,,h,v,
k,f,g,f,n,f,w,b,p,e,?,k,k,w,w,,w,t,p,w,s,
f,y,,t,p,f,c,,p,e,,s,s,w,w,p,w,o,p,k,v,u
x,s,y,t,a,f,c,b,w,e,c,s,,w,w,p,w,o,p,,n,m
x,y,g,t,n,f,c,b,w,t,b,s,s,p,w,,w,,p,,y,d
f,f,n,t,n,f,c,b,,t,b,s,s,p,g,,w,o,p,,v,d
f,s,n,f,n,f,w,b,p,t,e,f,f,w,w,p,,o,,k,,g
x,y,e,t,n,f,c,,w,t,b,s,s,w,g,p,w,o,p,n,y,d
x,s,g,t,n,f,c,,w,e,b,s,s,,w,,w,t,p,w,y,p
x,f,w,f,n,f,w,b,g,e,?,s,s,w,w,p,w,t,p,w,s,g
x,,e,f,y,f,c,n,b,t,?,s,k,,w,p,w,o,e,w,v,d
f,f,y,f,f,f,c,b,g,e,b,k,k,,p,,w,o,l,h,v,
k,y,e,f,s,f,c,n,,t,?,,s,w,,,w,o,e,,v,d
x,y,g,t,n,f,c,b,w,t,b,s,,w,p,,w,o,p,k,v,d
f,y,g,t,n,f,c,b,,t,b,s,s,w,w,p,w,o,p,k,v,d
x,f,e,t,n,f,c,b,p,t,b,,s,,p,p,w,o,p,n,y,d
x,,g,f,n,f,w,b,h,t,e,f,f,,w,p,w,o,,n,s,g
b,y,y,t,a,,c,b,w,e,c,s,s,w,w,p,w,o,,n,n,m
x,s,n,t,p,f,c,n,,e,e,s,s,w,w,p,w,o,p,k,s,g
x,s,g,t,n,f,c,b,w,e,b,s,s,w,w,p,,t,p,w,v,p
f,s,w,t,p,f,,n,k,e,e,s,s,w,w,,,o,p,n,v,g
f,y,,f,m,f,c,b,y,,c,k,y,c,c,p,w,n,n,w,c,d
x,f,e,,n,f,c,,p,t,,s,s,,w,p,w,o,p,k,y,d
f,s,e,f,s,f,c,n,b,t,,s,,w,p,p,w,o,e,w,v,l
x,y,e,t,n,f,c,b,u,t,b,s,s,,g,p,w,,p,,v,d
x,s,n,f,y,f,c,n,b,t,?,s,s,,p,p,,o,e,w,v,p
x,,n,t,,,c,b,w,t,b,s,s,w,p,p,,o,p,n,v,d
f,s,g,t,f,f,c,b,p,t,b,,s,w,w,p,w,,p,h,v,g
k,s,e,t,n,f,c,b,w,e,?,s,s,e,e,p,w,t,e,w,c,w
b,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g
x,f,w,f,n,,w,b,h,t,,s,s,w,,p,w,o,e,n,a,
,s,n,t,n,f,c,b,w,e,?,s,s,w,e,p,,t,e,,c,w
,y,n,t,a,,c,b,,e,r,s,y,,w,p,w,o,p,k,y,p
f,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,o,o,p,y,c,l
x,y,n,t,n,f,,b,e,e,?,s,s,e,w,p,w,t,e,w,c,w
x,f,p,f,,f,c,n,p,e,b,s,s,w,w,p,w,o,p,k,s,d
b,,g,f,n,f,w,b,w,e,?,k,s,w,w,,w,t,p,w,n,g
f,f,g,t,n,f,c,b,w,t,b,s,,w,w,p,,o,p,n,v,d
b,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,o,o,p,b,c,l
x,s,w,t,l,,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,
f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,d
k,s,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
f,y,,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,g
f,s,,f,n,,w,,h,,e,f,s,,w,p,,o,e,k,s,
x,,,t,p,f,c,n,n,e,e,,s,w,w,p,w,o,p,n,s,g
k,y,n,f,y,f,c,n,b,t,?,k,s,w,p,p,,o,e,w,v,d
f,y,n,t,n,f,c,b,u,t,b,s,s,g,w,p,,o,p,n,v,d
f,y,n,t,n,f,c,b,,t,b,s,s,g,w,p,w,o,p,n,y,d
,f,w,f,c,f,c,n,p,e,b,s,s,w,w,p,w,o,p,n,v,d
x,y,e,t,n,f,c,b,n,t,b,s,s,p,,p,w,o,p,n,v,d
x,,e,,y,f,c,n,b,t,?,k,s,p,p,,w,o,e,w,v,l
x,s,g,f,n,f,w,b,g,e,,k,k,w,w,p,w,t,p,w,n,g
k,s,n,,s,f,c,,b,t,?,s,s,w,w,p,w,o,e,w,v,p
x,s,e,f,,f,c,n,b,,?,s,s,p,w,p,,o,,w,v,d
x,s,w,f,n,,w,b,k,t,e,f,f,w,w,p,w,,e,k,s,g
k,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
k,s,,,n,a,c,b,n,e,?,s,s,o,,p,n,o,p,y,c,l
f,y,n,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,n,v,d
x,s,e,f,,f,c,,b,t,?,s,s,p,p,p,w,o,e,w,v,l
,y,e,t,n,f,c,b,e,e,?,s,s,e,w,p,w,t,e,w,c,w
f,y,g,t,n,f,c,b,p,t,b,s,s,,g,p,w,o,p,k,v,d
x,,e,f,s,f,c,n,b,t,?,k,s,p,,p,w,,e,w,v,p
x,,g,f,n,f,w,b,p,t,e,s,f,,w,p,w,o,e,k,a,g
x,f,w,t,a,f,w,n,n,t,b,s,s,,w,p,,o,p,n,v,d
b,s,w,t,a,,c,b,w,,c,s,s,,w,p,w,o,p,n,s,g
f,y,e,t,n,f,c,b,p,t,b,s,s,,,p,w,o,p,n,v,d
k,s,e,f,y,f,c,n,b,t,?,s,k,w,w,p,,o,e,w,,l
x,s,w,,n,f,w,b,k,t,e,f,,w,w,p,w,,e,n,a,g
,f,y,f,n,f,c,n,w,e,?,k,y,w,n,p,w,o,,w,v,d
f,f,,f,f,f,c,b,g,e,b,k,k,n,n,p,w,,l,h,v,d
x,s,g,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,,w,s,g
f,f,e,t,n,,c,b,u,t,b,,s,w,w,p,w,o,p,k,y,d
x,f,y,,,f,c,b,g,,b,k,,p,n,,w,o,l,h,v,g
x,y,,t,a,f,c,b,n,e,r,s,y,w,w,,w,o,p,k,y,p
x,,,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,,y,p
f,s,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,g
,s,p,t,n,f,c,b,,e,,s,s,e,e,p,w,t,e,w,,w
x,f,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,d
f,f,n,f,,f,w,,n,t,,s,f,w,w,p,w,,e,n,a,g
x,s,g,t,f,f,c,b,p,t,b,s,s,,w,p,w,o,p,h,v,u
,f,w,f,n,f,w,b,h,t,e,f,,w,w,p,w,o,e,n,s,g
k,s,w,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,s,g
,y,n,f,f,f,c,n,,t,?,s,k,p,,p,w,o,e,w,v,p
x,f,w,f,c,f,w,n,n,,b,s,s,,w,p,w,o,p,n,v,d
f,f,y,f,f,f,c,b,h,e,b,k,k,b,,,w,o,l,h,v,g
x,y,e,t,n,f,c,b,n,t,,s,s,w,p,p,w,o,p,n,,d
f,s,g,t,f,f,c,b,h,t,b,s,f,w,w,,w,o,p,h,s,u
f,f,w,f,n,f,w,b,,t,e,s,,w,w,p,w,o,e,k,s,g
x,y,w,t,l,f,c,b,g,e,c,s,s,,w,p,w,o,p,n,s,g
f,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,,o,l,h,y,p
x,y,n,t,n,f,c,b,w,t,b,s,s,p,,p,w,o,p,k,y,d
f,s,n,t,p,f,c,n,w,e,,s,s,w,w,p,w,,p,n,v,
x,s,n,f,,f,c,n,b,t,?,k,s,,p,p,w,o,e,w,v,p
f,f,n,t,,f,c,b,u,,,s,s,,w,p,w,o,p,n,v,d
k,y,e,f,f,,c,n,b,t,?,k,s,,p,p,w,o,e,w,v,p
x,f,y,f,f,f,c,b,p,e,b,k,k,,n,p,,o,l,,y,
x,y,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,,d
,y,g,t,n,f,c,,p,,b,,s,,w,,w,o,p,n,y,
x,y,,f,f,f,,b,p,e,b,k,k,n,n,p,w,o,l,h,v,g
b,s,w,f,n,f,w,b,w,e,?,k,s,w,w,,w,t,p,w,s,g
,y,g,f,f,,c,b,g,e,b,,k,b,b,p,w,o,,h,v,g
k,y,e,f,y,f,c,n,,t,?,k,s,p,p,p,w,o,e,w,,
x,y,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d
x,y,g,f,f,,,,g,e,b,k,k,b,n,p,w,o,l,h,v,d
f,f,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,p
f,f,g,f,,f,c,b,p,e,b,k,k,p,n,,w,o,,,y,d
,y,g,t,n,f,c,b,w,t,b,s,s,g,p,p,w,,p,k,y,
x,s,w,t,,f,c,n,p,e,e,s,s,w,w,p,w,,p,k,v,u
b,y,y,f,n,f,c,n,w,,?,k,y,w,y,p,w,o,e,w,v,d
x,s,e,f,f,f,c,n,b,t,?,k,s,p,,p,,o,e,w,v,
x,y,u,f,n,f,c,n,,e,?,s,f,w,,p,w,o,,h,y,d
f,,y,f,f,f,c,b,h,,b,k,,n,n,p,,o,l,,y,p
b,f,w,f,n,f,,b,g,,?,s,s,w,w,p,w,t,p,w,s,g
x,f,,f,n,f,w,b,,t,e,s,s,w,w,p,w,o,e,n,s,g
x,f,y,t,a,f,w,n,n,t,b,s,s,w,,p,w,o,p,n,v,d
k,s,n,f,n,,c,b,y,e,?,s,s,,o,p,n,o,p,n,c,l
k,s,n,f,n,a,c,b,n,e,?,s,s,,o,,n,o,p,n,v,l
,f,g,f,f,f,c,b,,e,b,,k,p,,p,w,o,l,h,v,
x,f,g,f,f,f,c,,h,e,b,k,k,p,n,p,w,o,l,h,v,p
x,y,n,f,,,c,n,b,t,?,s,k,p,p,p,,o,e,w,v,p
f,f,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,,
,y,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
f,,e,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,y,d
b,s,y,t,a,,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
x,,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,,p
f,y,n,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,,n,v,d
x,,w,t,,f,c,n,k,e,e,s,s,w,w,p,w,o,,n,v,u
f,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,,n,s,
x,f,n,f,n,f,w,b,h,t,e,s,s,w,,p,w,o,,k,s,g
f,,n,t,n,f,c,b,w,t,b,s,s,,g,p,w,,p,n,v,d
x,f,g,f,n,f,c,n,p,e,e,s,s,w,,p,w,o,p,n,y,u
x,f,g,f,c,f,,n,p,e,,s,s,w,w,p,w,o,p,k,v,d
f,y,n,t,n,f,c,b,n,t,b,s,s,w,g,p,,o,p,k,,d
x,f,n,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,n,y,
x,,,t,n,f,c,b,,t,,s,s,,w,p,w,o,p,k,v,d
x,y,,f,f,,,b,p,e,b,k,k,b,n,p,w,o,l,h,y,g
f,f,g,f,f,f,c,b,h,e,b,k,k,b,,p,w,o,l,h,v,p
x,f,e,t,,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,v,d
f,,g,t,,,c,b,p,t,,s,s,p,w,p,w,o,p,k,y,d
x,,e,,n,f,c,b,p,t,,s,s,p,p,p,w,o,p,n,y,d
f,,w,t,n,f,c,b,w,e,b,s,,w,w,p,w,t,p,r,v,g
,f,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,s,g
x,f,g,f,f,f,,,p,e,b,k,k,p,b,p,w,o,l,h,v,g
s,f,g,f,n,f,c,n,n,e,e,s,s,w,w,,w,o,p,k,y,u
f,y,,t,p,f,c,,n,e,e,s,s,w,w,p,w,,,n,s,u
,s,b,,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,v,u
x,s,g,f,n,f,w,b,p,e,?,k,k,w,,p,w,t,,,n,g
,f,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,,g
b,s,w,t,a,,c,b,g,e,c,s,s,w,w,,,o,p,,n,g
x,s,g,f,n,f,,b,p,t,e,f,f,w,w,p,w,o,e,n,s,g
b,s,w,,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,,
x,s,w,f,c,f,w,n,n,e,b,s,s,w,w,p,,o,p,n,v,d
f,y,e,,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
x,y,n,,n,,c,b,,t,b,s,s,p,p,p,w,o,p,,v,d
k,y,n,f,y,,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
f,y,n,t,n,f,c,,p,t,b,,s,p,g,,,o,p,k,y,d
x,y,g,t,n,,c,b,u,t,b,s,,,g,p,,o,p,n,y,d
f,f,g,f,f,f,,b,g,e,b,k,k,p,b,p,w,o,l,h,v,g
k,y,e,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
x,s,,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
x,y,g,t,,f,c,b,u,t,b,s,s,,p,p,w,,p,,v,d
x,y,g,f,f,f,c,b,h,e,b,,k,,,p,w,o,l,h,y,d
f,f,y,f,f,,c,b,p,e,,k,k,b,,p,w,o,l,h,,d
f,f,e,t,n,f,c,b,n,,b,s,s,p,p,p,w,o,p,,v,d
f,f,e,,n,,,b,p,t,b,s,s,p,w,p,w,o,p,n,v,d
x,s,n,f,y,f,c,n,b,t,?,k,,p,p,p,w,o,e,w,v,p
x,s,,t,l,,w,n,n,t,b,s,s,w,w,p,w,o,p,,v,d
x,y,y,,,f,c,,h,e,b,k,k,n,b,p,w,o,,h,v,
x,y,w,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,,n,v,u
x,s,e,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
f,,y,t,a,f,,b,p,,r,s,y,w,w,p,w,o,p,n,,g
k,y,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
f,y,p,t,n,f,c,b,e,e,?,s,,e,e,p,,t,e,w,c,w
f,f,,f,n,f,w,,h,t,e,s,s,w,w,p,,o,e,k,s,g
x,y,y,f,f,f,,b,g,e,b,k,k,p,b,p,w,,l,h,y,d
f,f,e,t,n,f,c,b,n,t,b,s,s,w,g,p,,o,,k,y,
f,y,g,t,n,f,c,b,,,b,s,,p,p,p,w,o,p,k,y,d
f,s,w,,n,f,w,b,n,t,e,,s,w,w,p,w,o,,n,s,g
x,f,g,t,n,f,c,b,u,t,b,s,s,,p,p,,o,p,k,,d
f,f,g,f,n,f,c,n,p,e,e,s,s,,w,p,w,o,p,n,y,u
x,f,y,,f,f,c,b,p,e,b,k,k,,,,w,o,l,h,v,d
f,f,g,f,f,,c,b,h,e,b,k,k,p,,p,w,o,l,h,y,p
x,s,e,,f,f,c,n,b,t,,s,s,w,p,p,w,o,e,,,d
f,f,,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,,y,d
,y,e,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,,v,l
f,f,n,f,n,f,c,n,n,e,e,s,,w,,p,w,o,p,k,v,u
x,f,g,f,f,f,c,b,h,e,b,k,k,b,,p,w,o,l,,v,g
x,y,g,t,n,f,c,b,p,,b,s,s,w,g,p,w,o,p,n,y,d
k,,e,f,,f,c,n,b,,?,,k,p,w,p,w,o,e,w,v,d
b,s,y,t,l,f,c,b,,e,c,s,s,w,w,p,w,o,p,k,s,m
k,y,e,f,f,,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
x,s,b,t,f,f,c,b,p,t,b,f,s,,w,p,w,o,p,h,s,u
k,f,c,f,n,f,w,n,w,e,,s,f,w,,p,,o,e,w,v,l
,y,n,t,n,,c,b,w,t,b,s,s,g,p,p,w,o,p,n,,d
,s,e,f,s,,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
x,f,y,,f,f,c,b,h,,b,k,k,n,p,p,w,o,l,h,y,g
