age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
,self-employed,married,,no,,yes,cellular,may,mon,15.0,,999.0,,failure,-1.8,92893.0,,,5099.1,no
,services,,,,,,cellular,may,,,7.0,,,failure,-1.8,92893.0,,1266.0,,no
,admin.,single,,,yes,,,,,,4.0,999.0,,,,,-40.0,,,no
37.0,housemaid,married,,unknown,no,,cellular,aug,,,2.0,999.0,0.0,nonexistent,1.4,,-36.1,,5228.1,no
,retired,married,high.school,no,no,no,telephone,,mon,,,999.0,0.0,,-2.9,92201.0,-31.4,0.861,,yes
32.0,admin.,,,no,yes,,cellular,may,thu,,,,,failure,-1.8,92893.0,,,5099.1,no
51.0,,,,no,,yes,,may,fri,247.0,1.0,,0.0,nonexistent,,93994.0,,4859.0,,no
36.0,,married,basic.9y,,no,,telephone,,fri,,3.0,,0.0,,1.1,,-36.4,4859.0,,no
,admin.,,university.degree,no,,no,cellular,nov,,,,,0.0,nonexistent,-0.1,,-42.0,4021.0,,no
47.0,,,,,,no,cellular,aug,,185.0,,,,nonexistent,,93444.0,,,5228.1,no
32.0,,married,,no,,no,,,,244.0,,,,,1.1,,,4859.0,,no
,blue-collar,,high.school,,,,,,,286.0,1.0,,0.0,nonexistent,,,,4857.0,,no
,,,university.degree,,,no,,aug,,,,,,failure,-2.9,92201.0,-31.4,0.881,5076.2,no
,,,,no,no,,,aug,,,,,0.0,,-2.9,92201.0,,0.873,,no
26.0,,single,,,,no,,,,,,999.0,,nonexistent,,,,4865.0,,no
61.0,retired,,basic.4y,no,no,no,,oct,fri,194.0,,,,,-1.1,94601.0,-49.5,,,yes
56.0,,,professional.course,unknown,,yes,telephone,,,168.0,4.0,,0.0,,,,,,,no
,,married,basic.4y,,,,telephone,,mon,272.0,1.0,,0.0,nonexistent,,93994.0,,4858.0,,no
,blue-collar,,,,no,no,telephone,may,mon,269.0,2.0,999.0,,nonexistent,,,,4857.0,,no
31.0,admin.,,,no,yes,,telephone,,,193.0,4.0,999.0,,nonexistent,,,,,,no
54.0,,married,,no,,no,cellular,,,,2.0,6.0,,,,,,0.985,4963.6,yes
48.0,services,married,,unknown,,no,,jul,tue,64.0,,999.0,0.0,nonexistent,1.4,93918.0,,,,no
,admin.,single,,,,no,,jun,thu,144.0,,999.0,,,,92963.0,,1.26,,no
49.0,management,married,,,yes,,cellular,apr,,,1.0,999.0,,,,,,,5099.1,yes
33.0,entrepreneur,,university.degree,,no,,,,,,2.0,999.0,0.0,,,94465.0,,,5228.1,no
,,single,professional.course,no,yes,no,,may,wed,,,,,nonexistent,-1.8,,,1281.0,,no
38.0,technician,single,high.school,,,no,cellular,,fri,,3.0,17.0,3.0,failure,-1.8,93369.0,-34.8,0.653,5008.7,no
34.0,,,basic.4y,,no,no,cellular,,,,,,,nonexistent,,,,4.12,,no
,services,,high.school,,yes,yes,,jul,wed,36.0,1.0,999.0,,nonexistent,,93918.0,,,,no
,technician,married,,,,no,,,wed,586.0,,999.0,0.0,nonexistent,,,-42.7,,,no
,admin.,divorced,university.degree,no,,no,,jul,wed,,6.0,,,,1.4,,-42.7,,,no
,admin.,single,,no,yes,,cellular,,,,1.0,,,,-1.8,,-46.2,,5099.1,no
,,married,basic.9y,,,no,telephone,jun,,,4.0,,,,,,,4958.0,5228.1,no
,,divorced,,,yes,,telephone,may,,,3.0,,0.0,nonexistent,1.1,93994.0,-36.4,4859.0,,no
34.0,,divorced,,,yes,no,cellular,,fri,207.0,1.0,999.0,,nonexistent,,93444.0,-36.1,,,no
29.0,,,,no,,no,cellular,,,,1.0,999.0,,failure,-1.8,,,1291.0,,no
44.0,self-employed,,,,,no,,may,mon,922.0,,999.0,,nonexistent,,,-46.2,,,yes
,blue-collar,,basic.4y,no,,no,,jun,fri,183.0,,999.0,,nonexistent,,,-41.8,,,no
30.0,,,high.school,unknown,yes,no,,,wed,,3.0,999.0,0.0,nonexistent,,,,1334.0,,no
,admin.,single,unknown,,yes,,telephone,may,thu,,2.0,999.0,,,,,-36.4,4.86,,no
,,,basic.4y,no,,no,,may,,,,999.0,,nonexistent,,,-46.2,1291.0,5099.1,no
,,married,,unknown,yes,,telephone,nov,,,,999.0,,failure,-0.1,93.2,-42.0,4191.0,5195.8,no
40.0,,divorced,high.school,no,,yes,,,,,1.0,,,,1.4,94465.0,-41.8,,,no
41.0,services,,,no,,no,telephone,jun,,404.0,,999.0,0.0,,,94465.0,-41.8,,5228.1,no
,,,basic.6y,no,no,no,telephone,nov,,,,999.0,0.0,,-0.1,93.2,-42.0,4343.0,,no
,blue-collar,single,basic.9y,,yes,no,cellular,jul,mon,189.0,,999.0,,,,93918.0,,,,no
,,single,,,yes,,cellular,nov,wed,68.0,1.0,,0.0,nonexistent,-0.1,93.2,-42.0,4.12,,no
,admin.,married,,,yes,yes,telephone,,mon,,,999.0,0.0,nonexistent,1.1,,-36.4,4857.0,5191.0,no
61.0,retired,married,basic.9y,,,,cellular,,,104.0,,999.0,,,,,-29.8,0.803,,no
,technician,married,,no,,,,jun,,,,,0.0,nonexistent,,,-41.8,,5228.1,no
,admin.,,university.degree,no,,yes,,,,178.0,1.0,999.0,,nonexistent,1.1,93994.0,,,5191.0,no
29.0,,,,,no,no,,,mon,78.0,1.0,,,,1.4,94465.0,-41.8,4.96,,no
28.0,,,,no,no,no,cellular,may,,,3.0,999.0,,nonexistent,,92893.0,,,5099.1,no
45.0,blue-collar,,,unknown,,no,telephone,,thu,10.0,,999.0,,,,94465.0,,4961.0,,no
56.0,,single,basic.9y,,,,,jul,,,,,,,1.4,,,4962.0,,no
,blue-collar,married,,unknown,,no,cellular,,,,,999.0,0.0,,,,-47.1,1405.0,5099.1,no
44.0,admin.,,university.degree,unknown,,no,,,wed,,1.0,999.0,0.0,nonexistent,,,-36.4,,,no
,admin.,,,no,,,,jun,,197.0,,999.0,,,1.4,94465.0,-41.8,4866.0,,no
34.0,management,,university.degree,no,,no,,jul,,1228.0,6.0,999.0,,,1.4,,,4961.0,,yes
24.0,,,,,,no,telephone,,wed,,1.0,,,,,94465.0,-41.8,,,no
,,single,,,no,no,cellular,,,,6.0,,,,-2.9,,,1059.0,5076.2,yes
33.0,services,,,unknown,yes,no,telephone,,thu,,3.0,,,,1.1,,-36.4,,5191.0,no
78.0,retired,,,no,,no,,nov,thu,463.0,,,1.0,success,,,,0.714,,no
52.0,,married,,,,,telephone,,,,1.0,,0.0,nonexistent,,94465.0,,,,no
,admin.,,high.school,no,,no,,may,thu,,,,1.0,,-1.8,92893.0,,,,no
,,,,no,yes,no,cellular,,tue,,,999.0,0.0,,1.4,93918.0,,,,no
44.0,,single,,,yes,no,,may,mon,775.0,,,,,,92893.0,-46.2,,5099.1,yes
,admin.,married,university.degree,,no,no,cellular,jul,fri,,,,,nonexistent,,,,,,no
,admin.,,high.school,,no,yes,,jun,,260.0,,999.0,0.0,,1.4,,,4967.0,,no
,management,married,basic.6y,,no,no,telephone,,,40.0,,,0.0,,,,-41.8,4959.0,5228.1,no
,,,,,no,,,may,,178.0,,,0.0,,,93994.0,-36.4,,5191.0,no
35.0,blue-collar,married,basic.6y,,yes,no,cellular,,fri,,,,0.0,,-1.8,92893.0,-46.2,1313.0,,no
,blue-collar,married,,unknown,,,,jul,,,6.0,,,,1.4,93918.0,-42.7,,,no
41.0,admin.,married,university.degree,,,,cellular,,,54.0,1.0,999.0,1.0,,,,,,5195.8,no
,,,,no,no,no,,,thu,3643.0,1.0,,0.0,,1.4,93918.0,,,5228.1,yes
30.0,blue-collar,single,basic.6y,no,,no,,,fri,,,999.0,0.0,nonexistent,1.4,,-42.7,,,no
,,,,,yes,no,,may,fri,,,999.0,,,1.1,,-36.4,,,no
37.0,,married,high.school,,,no,,,mon,,,,0.0,nonexistent,,93075.0,,1405.0,,no
32.0,technician,,professional.course,,yes,,,aug,wed,281.0,2.0,999.0,,nonexistent,,93444.0,,4967.0,5228.1,no
,,,,no,,no,,,,,4.0,999.0,0.0,nonexistent,,,,,,no
54.0,,,basic.4y,,,no,telephone,jun,wed,,5.0,,,nonexistent,1.4,94465.0,-41.8,,5228.1,no
,,married,,no,yes,,cellular,aug,,,1.0,,0.0,,1.4,93444.0,,,,no
49.0,admin.,,professional.course,no,no,,cellular,,thu,80.0,,999.0,1.0,,,93.2,,,5195.8,no
,technician,married,professional.course,,,,,nov,,850.0,,999.0,,,-0.1,,,4153.0,5195.8,no
,,divorced,,no,no,,,,,,2.0,,1.0,failure,-0.1,93.2,,4191.0,5195.8,no
,technician,single,professional.course,unknown,,no,,aug,,46.0,9.0,,,nonexistent,,,,4964.0,,no
29.0,,single,professional.course,no,no,,cellular,,,,,999.0,0.0,nonexistent,-1.8,,-46.2,,5099.1,no
,admin.,divorced,,,,,cellular,aug,,280.0,,999.0,0.0,,,,,4964.0,,no
,technician,single,,,yes,,,,wed,77.0,4.0,999.0,,,-0.1,93.2,-42.0,4.12,,no
,,married,,,unknown,,,may,wed,805.0,2.0,,,,,92893.0,,,,no
,,,,,,,,may,thu,207.0,,999.0,,,,,-36.4,4.86,5191.0,no
,,married,high.school,,,,,,thu,176.0,1.0,,0.0,nonexistent,-1.8,,-46.2,,5099.1,no
36.0,,single,,,,,,,thu,385.0,1.0,,0.0,,,,-41.8,4961.0,,no
,technician,married,professional.course,no,,,cellular,,thu,67.0,1.0,999.0,0.0,,,,-36.1,,,no
,,,,,,,cellular,apr,mon,,1.0,999.0,1.0,,,93075.0,,1405.0,5099.1,no
39.0,,,,,,yes,cellular,jul,,,,,0.0,,,93918.0,-42.7,,,no
92.0,retired,married,,,yes,,,may,thu,271.0,1.0,,2.0,success,,93876.0,-40.0,,,no
,,single,,no,,,,,mon,,1.0,999.0,0.0,,,93918.0,-42.7,,5228.1,no
,,,,no,yes,yes,cellular,,thu,,,999.0,,nonexistent,1.4,,-42.7,4963.0,5228.1,no
,technician,married,,no,,no,,may,fri,124.0,,,0.0,,1.1,93994.0,,,,no
,,married,university.degree,,,no,,jun,wed,521.0,11.0,999.0,0.0,,1.4,94465.0,,4962.0,,no
,,,,,,no,cellular,,wed,315.0,,999.0,,,,,,,5099.1,yes
28.0,blue-collar,,,no,,,,,wed,200.0,1.0,999.0,0.0,,1.4,94465.0,,4962.0,,no
46.0,,,,no,yes,no,cellular,nov,,201.0,4.0,999.0,,,,,,4076.0,5195.8,no
28.0,technician,divorced,,,yes,,telephone,may,thu,,,999.0,0.0,nonexistent,1.1,93994.0,,,,no
51.0,,,,,unknown,,,jun,,,,999.0,0.0,nonexistent,,,,,,no
,admin.,married,university.degree,,yes,no,,apr,,,1.0,,0.0,nonexistent,,93075.0,-47.1,,5099.1,no
51.0,,,,no,yes,no,,may,,,,999.0,1.0,,-1.8,92893.0,-46.2,1266.0,,no
,,,professional.course,,,no,cellular,,,171.0,2.0,,,,,,,,5228.1,no
,admin.,,university.degree,,,,cellular,jul,tue,,,999.0,,nonexistent,1.4,,,,5228.1,no
,admin.,,university.degree,,,,,nov,,,,,0.0,nonexistent,-0.1,93.2,,4.12,5195.8,no
54.0,,married,university.degree,,yes,,,,tue,,1.0,,1.0,failure,,,-46.2,1344.0,5099.1,no
,,,,,yes,,cellular,may,,113.0,,,,,,,-46.2,,,no
47.0,admin.,married,,no,yes,no,cellular,,,,,,,nonexistent,1.4,93918.0,,4961.0,,no
,blue-collar,,basic.9y,,,no,cellular,jul,,824.0,5.0,999.0,0.0,,,,-42.7,,5228.1,no
36.0,,,,no,,,,,,,1.0,,,,,92893.0,,,,no
36.0,,,high.school,,yes,yes,,,mon,,,,,nonexistent,1.4,,,4.96,5228.1,no
,blue-collar,,basic.9y,unknown,yes,,,jul,tue,,1.0,,,,,,,,,no
30.0,,single,,no,yes,,cellular,jul,,,1.0,,0.0,nonexistent,1.4,93918.0,,,,no
,,,basic.4y,,yes,no,cellular,,thu,105.0,1.0,999.0,,nonexistent,,,,4963.0,,no
54.0,management,married,,no,yes,,cellular,,,,1.0,999.0,0.0,,,,,,,no
,,,high.school,no,no,,,jul,tue,,,999.0,,,,,,4962.0,,no
,,married,basic.6y,,yes,,,may,fri,216.0,,999.0,,nonexistent,1.1,93994.0,,4857.0,5191.0,no
31.0,,married,,no,,,,,fri,,5.0,999.0,,nonexistent,,93444.0,-36.1,,,no
,entrepreneur,,basic.9y,no,yes,no,cellular,,tue,,2.0,999.0,1.0,failure,,,-42.0,4153.0,,no
,,married,basic.9y,no,,no,cellular,,,119.0,3.0,999.0,,,1.4,93918.0,-42.7,4962.0,,no
39.0,admin.,married,,no,,no,,nov,,,,999.0,0.0,nonexistent,-0.1,,-42.0,,,no
39.0,admin.,divorced,,,yes,,,jul,wed,,,999.0,,,,93918.0,,4962.0,,no
47.0,technician,,professional.course,,,no,cellular,apr,,260.0,1.0,,0.0,nonexistent,-1.8,,,1405.0,5099.1,no
,blue-collar,,basic.9y,,,no,telephone,,thu,25.0,2.0,999.0,,nonexistent,,93.2,,,,no
,technician,,,,yes,no,telephone,nov,,,1.0,,1.0,,-0.1,,-42.0,,5195.8,no
,,,,,,no,cellular,,mon,366.0,2.0,,,nonexistent,1.4,,-42.7,,,no
,,married,,no,,,,jul,,367.0,,3.0,,,-1.7,94215.0,-40.3,,4991.6,yes
,,,,,,no,cellular,,,,9.0,999.0,0.0,,,93444.0,-36.1,4962.0,5228.1,no
,student,single,high.school,,,no,,,thu,,,999.0,0.0,nonexistent,-1.1,94199.0,-37.5,0.879,,yes
,,,illiterate,unknown,yes,yes,,,,,,999.0,,,1.4,93918.0,-42.7,,5228.1,no
41.0,,married,basic.6y,,yes,no,telephone,may,fri,,1.0,,0.0,nonexistent,1.1,93994.0,-36.4,,5191.0,no
,,married,,no,yes,no,,aug,,221.0,3.0,999.0,0.0,,1.4,93444.0,-36.1,,5228.1,no
,,,professional.course,,,no,telephone,may,tue,251.0,,999.0,0.0,nonexistent,1.1,,,4857.0,5191.0,no
35.0,,,basic.4y,,no,,,,,,1.0,,,,,93994.0,-36.4,4857.0,,no
32.0,admin.,,,,yes,,cellular,,tue,,,,,,,,-40.3,,,no
,,,professional.course,no,yes,yes,,,,,,999.0,,,,,-36.1,,5228.1,no
33.0,,married,high.school,unknown,,no,,jul,,,6.0,,,,1.4,93918.0,-42.7,4961.0,,no
,entrepreneur,,basic.6y,,yes,,,may,,379.0,3.0,999.0,,,,92893.0,-46.2,1299.0,,no
,retired,divorced,,no,yes,no,cellular,,,,,999.0,,,-1.8,92893.0,,1.25,5099.1,no
,management,,university.degree,no,,no,,jul,tue,590.0,23.0,999.0,0.0,nonexistent,,93918.0,-42.7,4961.0,,no
,services,single,,,yes,,,,,546.0,,,,nonexistent,-1.8,92893.0,,,5099.1,yes
,,divorced,,,yes,no,cellular,aug,,324.0,2.0,,0.0,nonexistent,1.4,,,,5228.1,no
,management,married,,,yes,,,,fri,233.0,,,0.0,nonexistent,-2.9,92201.0,-31.4,0.869,,no
,,married,basic.4y,,no,,,jun,,146.0,3.0,,,nonexistent,1.4,94465.0,-41.8,,,no
,admin.,married,,no,,,,may,,396.0,3.0,,,,1.1,93994.0,-36.4,4857.0,5191.0,no
55.0,blue-collar,,,,yes,,cellular,jul,tue,80.0,,,,nonexistent,1.4,,-42.7,4961.0,,no
33.0,technician,single,university.degree,no,yes,,cellular,may,,,3.0,,0.0,,-1.8,92893.0,-46.2,1281.0,5099.1,no
,,married,basic.4y,unknown,,,telephone,jun,thu,243.0,,,,nonexistent,1.4,94465.0,-41.8,4958.0,,no
,,married,basic.9y,unknown,no,no,,,,54.0,,999.0,1.0,,,93075.0,,,5099.1,no
39.0,housemaid,married,,,yes,no,cellular,aug,mon,,,,0.0,,1.4,93444.0,-36.1,,,no
,student,,,no,no,no,,,wed,219.0,1.0,999.0,0.0,nonexistent,1.4,,,,,no
52.0,,married,basic.4y,,no,,telephone,,,,3.0,999.0,0.0,,,,,4864.0,,no
48.0,admin.,divorced,university.degree,no,,,telephone,jun,,,2.0,999.0,,nonexistent,,94465.0,,,5228.1,no
48.0,,,basic.6y,unknown,yes,yes,cellular,,,,,999.0,,nonexistent,1.4,93918.0,-42.7,,,no
45.0,,,,no,,yes,cellular,,tue,204.0,2.0,,1.0,failure,-3.4,,-26.9,0.742,,yes
,,divorced,unknown,unknown,yes,no,,,,,,999.0,1.0,,-3.4,92649.0,,,5017.5,yes
,retired,,,,,,telephone,,,355.0,,999.0,0.0,,1.4,,-41.8,4866.0,,no
35.0,services,single,high.school,no,yes,,cellular,may,,87.0,,,1.0,failure,,92893.0,,1334.0,,no
,technician,,,,no,,cellular,,,,,999.0,1.0,,-1.8,93075.0,,,5099.1,no
49.0,technician,,unknown,,,yes,,,thu,81.0,,999.0,,nonexistent,,,-26.9,0.754,5017.5,no
,,married,,unknown,yes,no,telephone,,,,3.0,,,,1.4,94465.0,-41.8,4962.0,5228.1,no
31.0,,married,high.school,no,,,telephone,,fri,332.0,2.0,999.0,,nonexistent,,93994.0,-36.4,,,no
30.0,student,,university.degree,no,,no,,,tue,,3.0,999.0,0.0,nonexistent,-2.9,,,0.908,,no
,technician,,,no,,no,telephone,may,thu,,,999.0,0.0,,1.1,93994.0,-36.4,,5191.0,no
34.0,,married,,,yes,,,apr,mon,63.0,,999.0,,nonexistent,,,,1405.0,5099.1,no
,entrepreneur,,university.degree,,no,no,cellular,,,,,999.0,,nonexistent,,93075.0,-47.1,1405.0,,no
,services,,,,no,,,,wed,,1.0,,0.0,nonexistent,1.1,,-36.4,4859.0,5191.0,no
,,,,,yes,no,,aug,,116.0,2.0,999.0,0.0,nonexistent,1.4,,,4964.0,,no
,,married,high.school,no,,,cellular,,,388.0,,,,nonexistent,-1.8,,,1327.0,5099.1,no
,,,,no,,no,cellular,jul,,148.0,3.0,,,nonexistent,,,-42.7,,,no
,services,,professional.course,no,no,no,,may,tue,,1.0,,,nonexistent,1.1,,,4856.0,5191.0,no
,services,,,,no,,,jul,wed,,,999.0,0.0,,,,,4957.0,,no
32.0,,,,,no,,telephone,may,,200.0,,999.0,,,1.1,,,,5191.0,no
,blue-collar,married,high.school,no,yes,no,,,,133.0,,,,failure,-1.8,,-46.2,1281.0,5099.1,no
33.0,,married,,no,,no,cellular,,fri,101.0,,,3.0,failure,-1.8,93876.0,,,5008.7,no
,,married,professional.course,,no,no,,,,,,999.0,1.0,failure,-1.8,,,,,no
28.0,services,single,,no,,no,cellular,,,,,999.0,,,1.4,93918.0,,4962.0,,no
38.0,,married,unknown,,yes,no,,jul,,131.0,1.0,999.0,,nonexistent,,93918.0,,,5228.1,no
29.0,blue-collar,married,basic.9y,,no,,telephone,,thu,,4.0,999.0,,,,,,,5099.1,no
,,,,no,yes,,,apr,,83.0,,999.0,,nonexistent,,,,1.41,,no
30.0,technician,,professional.course,no,,,cellular,,wed,105.0,,999.0,,,,93444.0,-36.1,4964.0,,no
42.0,management,,basic.6y,no,yes,no,,sep,,,,,,nonexistent,-3.4,,,,5017.5,yes
30.0,blue-collar,,,unknown,unknown,,,,fri,140.0,,999.0,0.0,nonexistent,,93994.0,-36.4,,,no
32.0,,married,,no,yes,no,,jun,,156.0,,,0.0,,1.4,,-41.8,4962.0,,no
38.0,,married,,no,yes,yes,,,,506.0,,999.0,0.0,,1.1,,,4857.0,5191.0,no
,services,,high.school,no,no,no,,,,,,999.0,,,,,-41.8,4961.0,5228.1,yes
54.0,unknown,married,unknown,unknown,no,no,,may,mon,,8.0,999.0,0.0,,,93994.0,,,5191.0,no
,,divorced,high.school,unknown,,,,,,,2.0,,,nonexistent,,93994.0,-36.4,4856.0,5191.0,no
,management,married,university.degree,no,,no,cellular,,mon,164.0,2.0,,,nonexistent,1.4,93444.0,,,5228.1,no
,entrepreneur,,,unknown,,no,,may,thu,,,999.0,,,,,,4.86,,no
,admin.,married,,unknown,yes,no,telephone,,tue,,,999.0,0.0,nonexistent,1.4,94465.0,,,,no
,,,,no,yes,,,,thu,52.0,,999.0,,,1.4,93918.0,-42.7,4962.0,5228.1,no
35.0,,,university.degree,no,no,,,jul,mon,403.0,,,,nonexistent,,93918.0,,4962.0,5228.1,no
,,married,,no,,no,cellular,,thu,,1.0,999.0,1.0,,,,,,,no
38.0,,,professional.course,,,,telephone,,,407.0,2.0,999.0,0.0,nonexistent,,93994.0,,,5191.0,no
,,married,,unknown,,no,telephone,jun,fri,116.0,3.0,,,,,94465.0,,4967.0,,no
58.0,blue-collar,married,,no,,no,cellular,,,,,999.0,0.0,,1.4,93444.0,-36.1,4963.0,5228.1,no
38.0,admin.,,,,,,,may,wed,,1.0,999.0,,,,,-46.2,,,no
,housemaid,married,basic.4y,,,no,,,,117.0,3.0,999.0,0.0,,1.4,93444.0,,,,no
45.0,,,high.school,no,,,,,,,,,,,-0.1,,-42.0,,,yes
,management,,unknown,no,no,,,,fri,17.0,,,0.0,,,94465.0,-41.8,,,no
,admin.,single,high.school,,,,cellular,may,,71.0,3.0,999.0,1.0,failure,-1.8,92893.0,,1.25,5099.1,no
,blue-collar,,basic.6y,,no,,cellular,,wed,54.0,,999.0,2.0,failure,,92893.0,-46.2,,5099.1,no
30.0,blue-collar,,,no,no,no,,,thu,116.0,1.0,,,,,,,4866.0,,no
,,,,,no,no,cellular,aug,thu,355.0,,,,nonexistent,-2.9,,-31.4,,5076.2,yes
56.0,,,,no,,no,cellular,aug,,157.0,4.0,999.0,,,1.4,,-36.1,,5228.1,no
,,single,professional.course,no,yes,,cellular,jun,,149.0,1.0,,1.0,success,-2.9,92963.0,,1268.0,,yes
,,single,high.school,,yes,,cellular,,fri,,,,,,-1.8,,,0.695,5008.7,no
35.0,technician,,,,,,,mar,,,2.0,6.0,,success,,,-34.8,,,no
44.0,,married,,unknown,no,yes,telephone,,wed,,2.0,,,,1.1,,,4859.0,5191.0,no
,blue-collar,,basic.9y,,,no,telephone,,,,,,,,,93994.0,,,,no
,technician,,high.school,no,yes,,,nov,wed,46.0,,999.0,,nonexistent,,,-42.0,4.12,5195.8,no
,technician,,university.degree,,yes,no,,,mon,254.0,,,3.0,failure,,94601.0,,1032.0,,no
,management,,university.degree,,,,cellular,,tue,,1.0,,2.0,failure,-2.9,92201.0,,,5076.2,no
,admin.,married,,no,no,no,,,mon,369.0,,,0.0,,,,,0.882,,yes
34.0,technician,,professional.course,unknown,no,no,,jul,,,2.0,999.0,,nonexistent,1.4,,-42.7,4968.0,,no
,,,,,no,,,,,,,,0.0,,1.4,,-42.7,4961.0,,no
47.0,,married,high.school,,yes,,telephone,may,tue,139.0,,999.0,,nonexistent,,93994.0,,4856.0,,no
58.0,,,university.degree,no,,no,,may,tue,,,,,,,,,1266.0,5099.1,yes
,,,basic.9y,no,no,no,cellular,,mon,144.0,,999.0,0.0,nonexistent,,,,,,no
55.0,,,,,,,,,mon,,2.0,999.0,0.0,nonexistent,-1.8,,,1264.0,5099.1,no
53.0,,,basic.4y,no,no,,,may,,,,,0.0,,1.1,93994.0,,4.86,,no
49.0,,married,,,yes,no,,,tue,,,999.0,1.0,,,92893.0,-46.2,1344.0,5099.1,yes
43.0,blue-collar,married,,no,,no,,nov,tue,326.0,,,0.0,nonexistent,-0.1,93.2,,4153.0,5195.8,no
27.0,blue-collar,,,no,,no,cellular,,,,3.0,,,nonexistent,1.4,93918.0,,,,no
26.0,services,single,,no,no,,cellular,,,126.0,1.0,,0.0,,1.4,93918.0,-42.7,4958.0,5228.1,no
35.0,,,high.school,,,no,cellular,may,,125.0,1.0,999.0,,nonexistent,,,-46.2,,5099.1,no
,,divorced,,no,,no,,,,,4.0,999.0,,,-0.1,,,,5195.8,no
49.0,,married,,unknown,yes,yes,cellular,,thu,504.0,1.0,999.0,,,,,,1435.0,,no
,,single,,,,,,jul,wed,58.0,1.0,,0.0,,,,-42.7,,5228.1,no
,unemployed,single,,no,yes,,telephone,aug,fri,,,,,nonexistent,,,,4963.0,,no
,blue-collar,,,no,,,telephone,,,152.0,,,0.0,,,94465.0,,,5228.1,no
,services,married,high.school,,no,no,,,tue,158.0,,,0.0,,,,-36.4,,5191.0,no
21.0,admin.,,high.school,,yes,,,,,,,999.0,0.0,nonexistent,,93918.0,,,5228.1,no
31.0,,,,,,no,,,wed,,,999.0,,nonexistent,1.4,,,4964.0,5228.1,no
,blue-collar,married,basic.6y,no,yes,,,may,tue,862.0,,,0.0,nonexistent,-1.8,,,,,yes
27.0,admin.,,university.degree,,yes,no,cellular,,wed,,,,1.0,,,,-31.4,,,yes
,unemployed,divorced,,no,no,,,jun,,,,,0.0,nonexistent,1.4,94465.0,,4866.0,5228.1,no
,retired,married,high.school,,,,,,thu,,,,,,,,-36.1,,,no
,entrepreneur,,,no,yes,no,telephone,may,wed,1138.0,1.0,999.0,,nonexistent,1.1,,-36.4,4856.0,5191.0,yes
,,married,,,no,no,telephone,,,,,999.0,,,1.1,93994.0,-36.4,,,no
,,married,basic.4y,,yes,no,,,tue,,1.0,999.0,,,,,-42.7,,5228.1,no
49.0,,,university.degree,,,no,cellular,,thu,44.0,,999.0,0.0,,,,,1.41,,no
50.0,entrepreneur,,basic.9y,no,yes,no,telephone,jun,,,,999.0,0.0,,1.4,94465.0,-41.8,4967.0,,no
,technician,married,professional.course,no,yes,,,jul,thu,77.0,3.0,999.0,,,,93918.0,,,,no
,,,,,yes,,,,,,1.0,999.0,0.0,nonexistent,,,,,5191.0,no
35.0,,married,,,no,yes,,,,58.0,1.0,999.0,0.0,nonexistent,,,-36.4,,5191.0,no
37.0,entrepreneur,married,university.degree,no,,,cellular,jun,,,1.0,999.0,0.0,nonexistent,,,-40.8,,,no
,technician,,,no,yes,no,telephone,,fri,21.0,3.0,999.0,,,1.4,94465.0,,4959.0,5228.1,no
24.0,,,,,no,no,,apr,mon,,,,,,,,,1405.0,,yes
,,divorced,,,no,,,,mon,40.0,,,,failure,,92893.0,,,5099.1,no
,,divorced,,no,,yes,cellular,,thu,279.0,,,,,-1.8,93075.0,,,,no
,,,university.degree,,yes,,telephone,may,mon,,,999.0,,,,,,,5191.0,no
,services,single,,no,yes,no,cellular,jul,,185.0,1.0,,,nonexistent,1.4,93918.0,,4962.0,,no
30.0,,,,no,,no,,,fri,,,,0.0,nonexistent,1.4,,-42.7,,,no
46.0,admin.,,unknown,no,,no,,may,wed,181.0,,999.0,0.0,nonexistent,,93994.0,,4857.0,,no
,unemployed,,,no,,no,,nov,,,1.0,999.0,,nonexistent,,92649.0,,,,yes
44.0,services,,,,yes,,,,,,2.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,,5228.1,no
55.0,,,basic.4y,unknown,no,,cellular,,,350.0,4.0,,0.0,,,93444.0,,,,no
33.0,,single,,,yes,,cellular,jul,mon,,,999.0,0.0,nonexistent,1.4,,,,,no
,services,single,basic.9y,,,no,cellular,,,,,,0.0,nonexistent,-1.8,,,,,no
42.0,,,professional.course,,yes,no,telephone,may,,,,,,,1.1,,-36.4,4857.0,,no
,blue-collar,married,basic.9y,,unknown,,telephone,,thu,,1.0,999.0,,,-0.1,93.2,-42.0,4245.0,,yes
36.0,,single,,no,,,cellular,nov,,,,999.0,,,,,,,5195.8,no
31.0,,married,,unknown,,no,,may,thu,176.0,2.0,999.0,0.0,,,,,,,no
,unknown,,,,,,cellular,,,513.0,1.0,,,,,94215.0,-40.3,0.885,,yes
45.0,,married,,,,,cellular,may,mon,254.0,4.0,,,,-1.8,92893.0,-46.2,1354.0,,no
,,divorced,,,yes,,telephone,,wed,,2.0,,0.0,nonexistent,1.1,,,4857.0,,no
,management,,professional.course,,,,cellular,,thu,125.0,,,1.0,failure,-1.8,92893.0,,1266.0,,no
25.0,admin.,single,,,,,,jun,,223.0,,999.0,,,,94465.0,,,,no
