age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome,y
,252.0,,999.0,0.0,,,,,5076.2,cellular,mon,,basic.9y,,,yes,,,nonexistent,no
29.0,243.0,1.0,,,,,,,,,,,,,,,,jul,,no
,1106.0,,,0.0,,93918.0,,,5228.1,,,,,no,admin.,no,,jul,nonexistent,no
38.0,,,,,,93994.0,-36.4,,,,,,,,,,married,,nonexistent,no
52.0,,,,,,,,,,cellular,,no,,,,,,may,,no
,,3.0,3.0,,,92893.0,-46.2,,,,mon,,high.school,,,no,,,,yes
,,,999.0,,,,,4959.0,5228.1,,,unknown,,,blue-collar,,,,,yes
,722.0,,999.0,0.0,1.4,,,,5228.1,cellular,,unknown,high.school,yes,,,,jul,,no
39.0,,,,,1.1,,-36.4,,5191.0,,,,,no,,,,,nonexistent,no
31.0,,,,,,,,,5228.1,,wed,no,,,admin.,,,,nonexistent,no
36.0,862.0,,,0.0,,,,,5228.1,,fri,,,,,,,jul,,yes
39.0,,,,0.0,,93994.0,,4856.0,,,tue,no,,yes,management,,married,,,no
46.0,,,999.0,0.0,,93.2,-42.0,,,,,,,,,,,nov,,no
,,,,,,93994.0,,,,,,,high.school,,,,married,may,,no
,273.0,,999.0,,,93918.0,,,5228.1,cellular,fri,,,yes,,,married,,,no
38.0,486.0,,,,-2.9,,,,,,tue,,,,,,,,nonexistent,yes
35.0,196.0,,999.0,0.0,,,-36.4,,5191.0,,fri,,high.school,,,,married,,,no
,,,,0.0,1.4,93444.0,,,,,,,,,,,,,nonexistent,no
,,,999.0,,-0.1,,,4021.0,,cellular,,,high.school,,,,,,,no
,,,,0.0,,,-47.1,,,cellular,,,,,admin.,,,,nonexistent,no
,374.0,,,,,,,,5228.1,,,,,,,,,,nonexistent,no
,,1.0,999.0,,,93918.0,,,,,,,basic.4y,yes,,,,jul,,no
,,1.0,,,,93994.0,,4.86,,,thu,,high.school,,,,single,,,no
,,,,,1.1,,-36.4,4857.0,5191.0,,tue,,high.school,,services,,single,,,no
,,,999.0,,,,,,5228.1,telephone,,,,,,,,,,no
,127.0,,999.0,,,93444.0,,,5228.1,cellular,,,,,,,married,aug,nonexistent,no
41.0,217.0,,,0.0,,92893.0,-46.2,,,,,,,,,,married,,,no
,,2.0,999.0,0.0,,,-42.7,,,cellular,,,,,blue-collar,no,married,,,no
,102.0,3.0,,0.0,,,,4191.0,,cellular,,no,,,,,,,nonexistent,no
79.0,,,,,,,,,,,,,high.school,unknown,,,,,,no
,195.0,,999.0,,1.1,,,,,,,no,high.school,no,,,,,nonexistent,no
,,,999.0,,,94465.0,,,,,mon,,,,,,,jun,,no
,,,999.0,,1.4,,,,5228.1,,thu,no,,,,,,,nonexistent,no
,,,,,-0.1,,,,5195.8,,,,,,,no,,,nonexistent,yes
38.0,,,,,,93.2,,,,cellular,,no,,,,,married,nov,nonexistent,no
,,,,,,,,,,,,,,yes,,,,aug,,no
,,,999.0,0.0,-1.8,,,,,,,,,,blue-collar,,,,,no
35.0,,,,0.0,,,-36.1,,,cellular,,,,,,no,married,,,no
38.0,,,,,1.4,,,4966.0,,,,unknown,,,,,married,,,no
55.0,286.0,,,,,93.2,,,5195.8,,mon,,professional.course,,technician,,single,,nonexistent,no
,,5.0,,,1.1,,,,,,,unknown,basic.4y,no,,yes,,,nonexistent,no
32.0,,16.0,999.0,,,93994.0,,,,,,,,,,,,,nonexistent,no
,88.0,,,,,,,,,,,,,yes,,no,,,,no
,,,999.0,,,,,,,,,no,,,,,,,,no
47.0,17.0,13.0,,,1.4,,,,,,,,unknown,,,yes,,jun,,no
54.0,,2.0,,,,,,,,cellular,,no,,,blue-collar,,,,,no
,,6.0,,,,,,0.748,,,,,,,,,,jun,nonexistent,no
,,,999.0,,,,,1299.0,,,mon,,,,admin.,no,married,,,no
,,1.0,,0.0,,,-42.0,,5195.8,,,no,,no,,no,single,,nonexistent,no
49.0,,1.0,999.0,0.0,,,,,,,,,,yes,,,,aug,,no
,130.0,,,,,,,,,,,,,,,,single,,,no
,,,,,1.4,93918.0,-42.7,,,telephone,,no,,,,,,,,no
38.0,80.0,,,,,,-42.7,,,,,,,,,,,,,no
60.0,,,,0.0,,,-36.4,,,,tue,,,,blue-collar,,married,,,no
36.0,,,,,1.4,93918.0,,,5228.1,cellular,,,,,,,married,,nonexistent,no
38.0,,,,,,,-42.0,4076.0,5195.8,,,no,,,,,,,,no
,,,,,,,-42.0,4076.0,,cellular,thu,,,,entrepreneur,no,,,failure,no
,,,,,,,,,,,,,,,,,,,,no
,,,,,1.4,,,,5228.1,,,,,,admin.,no,,,,no
,,,999.0,0.0,,,-41.8,,,telephone,mon,,,,,no,married,,,no
,,1.0,999.0,,,93918.0,-42.7,,,,,,,,,,,,,no
,18.0,1.0,,,-0.1,93.2,-42.0,4021.0,5195.8,,fri,,basic.4y,no,retired,,,,,no
,209.0,,,,,,-49.5,,,telephone,,,,,,,,oct,nonexistent,no
,,,999.0,0.0,,,,,,,,unknown,,yes,services,,,,,no
36.0,,,,0.0,,94465.0,,,,,fri,,university.degree,,,,married,jun,,no
,,10.0,,,,,-41.8,,,,wed,unknown,,,,no,,jun,,no
31.0,,,,0.0,,93994.0,,,5191.0,telephone,,,professional.course,no,,,married,,,no
,,3.0,,,,,,0.896,,,,no,professional.course,,,,married,jul,,yes
56.0,,,,0.0,,,,,,,,,,,,no,,jun,,no
,,3.0,,,,93918.0,,,5228.1,,,no,,,,,married,,nonexistent,no
,,,,,,,,4.86,,,,,,yes,admin.,no,,,,no
43.0,,,,,1.1,,,,,telephone,tue,,,no,,,,may,,no
38.0,,,,,1.4,,,,,,,,,,,no,,jun,,no
,171.0,,,0.0,,93798.0,-40.4,,,,,no,professional.course,,,no,,oct,,yes
31.0,577.0,2.0,,0.0,,,,,,,,,,yes,technician,no,married,may,,no
27.0,185.0,1.0,,,,,-46.2,,,cellular,,,,no,,,,,nonexistent,no
,51.0,4.0,999.0,0.0,,94465.0,,,5228.1,telephone,wed,,high.school,,,,,,,no
,44.0,,999.0,0.0,-1.8,,,1244.0,5099.1,,mon,,professional.course,,,,,,nonexistent,no
,,,,,,,,4.96,,,,unknown,,,,no,,,,no
40.0,,3.0,,,,,,4.86,5191.0,telephone,,,,,,,married,,,no
,,,,,,93075.0,-47.1,,,,,no,,,,yes,married,,nonexistent,yes
,,,999.0,,,93444.0,,,,,,,,,student,,,,,yes
30.0,,,,,1.4,,-42.7,,5228.1,,tue,no,,,technician,,single,,,no
31.0,,,999.0,,,,,,,,,,,,,no,single,,,no
,,,,0.0,1.1,93994.0,-36.4,,5191.0,,thu,,,,,,married,,nonexistent,no
33.0,119.0,1.0,,0.0,,,-36.4,4856.0,,,,,university.degree,,,,,may,,no
,,,,0.0,,,-42.0,,,,,,professional.course,,,,,nov,nonexistent,no
,,,,0.0,,92893.0,-46.2,,,,,no,,yes,,,,,,no
,763.0,1.0,999.0,,-1.8,92893.0,,,,,,,,,,no,,may,,no
41.0,,,,,,,,,,,,,,,,,,,,no
,,1.0,,0.0,1.1,,,,,,mon,,basic.6y,,unknown,,,may,,no
36.0,268.0,,,,1.4,94465.0,-41.8,,5228.1,,,,basic.9y,,blue-collar,,,,,no
,,,,,,,-42.7,,5228.1,,,no,,,,,,,nonexistent,no
,,,,,-1.8,92893.0,-46.2,,,cellular,,no,,,,,,,,no
,497.0,5.0,,,,92893.0,-46.2,,5099.1,,,,high.school,,services,,,,,no
,53.0,,,,,,-36.1,4964.0,,,,no,,,admin.,,,aug,,no
,,,,,,,-36.4,4859.0,,,,,,no,management,,,,,no
,,,999.0,,,,,4.96,,,,no,,,blue-collar,no,divorced,jun,,no
36.0,652.0,,999.0,0.0,,,,,,,,no,,,,,,,,no
,,,999.0,,,93444.0,-36.1,,,cellular,,,,,,no,,aug,,no
71.0,,,999.0,,,,-38.3,,4991.6,,,,,,,,,,failure,no
32.0,,1.0,,0.0,,92893.0,-46.2,1327.0,,,,no,,yes,admin.,,,,,yes
45.0,,,999.0,,-1.8,92843.0,,,,cellular,,,basic.9y,,,no,married,,nonexistent,no
,815.0,1.0,,,,,-42.7,,,,thu,,high.school,yes,,,,,nonexistent,no
,1221.0,2.0,,1.0,,92893.0,,1344.0,5099.1,,,,,,,no,single,may,failure,yes
33.0,42.0,7.0,999.0,,,,,,5228.1,,,,,,management,,,,nonexistent,no
33.0,,,,,,92893.0,-46.2,,5099.1,,,no,,,,,,may,,yes
,2870.0,2.0,,,-1.8,,-47.1,,5099.1,,,,professional.course,no,blue-collar,,,apr,,no
,634.0,,,,1.4,,,,,cellular,,unknown,,,,,,,,yes
,,4.0,,,,93918.0,,4962.0,,,,,,yes,,,divorced,,nonexistent,no
47.0,,,999.0,,,93994.0,-36.4,,5191.0,,mon,,,no,,,married,may,,yes
,,3.0,,0.0,,93075.0,-47.1,,,cellular,,no,basic.6y,,,no,,apr,nonexistent,no
32.0,1805.0,,999.0,0.0,-1.8,,,,,,,,basic.4y,yes,,,,,nonexistent,no
,,,,0.0,-1.7,,,0.81,,,,,high.school,yes,,,,jul,,no
,,,,,,,,4961.0,,,mon,no,,,,,married,jun,,no
56.0,106.0,2.0,999.0,,,,,,5099.1,cellular,,no,,,,no,married,,nonexistent,no
,,,,,,93918.0,,4962.0,5228.1,,wed,,,,,,single,,nonexistent,no
44.0,,,999.0,0.0,,93918.0,-42.7,,,,,,,,,,,,nonexistent,no
,,,,1.0,,,-42.0,,,,,,,yes,,,,nov,,no
44.0,,,,,,,-42.7,4957.0,5228.1,,,no,basic.4y,yes,,,,jul,nonexistent,no
37.0,,,,0.0,,93994.0,,,,telephone,,,,,,,,may,,no
35.0,,2.0,,,1.4,94465.0,,,5228.1,telephone,,,professional.course,yes,,,married,jun,,no
,,,999.0,,,93444.0,,4965.0,5228.1,,,,,,management,no,,aug,,no
,,4.0,,0.0,,,-36.4,4857.0,,,,,,,services,no,married,,nonexistent,no
,299.0,,999.0,,,93994.0,,,5191.0,telephone,,no,,,,,,,nonexistent,no
36.0,,,,,1.4,,,,,telephone,,,university.degree,,,,,,,no
,,2.0,,,,,-42.0,,,,,,,no,management,,married,,nonexistent,no
,,,,,,93.2,,,5195.8,,,no,,,,no,married,,,no
24.0,,,999.0,,,93918.0,,,,cellular,,no,,,,no,,,nonexistent,no
,,,,,,,,,,,,,,,,,,,nonexistent,no
,,,,0.0,-0.1,,-42.0,,,,,,high.school,,,,married,,nonexistent,no
,505.0,1.0,999.0,1.0,,,,4076.0,5195.8,cellular,,,,yes,,,,nov,,no
,,,,,1.1,,-36.4,,5191.0,,,,,no,technician,,single,,,no
,92.0,,,,,93444.0,-36.1,,,,tue,,,,,yes,,,nonexistent,no
,,,999.0,0.0,,,-42.7,,,,mon,,,,,,,,,no
,,,,0.0,1.4,,,4.96,,telephone,mon,,high.school,,,yes,,jul,nonexistent,no
,,2.0,999.0,,,,,4856.0,5191.0,,tue,unknown,,,,,,,,no
,,,,,-0.1,,-42.0,4021.0,,,,,university.degree,,entrepreneur,,married,,failure,no
,166.0,,,,,,,,5191.0,,,,,,admin.,,,,nonexistent,no
,,1.0,,,,,,,,cellular,,,,,admin.,no,single,,,yes
,317.0,,,2.0,-1.7,,,,,cellular,,no,,,retired,,,,failure,yes
39.0,84.0,2.0,,0.0,,,-36.1,4965.0,5228.1,,,,,no,,,married,,,no
39.0,,,999.0,,,,-36.4,,,,tue,,university.degree,,admin.,,single,may,nonexistent,no
50.0,,,,,,,,4.86,,,,,,,,,single,,,no
,,,,,,,-34.6,0.659,,,,,,,,no,single,apr,nonexistent,yes
52.0,107.0,,999.0,0.0,1.1,,-36.4,,,,fri,,,,,no,,,,no
,,3.0,,,,,,,,,,,high.school,,self-employed,,married,,,no
,,,999.0,0.0,,,-36.4,,,,,,,,,,,,nonexistent,no
,103.0,3.0,,0.0,1.4,,,,,,wed,,,,admin.,,,,,no
,,,,,,,,,,cellular,tue,,high.school,,,no,,,,no
,,,,0.0,-1.8,93075.0,,,5099.1,,tue,,,yes,,yes,,,nonexistent,no
,651.0,,999.0,1.0,,93.2,,,,,,,,no,,,married,,failure,yes
37.0,,,999.0,,,93075.0,,,5099.1,,,,,,,no,married,,,no
,,,,,-3.4,92649.0,-30.1,0.716,,,,,,no,admin.,,married,,,yes
27.0,46.0,,,0.0,,,-42.7,4962.0,5228.1,,,,,,,no,,,nonexistent,no
40.0,179.0,,,,,,-47.1,,5099.1,,fri,,,,,,,apr,nonexistent,no
,,5.0,,,1.4,93444.0,,,,,tue,no,high.school,,,no,married,,nonexistent,no
,,1.0,,,,,,,,telephone,,,,no,,,,,,no
46.0,,,,,1.4,,,,5228.1,,,,basic.4y,no,,,,aug,nonexistent,no
,137.0,,,,,,,4859.0,,telephone,,,professional.course,,,,,,,no
40.0,,1.0,999.0,,-0.1,,-42.0,,5195.8,,fri,no,,,,,,nov,,no
,,,4.0,,,,,,5076.2,,,,,,,no,,,success,no
,,3.0,999.0,,,92893.0,-46.2,,5099.1,telephone,wed,,,no,,,,,,no
,,,,,,,,,,cellular,,,basic.9y,,technician,,,,nonexistent,yes
26.0,,4.0,,,,92201.0,,0.854,,,,no,,no,,,,aug,nonexistent,no
,,1.0,,0.0,,,,,,,,,,yes,blue-collar,,,,,no
40.0,,,,,,,,,,,tue,no,university.degree,no,,no,,,,no
36.0,77.0,,999.0,,,92893.0,-46.2,1264.0,,,,,,,,,,may,,no
28.0,,,999.0,,,,-36.4,,,telephone,,no,,,,unknown,,,nonexistent,no
,126.0,,,,,93918.0,,,,cellular,mon,,,,,,married,,,no
,,,,,,,-31.4,0.873,,,thu,,university.degree,no,technician,,married,,nonexistent,no
,,,,,,,-41.8,,,telephone,,,,,,,married,jun,,no
35.0,,,,0.0,,93918.0,-42.7,4968.0,,cellular,,,,,,,single,jul,nonexistent,no
31.0,,1.0,,,1.1,,,,,,,no,,,,,single,,nonexistent,no
,,,999.0,,,,,,,cellular,fri,no,,,,,,,,no
,420.0,1.0,999.0,,-1.8,93075.0,-47.1,1405.0,,,fri,,basic.4y,,retired,,married,,nonexistent,no
51.0,464.0,3.0,,0.0,,,,,,,mon,,university.degree,,admin.,,married,jul,nonexistent,no
,,,,0.0,,,,,5228.1,,,,,,,,,,,no
,,2.0,,,1.4,,-36.1,,,,fri,,,,technician,,,aug,,no
,,,999.0,0.0,,93.2,,,,cellular,wed,,,,,,,,nonexistent,no
49.0,,1.0,,,,,-36.4,,,telephone,tue,,,,,no,,,,no
33.0,,,,,,92893.0,,1266.0,5099.1,,,,,,,no,single,,,no
,,,,,,,,4963.0,5228.1,,,no,,,technician,,,,,no
,53.0,,,0.0,,,,,,cellular,,,high.school,,,,single,,,no
,336.0,,,,,,,4857.0,,,,,basic.4y,,unknown,,,,,no
57.0,,,999.0,,,93918.0,-42.7,4962.0,,,,,,,,,,,,no
34.0,109.0,,,0.0,,93444.0,,4965.0,,,,no,university.degree,,,,,,,no
,,,,,-1.7,,-38.3,,4991.6,,,,,,blue-collar,,,aug,,no
43.0,175.0,3.0,,,,94465.0,-41.8,,,,mon,unknown,university.degree,,,,,,,no
32.0,,,999.0,0.0,-1.8,,,1614.0,5099.1,,,no,,yes,,no,,,nonexistent,no
32.0,,,999.0,0.0,,93994.0,-36.4,4.86,,telephone,,unknown,high.school,yes,,,,,nonexistent,no
,,,999.0,,1.4,93918.0,-42.7,,,,,,,,,,,,,no
,186.0,2.0,,0.0,,,,4021.0,,cellular,fri,,basic.9y,,,,,,,no
57.0,164.0,,,0.0,,,,,,,,,basic.4y,,blue-collar,,married,,,no
,154.0,2.0,,3.0,,,-39.8,,,,,,,yes,services,,,jun,,yes
,895.0,,,0.0,,,-36.4,4857.0,5191.0,telephone,,unknown,,,,,married,may,,yes
,,,,,,,,,,cellular,,,professional.course,,,,divorced,dec,nonexistent,no
,,,,,,93.2,,4076.0,5195.8,cellular,thu,,,,,,divorced,,,yes
,,,,,,,,,,telephone,,,high.school,,,,married,may,,no
,,,,0.0,,,,,5099.1,,tue,,,,,no,,apr,,yes
41.0,177.0,,,0.0,,,,,,telephone,,no,high.school,no,admin.,no,,may,,no
29.0,88.0,,,,,,,,,cellular,,,university.degree,no,,,,,nonexistent,no
,,,,,1.4,,,,,,tue,,university.degree,no,,no,single,,,no
,,,999.0,,,92201.0,-31.4,,,,,,,no,,,single,,nonexistent,no
,,,999.0,,,,,,,,,,professional.course,,,,,,,no
24.0,250.0,,,,,93918.0,-42.7,,,,wed,,,no,,,,jul,,no
39.0,,1.0,999.0,,-1.8,,,1299.0,,cellular,,,,yes,,no,,may,,no
53.0,169.0,1.0,999.0,,-0.1,,,,,,,no,,,,,,nov,,no
,,,,0.0,,93.2,-42.0,,5195.8,cellular,mon,unknown,,no,,,divorced,nov,nonexistent,no
40.0,,2.0,,,,,,4859.0,,,wed,,high.school,,,,single,,,no
,97.0,3.0,999.0,,,,,4864.0,,telephone,,,,,blue-collar,,married,,nonexistent,no
30.0,178.0,,,,,,-46.2,1299.0,,,mon,,,,,yes,,,,no
,,,,1.0,,94055.0,-39.8,0.761,,,tue,,basic.4y,,,,married,jun,,no
,88.0,,,0.0,1.4,,,,5228.1,,tue,no,university.degree,,technician,,married,,,no
,,,,,,93918.0,,4961.0,,,,,,,blue-collar,,single,,,no
,1130.0,3.0,,,,,,,,,,no,,,blue-collar,,,jul,nonexistent,yes
,,,999.0,,1.4,,,4962.0,5228.1,,,unknown,,,admin.,,,,,no
49.0,,1.0,,,,92893.0,-46.2,,,,fri,no,,,admin.,,divorced,,,no
44.0,347.0,,,0.0,,93994.0,,,5191.0,,,no,,,,,,may,,no
57.0,,,,0.0,-0.1,,,4021.0,,,,,,,admin.,,,nov,,no
,,,999.0,,,,-42.0,,,,,,,,,no,married,nov,failure,no
,14.0,3.0,,0.0,-1.8,,,,5099.1,,,,,,,,,apr,nonexistent,no
,,1.0,999.0,,1.4,93444.0,,,,,tue,no,university.degree,no,,,,aug,,no
,188.0,,999.0,,1.4,,,4964.0,,cellular,wed,,,no,,,married,,,no
56.0,382.0,,,,-0.1,,,,,,fri,,basic.4y,yes,admin.,,married,,,no
,,,,,-0.1,,-42.0,,,,,,,,unemployed,no,,,nonexistent,yes
39.0,,,999.0,1.0,,,,,,,,unknown,university.degree,,,,married,,,no
29.0,,,,1.0,-1.8,92893.0,-46.2,1266.0,,,thu,,,no,,,,may,failure,yes
40.0,,,999.0,,1.4,,-41.8,,,telephone,fri,,,,,,,jun,,no
,,3.0,,,,,,,5228.1,telephone,,no,,yes,,,,,,no
,,,999.0,,,,-42.7,,,,fri,,university.degree,,,,married,jul,,no
,,1.0,,,-1.8,,,,5099.1,,,,,,,no,married,,nonexistent,no
,587.0,,,,1.4,,,4963.0,5228.1,,,,,no,,,married,,,no
,,,,,,,,0.677,,,,,,,,no,married,may,,no
,120.0,,999.0,,,93918.0,,,,,fri,,,,unemployed,,,,,no
,,,,,,,,4964.0,5228.1,cellular,,,,yes,,,,aug,,no
,,23.0,,,,93918.0,,,5228.1,,,,,no,,,,,,no
,,,,0.0,,,,,,,,,,no,,,married,,,no
,,,,,,,,4857.0,5191.0,,,,basic.4y,,services,no,,may,,no
,,,,,1.4,,-36.1,,,,,,,,,,,,,no
34.0,,,999.0,,1.1,,,4857.0,,,wed,,basic.9y,,,yes,married,,,no
,,,,,-1.7,,,0.89,,,fri,,university.degree,,,no,,,nonexistent,no
,,,,,,,-41.8,,,,thu,,,,self-employed,no,,,nonexistent,no
33.0,,,,,-1.8,93876.0,,,5008.7,cellular,,no,,,admin.,yes,,,,no
36.0,20.0,1.0,,,-0.1,93.2,,,5195.8,,,,university.degree,,management,,married,nov,,no
,,,6.0,3.0,-1.1,,-49.5,0.987,,cellular,,,professional.course,no,,no,,,,yes
,196.0,,999.0,,,92893.0,,1327.0,,,thu,,professional.course,,,,married,,,no
48.0,,,,0.0,,,,4855.0,5191.0,,,,high.school,yes,,,,may,,no
34.0,210.0,,999.0,,,,-36.4,,,,,,,yes,,,,may,nonexistent,no
,161.0,,,0.0,,,-40.8,,5076.2,,,no,,,,,single,jun,nonexistent,no
,163.0,,999.0,0.0,1.1,93994.0,-36.4,,,,wed,,basic.6y,,,,,,,no
,,2.0,,,,,,,,cellular,fri,no,,no,,,,,,no
38.0,,,,,,,,,5228.1,,,,unknown,,,no,,jul,,no
24.0,,,,,,93918.0,,,,,,,basic.9y,,,no,single,,,no
34.0,,1.0,999.0,0.0,,94465.0,,4967.0,5228.1,,fri,,,,unemployed,,married,jun,,no
49.0,,2.0,,,1.1,93994.0,,4857.0,,,fri,unknown,high.school,,,yes,,,nonexistent,no
,,1.0,999.0,,,,,,5191.0,,,,,no,blue-collar,,single,,nonexistent,no
,,,999.0,,-1.7,,,,,,,,,,management,,,jun,failure,no
,255.0,3.0,999.0,,-2.9,,,,,telephone,,,professional.course,,,no,married,,,no
,298.0,,,,1.4,93918.0,-42.7,,5228.1,,,,basic.6y,,,,married,,,no
,,,,,,,,5045.0,,,,,high.school,yes,,,,,nonexistent,no
,,,,,,,,0.904,,,,,high.school,,,no,,aug,success,no
37.0,,1.0,,,,,-36.4,,,,fri,,university.degree,,admin.,,,,,no
50.0,85.0,4.0,,0.0,,93994.0,-36.4,,,,,no,,,services,,,,,no
,,1.0,,0.0,,,-42.7,4962.0,,,,,university.degree,,admin.,,,,,no
,,1.0,999.0,,,,,,,cellular,,,,no,,,,nov,,no
,,,,,-0.1,93.2,,,5195.8,cellular,,,,,,no,,,,no
,,,,0.0,,,-42.7,,5228.1,,,no,,,blue-collar,,,jul,nonexistent,no
,,,999.0,,,,,1299.0,,,,no,,,,no,married,,nonexistent,no
,127.0,,999.0,,,,,4957.0,,,,,basic.4y,,services,,,,nonexistent,no
29.0,,,,,,,,,,,,,basic.6y,,blue-collar,,married,,nonexistent,no
,,1.0,,,-0.1,,,,5195.8,,,,,,,no,,,nonexistent,no
,,,,,,93994.0,-36.4,4857.0,,,,unknown,unknown,,technician,no,,may,,no
,,2.0,,,,94215.0,,0.81,,,,,,,admin.,,single,,,yes
36.0,,,,,1.4,,-42.7,,,,,,basic.9y,no,,,,,,no
,,,,0.0,,,,,,cellular,tue,,university.degree,,,no,,,,no
56.0,,,,0.0,,93994.0,-36.4,4857.0,,telephone,,,basic.9y,,,,,,,no
,,2.0,,0.0,1.4,,,4958.0,5228.1,,,,,no,technician,no,,,,no
,,,,,,92963.0,,,,,,,,,,,married,,,yes
,198.0,,,,,,,4963.0,,,wed,,,,,no,,,,no
,,,,,1.4,,-42.7,,,cellular,,,,,,,single,jul,nonexistent,no
,,,999.0,,,,,,,,,,,,,,married,aug,nonexistent,no
29.0,,,,,,,,,,,,,,,,,,,,no
56.0,,,999.0,,1.4,,,,,,,,university.degree,,,,,,,no
,,,,,,93.2,-42.0,,,,,,,no,management,,,,,no
29.0,,,,,,,,4965.0,,,mon,,,,admin.,,single,,,yes
,,,,,1.4,93918.0,-42.7,4963.0,5228.1,,wed,,,no,,,,,nonexistent,no
26.0,170.0,,,,,,,,5099.1,telephone,,,high.school,yes,,no,,,,yes
,,,,0.0,1.4,,,,,,,,,,admin.,,,,nonexistent,no
,358.0,,,0.0,,93444.0,,,,,,,,,,no,,aug,,no
,,,,,,,,1.25,5099.1,,,,,,,yes,married,may,,no
45.0,,2.0,999.0,0.0,,,,,,cellular,,,university.degree,,management,yes,,jul,nonexistent,no
,,2.0,999.0,1.0,,92893.0,,,,cellular,,no,,,,,married,,,no
,,,999.0,,1.4,93444.0,,,,,mon,no,,no,admin.,,,,,no
,56.0,,999.0,,1.4,,,4966.0,,cellular,,no,,,,,,,,no
43.0,,,,,,,-47.1,1405.0,5099.1,,,,,yes,blue-collar,,,,nonexistent,no
,,,,,,93.2,-42.0,4191.0,,cellular,,no,,no,technician,no,single,nov,nonexistent,no
,,,999.0,,-1.8,,,,,cellular,,,,no,blue-collar,no,,,,no
36.0,,,999.0,,-0.1,,-42.0,,,,wed,,university.degree,,,,,,,no
39.0,,6.0,,,,93994.0,-36.4,,5191.0,,tue,,,,,,,,,no
,,3.0,,,,,,4962.0,,,thu,,university.degree,,,no,,,,yes
,,2.0,,,,,,,5191.0,,thu,,,,,,,,,no
,,2.0,,,,94465.0,,,5228.1,,,,,,,,divorced,,,no
48.0,,,999.0,,,,,,,cellular,,,professional.course,,,no,,aug,nonexistent,no
,,,999.0,0.0,1.4,,,,5228.1,,,,,,,,,,,no
53.0,,,,,1.4,,-41.8,,,,,,,yes,,,,,nonexistent,no
85.0,,,,0.0,-1.8,,-47.1,1.4,5099.1,cellular,,,,,retired,,,,,no
,307.0,,,,,93994.0,-36.4,4855.0,,,fri,,high.school,,,,married,may,,no
,,,,0.0,1.4,,,4959.0,,telephone,,,,,,,married,jun,,no
,,,,,-1.8,92893.0,,1281.0,,,,,,,retired,,divorced,may,,no
,,2.0,,0.0,,,-36.4,,,telephone,fri,,,,self-employed,,,,nonexistent,no
,,1.0,,,,,-36.4,4857.0,,telephone,tue,,high.school,,admin.,,,,,no
,,1.0,,,,93075.0,,1365.0,,cellular,,no,university.degree,yes,,,married,apr,,yes
,,,,,1.4,,,,5228.1,,,,basic.9y,yes,,,,,,no
,,2.0,,,,,,,5228.1,,mon,,,no,,,,,,no
40.0,,3.0,999.0,,,,-41.8,4864.0,,telephone,,,,,,no,,jun,nonexistent,no
,,3.0,,,1.4,93918.0,-42.7,,,cellular,,no,,,,,,,,no
,,,,0.0,,,,,,cellular,,no,university.degree,,management,,,,,no
,290.0,,,1.0,,,-46.2,1281.0,,,,,,yes,,,,,,no
38.0,,,,,-1.8,,,,5099.1,,tue,no,,,,,,,,no
,,,,0.0,1.4,,,,,,,,basic.6y,,unknown,,,jun,,no
,39.0,,999.0,,1.4,,,,,,fri,unknown,,,,no,single,,,no
,,,,,,,,,5228.1,,wed,,,no,technician,,married,,,no
35.0,121.0,,999.0,0.0,,93075.0,,,,cellular,,,,,,,,apr,,yes
,618.0,,999.0,,1.1,,,,,,,,,,,,single,,,yes
36.0,168.0,,999.0,,,,-50.0,,,,,no,,,admin.,no,married,,,yes
48.0,,,999.0,,,,,,5228.1,,,no,university.degree,,,no,,,,no
,,,,,,,-42.0,4.12,,,,no,,,self-employed,,,nov,,no
,,,999.0,,,,,,5099.1,,fri,no,professional.course,,,,single,,,no
,,,,,1.1,93994.0,,4.86,,,,,,yes,admin.,,married,,,no
,,,,,1.4,94465.0,,,5228.1,,,unknown,,,,,,,nonexistent,no
,5.0,,,0.0,-1.7,,-38.3,,,,,,,,,no,single,,,no
,,1.0,,,,93918.0,,4959.0,,telephone,fri,no,university.degree,,,,,,,no
51.0,166.0,4.0,,0.0,,,,,5228.1,,,,high.school,no,,no,,,,no
,,1.0,,2.0,,,-39.8,0.737,,cellular,tue,,,,,no,married,jun,,yes
,,,999.0,,,93994.0,,,5191.0,telephone,fri,unknown,,,,no,,,,no
,151.0,,,,,93918.0,-42.7,,,cellular,,,,,self-employed,no,married,,,no
,,,999.0,,,93.2,,,,cellular,,,,,technician,,,,failure,no
,,1.0,999.0,,,,,1453.0,5099.1,cellular,tue,no,,,,,married,apr,,no
,,,999.0,,1.4,93444.0,,,,,,,,yes,,,married,,,no
28.0,,,,,1.4,93918.0,,,,,mon,,university.degree,,,,,jul,,no
,,,,,,,-34.8,0.651,,,,no,,,,yes,,,,no
,,6.0,,0.0,,,,,5191.0,telephone,wed,no,,,,,,,nonexistent,no
,,,,,,93918.0,-42.7,,,,,,,,,,married,,nonexistent,no
,,3.0,,1.0,,,,,,,,,basic.4y,,blue-collar,,,,,no
,51.0,,,,1.4,93444.0,,4962.0,,,,,,,,no,,,,no
