class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e,x,s,w,f,n,f,w,,,t,e,f,s,,w,p,,o,e,n,s,
e,,s,,t,a,f,c,,n,e,c,s,,w,,p,w,o,p,k,,g
p,f,y,y,f,f,f,,b,p,e,b,k,k,n,b,,,o,l,h,,d
p,f,,,,,f,c,,b,t,?,k,,w,w,p,w,o,e,w,v,p
e,b,s,w,f,n,,,b,p,e,,s,,,,,,t,p,w,n,g
e,x,s,,,n,,,b,,,,s,f,w,w,p,w,o,,,s,
p,,y,w,t,p,f,c,n,,e,e,s,s,w,w,p,w,,p,k,s,g
e,x,s,n,f,,a,,b,,e,,,,,,p,,o,p,b,,l
p,x,y,e,f,,f,c,,,t,?,k,,p,w,p,,,e,w,v,l
p,f,,n,f,s,f,c,n,b,,?,k,k,w,p,p,w,o,e,,v,p
e,x,y,n,t,n,f,c,,u,t,,,,,p,,w,,,k,y,d
e,x,,n,f,n,f,w,,n,t,,,,,w,p,,,,n,s,
e,,y,e,t,n,,c,b,,,b,s,s,,p,p,,,p,n,y,d
p,k,,n,,,,c,n,b,t,?,,k,,p,p,w,,e,w,v,l
e,x,f,g,t,n,f,,,,t,,s,s,w,w,,w,o,,n,y,d
p,,y,g,,f,f,,b,p,,,k,k,,p,p,,,l,,y,
e,f,f,,,,,,,p,t,b,s,s,g,p,,w,o,p,k,,d
p,k,s,n,f,y,,c,,b,t,,k,s,w,p,p,,o,,w,v,d
e,,y,n,t,n,f,c,b,w,e,,s,s,,e,p,,t,e,,,w
p,,,g,,,f,,b,,e,b,k,k,p,n,p,,,l,h,v,g
p,x,,,f,,f,,n,n,e,b,s,s,w,w,,w,,p,n,s,
p,f,y,y,f,,,,,p,e,b,k,k,n,b,p,w,o,,h,v,d
p,f,y,n,f,s,f,c,n,b,t,,,,p,w,,w,,,w,,
e,,y,,t,,f,c,,,t,b,s,s,w,g,p,w,,p,,,d
e,x,s,w,,n,,,b,p,,e,f,,w,w,p,,o,,n,a,
e,f,,,,n,f,c,b,,,b,s,s,g,p,,w,o,p,n,,d
p,k,,,f,y,,c,,b,t,?,k,k,,p,,,o,e,w,v,d
p,x,y,n,f,,f,c,n,b,t,?,s,k,,p,p,w,o,e,w,,l
p,f,y,g,f,f,,c,,p,e,b,,k,p,n,p,w,o,l,h,,p
e,x,,w,,l,f,c,b,k,e,c,s,,w,w,p,w,o,p,,,m
e,x,s,w,f,n,f,w,,p,,e,,f,,w,p,w,o,e,,a,g
p,f,y,,f,f,f,,b,,,,k,,b,b,p,w,o,l,h,v,
p,x,y,y,f,f,,c,b,p,,b,k,k,,,p,,,l,h,y,d
p,x,y,e,,,,,,b,t,,s,k,w,,,w,o,e,w,v,
e,b,,w,f,n,f,w,b,g,,?,,k,w,w,,w,,p,w,n,g
e,,f,g,f,n,f,,b,k,t,e,,f,,,,w,,e,,a,g
e,,f,,t,n,,c,b,u,,b,s,s,w,g,p,w,o,p,,,d
p,k,,n,f,y,,c,n,b,t,?,k,s,p,p,,w,o,,w,v,
p,,s,g,,f,f,c,b,p,,b,f,s,w,w,p,,o,p,h,,
p,x,,n,,f,,,n,b,,,,,w,,p,,,e,,v,
p,f,s,,f,s,f,c,n,b,,?,k,,,,p,w,o,e,w,v,l
p,x,,e,f,y,f,c,n,,,?,k,k,,,,w,o,e,w,v,p
e,f,,g,,n,f,w,b,n,t,e,,f,w,,p,w,,e,,a,g
p,k,y,,f,,f,c,,b,,?,,s,w,p,p,w,o,e,w,,
p,x,f,g,f,f,f,c,b,g,e,b,,k,n,,,w,o,l,,v,
e,,,g,,n,f,c,b,w,t,,s,,p,w,p,w,,p,k,,d
p,f,s,e,f,y,f,c,,b,t,?,k,s,w,,p,,o,e,w,v,p
e,,f,g,f,n,,,,p,t,e,s,s,w,w,,,o,e,,,g
e,x,y,,t,n,f,c,b,,,b,s,s,g,,p,,o,p,k,,
e,x,,g,t,,f,,b,w,t,,s,s,p,,p,w,o,p,n,y,
p,k,y,n,f,f,,c,n,b,t,?,s,k,,p,p,w,o,e,,v,p
p,k,s,n,,,f,c,,b,t,,k,s,w,w,p,,o,,,v,
p,,,e,f,s,,,n,,t,?,k,s,,,p,,o,e,w,v,l
e,f,y,,t,n,,c,b,n,,,s,s,w,g,p,w,,p,,y,d
p,f,,e,,f,f,c,n,b,,?,k,k,,w,p,,o,e,w,v,l
e,f,f,,,n,f,,,w,t,,s,,g,,,w,o,,n,v,
e,,s,g,f,n,f,,b,k,t,e,s,f,w,w,p,w,o,e,,s,
p,x,,,,s,,,n,b,t,?,s,,w,,p,w,,e,,v,
p,,s,,,y,,c,n,b,t,,k,,w,w,,w,o,e,w,v,
e,,f,,f,n,,,,k,e,e,s,s,,w,,w,,p,k,,u
p,f,y,g,,f,f,c,b,p,e,,k,,n,p,,w,o,,,,p
e,b,s,w,t,l,,c,b,,e,,s,s,w,,,,o,,,s,m
p,,s,,f,y,f,c,,b,,?,k,s,,w,,w,o,,,v,p
e,f,s,,f,n,f,w,,p,t,e,s,,w,,p,,o,e,,,g
p,f,f,g,,f,f,c,b,p,e,b,,k,n,,,w,,l,,y,d
e,f,y,g,,n,f,c,b,,t,b,,s,g,w,,,o,p,,v,d
e,f,f,,t,n,f,c,b,p,t,b,s,s,,g,p,w,o,p,k,,
e,x,y,,t,,f,c,b,g,,,s,s,w,w,,w,o,p,,,g
p,,y,g,f,f,f,c,b,,e,,k,k,n,b,p,w,o,l,h,,g
e,x,,,f,n,f,w,b,n,t,e,s,,,w,p,,o,e,k,a,g
e,f,f,y,t,,f,w,,p,,,s,,w,w,,w,,,n,,
p,x,f,g,f,,f,c,,h,e,b,,,b,,,w,o,l,,,
e,,,u,,n,,c,,,,,s,,w,,p,w,o,f,,v,d
e,f,f,n,t,n,f,c,,n,,b,,s,g,p,,w,o,,n,v,
p,x,f,,f,,f,c,,p,e,b,s,s,w,w,,,o,,k,,
p,,s,,t,f,,,,,t,b,,f,w,,,,,p,h,v,u
e,,,y,,a,f,,,w,t,b,s,s,,,p,w,o,p,,v,d
p,x,y,n,f,,f,c,n,b,t,?,,s,p,,p,w,,e,w,,l
e,x,s,,f,n,,,b,n,t,e,,,w,w,p,w,o,e,n,a,g
e,f,f,,t,n,,,b,n,t,b,,s,g,g,p,,o,p,n,v,d
p,,y,y,f,f,,c,b,p,,b,k,k,p,n,,w,o,l,,,
e,x,y,y,t,l,f,,b,n,e,,s,y,w,w,p,,o,,k,,
e,x,,y,t,a,,c,b,g,e,c,s,s,w,,p,w,o,p,,s,g
e,x,f,g,t,n,,c,b,w,t,,s,,g,p,p,,o,p,n,y,
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n,b,,w,o,l,h,y,g
e,,,c,,n,f,c,,,e,b,,,w,,p,,t,p,,,p
p,x,y,,f,y,,c,n,,t,,k,,w,w,p,w,,e,w,v,l
p,f,y,e,f,s,,,n,b,,?,k,k,,p,,,o,e,w,v,
p,f,y,n,,,f,c,n,b,,?,s,k,w,p,,,o,e,w,v,
p,,,,,,f,c,n,,t,,k,,w,,p,,o,e,,v,d
p,f,,,f,,,c,b,h,,b,k,k,,n,p,w,,l,,y,p
p,f,s,,,f,f,c,,,,b,,s,w,w,,w,o,,h,v,
e,f,,n,t,l,,c,b,p,,r,s,,,w,p,w,o,p,n,,g
p,,y,g,f,f,f,c,,g,,b,k,,,p,p,w,o,l,h,y,g
e,,,g,f,n,f,w,b,,,,s,,w,w,,,t,,w,n,g
e,f,s,w,,n,f,w,,k,t,e,s,s,,w,,w,,e,k,s,
e,,f,g,t,n,,,b,u,t,b,s,s,,g,p,w,o,,n,v,
e,f,,,,,,c,b,,,b,,,,,p,w,,,,,d
p,f,s,n,f,,f,c,,,,?,,k,p,,p,,,e,w,v,
p,x,,,,,f,c,,,e,b,k,,,n,,w,o,l,h,y,d
e,f,f,g,t,n,f,,b,u,,b,s,,g,g,p,w,o,p,k,,d
p,f,s,w,t,,f,c,,n,e,e,,,w,w,p,,,,n,s,u
e,x,f,,t,,,c,,,t,b,s,,,w,p,w,o,,,v,d
p,,,y,f,f,f,c,b,,,,k,,p,p,p,w,o,,,v,
e,x,,,f,,f,,b,,t,e,f,,w,,p,w,o,e,k,s,g
p,,,n,f,,f,c,n,b,,?,,,w,w,p,w,o,e,,v,
e,k,,w,,n,f,w,b,w,e,?,,,w,w,p,,t,p,w,,
p,k,,e,f,,f,c,n,b,t,?,k,,p,,p,w,,,w,v,d
e,f,y,e,t,n,,c,,w,,,s,s,,p,p,w,o,p,k,y,d
p,k,y,e,,y,f,c,n,,t,?,,k,p,w,p,w,o,,,v,p
p,,,y,f,f,f,,,p,e,b,,k,p,,p,,o,l,h,,d
p,x,f,,f,,f,c,b,g,e,b,k,,p,p,,w,o,l,,v,p
e,b,f,w,f,n,f,,,g,,,s,k,,w,p,w,t,p,w,n,g
e,,s,n,f,n,,w,b,p,t,e,f,s,w,w,p,w,o,,,,g
e,f,y,e,t,n,f,,b,w,t,b,s,s,,,p,,o,,,y,
p,f,s,b,,f,f,,b,w,t,b,s,s,,w,p,w,o,p,h,,g
e,,s,g,f,,f,w,b,,,?,s,s,w,,p,,t,,w,,g
p,,s,n,f,f,f,c,n,b,t,,,,p,w,p,w,o,e,w,v,p
e,b,s,g,,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,,n,g
e,f,f,e,,n,,c,b,p,t,b,s,s,w,,,w,o,p,k,y,
e,,y,n,t,,,c,b,n,e,r,s,y,w,w,,w,o,p,k,s,
e,f,,,,n,,,b,w,t,,s,,w,g,p,w,o,,k,v,d
e,x,y,w,t,a,f,c,b,n,e,,s,s,,w,p,,o,p,,,g
e,f,,,t,,f,c,b,,,b,s,s,w,p,p,w,o,,,v,
e,,,g,t,,f,c,b,u,,,s,,w,,p,w,o,p,k,v,d
p,f,y,n,,,f,c,n,b,,,,,,w,p,w,,e,w,v,
e,x,,y,t,l,,,b,n,,,s,s,w,w,,w,o,,k,n,m
e,f,,n,t,a,f,c,b,n,e,,s,,,w,,w,o,p,n,s,
e,,y,,t,,f,c,b,n,e,,s,y,w,,p,w,o,p,n,y,
e,x,s,w,f,n,f,w,,,,e,,f,w,,p,w,o,e,n,a,g
e,f,y,n,t,n,f,c,,n,t,b,s,s,g,,p,w,o,p,n,y,
e,x,f,e,t,n,,c,b,n,t,b,,s,g,p,,,o,p,k,v,
p,,,,f,f,f,c,b,,e,b,,k,,n,p,w,o,l,h,,g
p,x,s,,f,y,,c,n,b,,?,k,s,p,w,p,w,,,,,l
p,x,,n,f,f,,c,n,b,,?,s,s,,p,p,w,,,w,,d
p,x,y,g,,,,c,b,h,,,,k,b,b,p,,o,,h,,d
e,,,n,t,n,,c,b,n,t,,s,s,g,p,p,,o,,,y,d
e,,,y,t,,f,c,b,n,e,c,s,s,,w,,w,,p,k,,m
p,,f,,f,f,f,c,,h,e,b,k,k,,b,p,w,o,l,h,v,g
p,x,f,g,f,f,,c,b,,,b,,k,n,,p,w,o,l,h,,
e,x,,n,t,n,f,,b,u,,b,s,s,g,g,p,w,,p,,v,
e,x,f,,t,n,f,c,b,n,t,b,s,s,,w,,w,,p,k,v,d
e,f,s,g,f,,,,b,n,,,,f,w,w,,w,,,n,a,g
p,f,,,f,f,f,,,p,e,,k,,n,,,,,,h,,g
e,,y,r,f,,f,c,,h,,?,s,f,,,p,,,f,h,v,d
e,,f,,t,,f,c,,n,t,b,,s,p,w,p,,,,n,v,d
e,,,n,t,n,,c,b,w,,,,,,,p,w,o,,k,y,d
p,f,y,n,,f,f,,n,b,t,?,,k,w,,p,w,,,,,l
p,,,e,f,y,,c,n,,t,?,,s,p,p,p,w,o,e,w,,
p,f,f,y,,,,c,,p,,b,,k,,b,p,,o,l,h,v,
e,,,n,f,n,,c,,,,,s,s,o,,p,n,o,p,,,l
e,,f,n,t,,f,,,,,b,s,,w,p,,w,o,p,,y,d
p,,,e,,s,f,,n,,,?,,s,p,,p,w,o,e,,v,p
p,x,s,e,,s,f,c,n,b,t,,s,s,p,,,,o,e,w,,
p,,y,y,f,,f,c,b,,,b,,k,b,n,p,w,o,l,,v,
e,x,f,n,t,n,,c,b,,t,b,s,s,w,p,p,,,p,k,v,d
p,x,y,,,f,,c,,p,e,,k,,,p,p,,,,,v,g
e,b,s,w,,a,f,,,w,e,c,s,s,w,w,,w,o,p,k,s,g
e,x,y,e,t,,f,c,,n,t,,s,s,,w,p,,o,p,k,,d
e,x,f,e,,,f,c,b,,t,b,s,s,,p,p,w,o,p,n,,
p,,f,y,,f,f,c,b,p,,,k,k,n,n,p,w,o,l,h,,d
e,,s,g,f,n,,w,b,w,e,?,k,s,,w,p,,t,,,s,
p,f,y,e,f,f,f,,n,,,?,s,s,p,w,p,w,o,e,w,v,d
p,x,,g,,f,,c,b,g,,,k,k,,,,w,o,l,h,v,p
p,,,g,f,f,f,c,,h,e,b,k,,b,,,w,o,,h,,d
p,x,f,,,c,f,,n,n,,b,s,,,w,p,w,,p,k,s,d
e,,s,,,n,,,,k,t,e,s,s,,w,p,w,o,e,k,,g
p,x,,,f,f,f,c,b,g,e,b,k,k,,p,p,w,,l,h,y,
e,f,f,g,,n,f,,b,n,t,b,s,,g,w,p,w,,p,k,y,d
e,f,s,p,,,f,,b,w,,?,,s,w,w,,w,t,e,w,c,w
e,,f,,t,n,,c,,u,t,b,,s,,,p,,o,p,,v,d
e,,,,t,n,,c,,p,t,b,s,s,,,p,,o,,n,v,d
e,f,y,,t,n,f,,,,t,,,s,w,,p,w,o,p,n,y,
p,f,,,,s,,c,,b,t,?,,k,w,w,p,w,,e,w,v,p
p,x,,,f,,f,c,n,b,,,k,k,,w,p,w,o,e,w,,p
e,x,y,,,l,f,c,b,,e,c,s,s,w,w,,w,o,p,,n,g
e,x,f,n,t,n,f,c,,,,,s,s,,,p,w,,,k,v,d
e,,s,w,t,l,f,c,,w,e,c,s,s,w,w,,,o,p,n,n,g
p,k,,e,f,,f,c,n,,t,?,s,k,p,w,p,w,,e,w,v,p
e,x,y,y,,a,f,c,,,e,c,s,s,w,w,p,,,,n,n,
p,,y,e,f,s,f,c,n,,t,?,k,s,p,w,p,,o,e,w,v,p
e,f,f,w,,n,f,w,b,h,t,,f,f,,,p,w,o,e,n,,g
e,f,s,w,f,n,,w,b,h,t,e,s,s,,w,p,w,o,,,a,
p,,,g,f,f,f,,b,,e,b,k,,n,n,,,o,l,h,y,g
e,,f,w,f,n,f,w,b,,,,s,,,w,,w,t,p,w,n,
e,x,s,n,f,n,f,w,b,k,,e,,s,,w,p,,o,,n,a,
p,x,f,y,f,f,f,,b,g,e,b,k,k,,p,p,,o,l,h,,d
p,x,f,y,f,,f,c,b,p,,b,,k,b,n,,w,,l,h,v,
p,,f,,f,f,,c,b,,e,b,k,k,,n,p,w,o,l,h,,
p,x,,n,f,s,f,c,n,b,t,?,k,s,,,p,w,,e,,,l
e,x,y,n,t,,,c,b,p,t,,,s,,,p,w,o,p,n,y,d
e,x,y,,t,l,f,c,b,n,,c,s,,w,w,p,,o,p,n,n,g
p,,,w,t,f,,c,b,w,t,b,s,,,w,,w,o,p,h,v,u
p,f,y,,f,,f,c,b,p,e,b,k,k,b,,,,o,l,h,y,
e,x,f,,,,f,c,,n,t,,s,s,p,w,,,o,,,y,d
e,f,f,,f,n,f,c,n,g,e,e,,s,w,w,p,,o,p,n,,u
p,x,y,,t,p,,,,k,,e,s,s,w,w,p,,o,p,n,,g
e,,f,,t,n,f,,b,,t,,,,,w,p,,,p,k,v,d
p,f,,y,,f,f,,b,,e,b,k,k,p,p,,,o,l,h,,d
p,x,s,,t,p,,c,,n,e,e,s,,w,w,,,,p,n,v,
p,f,,,f,f,f,c,b,h,e,b,,k,,p,,w,o,l,,,
e,x,y,,,n,f,c,b,w,,,s,s,w,w,p,,o,p,,y,
p,f,,n,f,f,,,n,b,t,?,s,,,w,,w,o,e,w,,l
p,x,y,n,,f,f,c,,b,t,?,s,,,p,,,o,e,w,v,d
p,f,s,e,f,f,f,,,b,t,?,,,w,,p,w,,,,v,
p,f,s,b,,f,f,c,b,p,t,,s,f,w,w,p,w,o,p,,,
e,f,s,g,f,,f,,b,p,t,e,s,s,w,w,p,w,,e,n,a,g
e,,f,e,t,,f,,b,,t,,,s,p,p,,w,o,,k,y,d
p,,y,g,f,,f,c,b,p,e,b,k,k,,b,p,w,,,h,v,
p,x,,e,f,s,f,,,b,t,?,,s,,w,p,w,o,e,w,v,p
e,,y,y,,l,f,c,,,e,,,y,w,w,,,o,p,k,,
p,,,e,f,s,f,c,,b,,?,,,p,p,,w,,e,w,v,p
p,x,y,,f,f,,c,n,b,t,,s,k,w,w,,w,o,e,w,,p
p,x,y,c,,,a,c,b,w,,c,k,y,,c,p,,,n,w,c,
e,f,y,g,t,n,,,b,,t,,,s,p,g,p,w,,,k,,d
p,,,g,,,f,c,,g,,b,,,p,p,p,w,o,,,v,
p,x,s,w,,p,,c,,k,,e,s,,w,,p,,o,,,v,g
p,f,s,n,t,p,f,c,n,n,e,e,s,s,,w,p,w,,p,,,u
e,x,,g,t,n,,,b,p,t,b,s,,p,w,,w,o,,n,v,d
p,x,y,,f,f,,c,b,,e,b,,,p,p,p,w,,l,h,v,g
e,,y,,,n,f,c,b,,t,b,s,s,w,g,p,w,o,p,n,y,d
p,f,s,n,,,,,,b,,?,k,,w,w,p,w,,e,w,,l
p,,s,,f,s,,c,n,,t,?,,,p,w,p,w,o,e,,v,p
p,,,,f,,f,c,n,,,?,s,,,p,,w,o,,w,v,l
e,f,y,n,,,f,c,b,,,b,,s,g,p,,,,p,n,y,
e,x,y,g,,,f,c,b,,,,,,p,,p,w,o,p,n,,d
p,,s,w,t,f,f,,b,,,b,,f,,w,p,w,o,p,h,,g
p,x,s,,f,y,f,,n,b,,?,s,k,w,p,,w,o,,w,v,d
e,f,s,w,t,a,f,w,n,p,,b,s,s,w,w,p,,o,p,,,
p,k,s,n,f,,f,,n,b,,?,k,k,p,w,,w,o,e,w,v,
p,f,f,y,f,f,f,c,b,,,b,k,k,n,b,p,w,o,l,h,v,
p,f,,,f,f,f,c,b,g,e,b,k,k,b,,p,,o,l,h,v,
p,,y,y,f,f,f,c,b,,e,b,k,,p,p,p,w,,,h,v,g
p,f,s,b,t,f,,c,,h,t,b,f,,w,w,p,w,o,p,h,s,g
e,,,e,t,n,f,,b,p,,b,s,s,,w,p,w,,p,n,,
e,,,n,,,f,c,,u,t,b,,s,p,,p,,,p,k,,d
e,b,,y,,l,f,c,b,g,e,,s,,w,w,p,w,o,,n,s,m
p,x,,,f,s,f,,n,b,t,?,,s,w,p,,w,o,e,,,p
p,k,y,e,,y,f,,n,,t,?,k,,w,p,,,,e,w,,d
e,f,y,,t,n,f,c,,n,,b,,s,p,g,p,w,o,,k,v,d
e,x,,,t,,f,,b,n,t,,,s,g,w,p,w,o,,n,v,
p,x,,,t,f,,,b,p,t,b,f,s,w,,,,,,h,s,g
e,,,,t,n,f,,b,,t,,s,s,,w,p,w,o,p,k,v,
e,,s,w,t,,,c,b,g,,c,s,s,w,w,p,w,o,p,,s,
e,,,,t,n,f,,b,w,,b,s,s,g,,p,,o,p,k,v,
e,b,s,,t,a,,c,b,n,e,,s,s,,w,p,,o,p,k,s,
e,f,s,n,,n,f,w,b,p,,,,s,w,w,p,w,,,,a,
e,,,g,t,n,f,c,,p,t,b,,s,g,p,p,w,o,,k,v,d
p,x,,e,f,,,c,,,,?,,s,p,,p,w,,e,,v,l
e,x,y,,t,n,f,c,b,,e,?,s,s,e,w,p,w,t,e,w,,w
p,f,s,b,,f,f,c,b,,t,b,f,s,w,w,p,,o,,h,s,g
e,x,y,g,t,,f,c,b,,t,b,s,s,g,w,p,w,,p,,y,
p,x,f,,f,c,f,c,,g,e,,,s,,w,p,w,o,p,n,v,
e,,s,g,,n,,w,b,,t,e,s,,w,,p,w,,e,k,s,g
e,f,f,g,f,n,,w,b,k,t,e,s,,w,,p,w,o,,,a,g
e,,y,y,t,a,,c,b,n,,c,s,s,w,w,p,w,o,,k,s,g
e,x,y,n,t,n,f,c,,w,t,b,,s,,g,p,w,o,,n,y,d
e,,y,w,t,l,f,c,,,e,,s,s,,w,p,,o,,,,m
p,k,s,,f,f,,c,,b,t,?,,s,,p,p,w,o,,w,v,l
e,x,f,e,t,,,c,,,t,,s,s,,p,,,o,,n,,d
e,,s,,f,,,w,,h,t,,,f,w,,p,,o,,,a,g
p,x,s,n,,,f,c,n,,t,,s,s,p,p,p,w,o,e,w,v,p
p,f,s,n,,s,,c,,b,,?,,s,w,p,p,w,,,w,,p
p,,,,f,y,f,c,n,b,t,,,k,p,p,p,w,o,e,w,,d
p,,,e,,y,,c,n,b,t,?,k,s,,,p,w,o,,,,d
p,x,y,e,,f,f,c,,,t,?,k,k,p,w,,w,o,e,w,v,d
e,x,y,n,t,a,f,,,n,e,r,,y,,,,,o,,k,,
e,f,y,n,t,,f,,b,,e,r,s,y,w,w,p,,o,p,,s,
e,b,s,y,t,a,f,c,b,,e,,,s,,w,,w,o,p,k,s,
p,k,s,n,f,,,,n,b,t,?,,k,p,w,p,w,o,,,v,
e,,f,,f,,f,w,,k,t,e,f,,w,,p,,o,e,n,a,
e,,y,g,t,n,,c,,,,b,,,g,g,,,o,,k,v,d
e,,y,w,,,f,c,,w,e,?,,,w,w,p,w,o,f,h,y,d
e,f,,n,t,n,f,c,b,n,t,b,,s,,w,,w,,,n,,d
p,f,y,,f,f,f,c,b,p,e,b,,k,n,p,,w,o,l,h,v,d
p,,,,,f,,c,,p,,b,f,s,w,,,,o,p,h,s,
p,,f,g,f,f,f,c,b,g,e,,k,k,p,b,p,w,o,l,h,y,d
e,k,y,n,t,n,,c,,e,e,?,s,,e,w,,w,t,e,,c,w
p,x,y,,f,y,f,c,n,,,?,k,k,p,p,p,w,,e,w,,d
e,x,f,,t,n,,c,b,n,t,b,,s,,w,p,w,o,,k,,d
p,f,,n,t,p,,c,n,p,e,e,s,,w,w,p,w,o,p,k,v,u
e,f,y,,,a,f,c,b,n,e,r,s,y,,w,p,,o,,n,s,
p,,,n,,s,,c,,b,,?,,s,p,p,p,,o,e,,v,d
p,x,,,f,f,f,c,,,e,,k,k,b,p,,w,,l,h,,
p,f,,,t,p,f,,,w,,,,s,w,,,,o,,k,,
e,,,w,f,,f,w,b,p,e,?,,,,,p,w,,,,,g
e,,y,,t,n,,c,b,w,t,b,,s,w,w,p,w,o,p,,y,
p,x,s,w,t,f,,c,,,t,b,f,f,w,,,w,o,p,h,v,g
p,x,s,w,f,,f,,,u,,,,,w,w,p,w,o,p,,s,d
e,x,s,,f,,,w,b,,e,,k,s,,,,,,,w,,
e,b,s,w,t,,f,,b,,e,c,s,s,,,,,o,p,k,,m
p,,,,t,p,f,c,n,w,,e,s,s,w,,p,,,p,,v,u
e,b,,g,f,,f,,,p,e,?,k,s,,w,,w,t,,w,s,g
e,,f,e,t,,f,,,u,t,,s,s,,,p,,o,,n,,
e,f,y,,t,,,c,b,,t,b,s,s,g,,,,o,p,k,v,d
e,f,f,n,f,,,w,b,h,t,,,f,,w,p,w,,e,n,a,g
p,k,y,n,,,f,,n,,t,,k,s,,p,p,w,o,e,w,,p
e,,y,g,t,n,f,c,b,,t,,s,,,g,,w,o,,n,y,
p,x,s,n,f,s,,c,n,b,t,?,,k,w,p,p,,,,,v,p
e,x,y,,,a,,,b,w,e,,,s,w,w,p,w,o,p,n,,g
e,,,g,f,n,f,w,b,w,e,,s,k,,w,p,w,t,p,w,s,g
e,,,w,f,n,f,w,b,h,t,,s,,w,w,p,w,o,,n,s,g
e,x,y,y,,,f,c,,w,e,c,s,,w,w,,w,o,p,k,n,g
p,x,,e,f,f,f,c,,b,t,?,k,k,w,w,p,,o,e,w,v,l
p,f,y,y,f,,f,c,b,g,e,b,k,k,p,,,,o,,,y,
e,f,,,t,,f,c,b,p,t,b,s,s,,,p,w,o,p,,,d
e,f,,,f,n,f,w,,p,t,,f,,,w,p,,o,e,k,,
e,,s,,f,n,a,,b,,e,?,s,s,o,o,,o,o,p,n,c,
p,,y,e,f,,f,c,n,b,t,,s,k,w,,p,w,,e,w,v,p
e,k,,g,f,n,,,b,w,e,?,k,s,w,w,p,w,,p,,n,
e,x,,g,,,f,,b,h,t,e,,,w,,p,w,o,e,,a,g
e,f,y,e,,n,f,,,p,t,b,s,s,p,w,p,w,,,,y,d
e,x,y,w,t,a,f,c,,w,,c,s,,w,w,p,w,o,,n,,
e,x,f,g,,,f,c,b,w,,b,,,p,,,w,,,n,y,
p,x,,n,f,f,f,c,n,b,,?,k,k,p,w,,w,,e,w,v,d
e,f,f,,,n,,w,b,h,t,e,,,w,,p,,,e,,s,g
e,b,,n,f,,a,,,n,e,?,,s,o,,,n,,p,,v,l
e,x,y,n,,n,,,,n,t,b,,,,p,p,w,,,,,d
p,,s,,,,f,,,,,?,s,s,w,w,,,o,e,w,v,l
p,f,,g,,f,,c,b,,,b,k,k,,b,p,w,o,l,h,y,p
p,f,,n,f,s,,c,n,,t,?,k,,p,,p,,o,e,,,p
p,,y,n,f,s,f,c,n,b,t,,,k,p,w,p,w,o,e,w,v,d
p,x,s,n,t,p,,,,p,e,,s,,w,,p,w,o,,,v,g
e,f,y,n,,n,f,c,b,p,,b,s,s,g,g,p,w,,,,v,d
e,,f,w,f,n,,,b,g,e,?,k,s,,,p,,t,,w,n,g
p,,s,n,f,,f,c,,b,,?,k,,w,,p,,,e,w,v,d
p,,y,g,,f,f,c,b,,e,,k,k,n,p,p,w,,l,,y,
p,f,y,y,f,,f,c,,h,e,b,k,,p,p,p,w,o,l,,v,p
p,x,,e,f,,f,,,b,t,,k,s,p,p,p,,o,e,,,
e,x,y,y,t,a,f,c,,w,e,r,s,y,w,w,p,,o,p,,,p
p,f,y,,t,,f,c,n,w,e,e,s,s,,w,p,w,o,p,k,s,g
p,f,f,g,f,,f,c,,p,e,,k,,b,,,,o,l,h,,g
e,f,,c,f,n,,w,n,w,e,b,f,,,n,p,,,e,w,v,l
e,,s,,,n,f,w,b,p,t,e,,s,w,w,p,w,o,e,,a,
e,f,,n,t,,f,,b,p,t,b,,s,w,,p,w,,p,k,y,d
p,f,f,g,f,f,f,,b,g,e,,k,k,b,,,w,o,,h,v,g
p,f,y,e,f,f,,c,n,b,t,?,k,s,w,p,,w,o,e,w,,l
e,f,,,f,,f,,b,p,,e,f,f,w,,p,w,,e,n,,g
p,,,g,,f,f,,b,,,b,k,k,,n,p,w,o,,h,v,g
p,x,,n,,p,f,c,n,w,,e,,s,w,w,,w,o,p,n,,
e,f,,,,n,f,c,b,u,,,s,s,g,,,w,,p,k,v,
e,x,,n,f,n,f,w,,,,,s,s,w,,,w,o,e,n,s,g
e,,,w,t,l,f,c,b,w,e,c,s,s,w,w,,,o,p,k,n,m
p,f,,,f,f,f,c,,p,e,,k,k,p,b,,w,o,l,h,,p
p,,y,e,f,f,f,c,n,b,,?,s,,w,,p,w,o,e,,v,l
e,b,y,,t,,f,c,b,g,e,c,s,s,w,,,w,,p,k,s,g
e,,,,f,,,w,b,h,t,e,f,f,w,w,,w,o,,n,,g
e,x,,,t,n,,c,,,t,b,s,s,p,,p,w,o,p,k,y,d
p,,,,t,f,f,c,,,t,,s,,w,w,p,w,o,,h,s,g
e,f,f,e,t,n,f,c,b,,,,s,s,g,p,,,o,,n,y,
p,,y,,,f,f,c,n,b,t,?,s,k,w,w,p,,o,,w,v,d
e,f,f,g,f,n,f,c,,,e,e,s,,w,,p,,,p,n,y,u
