LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
,,1.0,1.0,,-2.0,-2.0,-2.0,,-2.0,-2.0,,,-3.0,-3.0,1274.0,0.0,,0.0,0.0,,,0.0,0
,,2.0,2.0,28.0,,,-1.0,0.0,,-2.0,,,,,2847.0,-13.0,3445.0,,,,13.0,20303.0,0
230000.0,,,,,,,2.0,,,,,12872.0,,,14788.0,21258.0,,,153400.0,,,6000.0,0
,,,,,-1.0,-1.0,,,,,,390.0,388.0,1187.0,263.0,1913.0,,388.0,1191.0,263.0,,,0
,,1.0,,,,0.0,,0.0,0.0,,49386.0,49487.0,,49148.0,,29873.0,2000.0,,2040.0,,,2000.0,0
,1.0,2.0,1.0,44.0,-1.0,2.0,,0.0,0.0,,,,18637.0,,,4166.0,0.0,,486.0,,83.0,780.0,0
310000.0,,,2.0,27.0,0.0,,,,,,,105687.0,,93929.0,,,5222.0,5197.0,,,,,0
320000.0,,2.0,,34.0,,0.0,,,-1.0,-1.0,1800.0,0.0,,,,,0.0,312.0,,311.0,8571.0,,0
,,1.0,1.0,,-1.0,-1.0,,-1.0,,-1.0,,,,,396.0,,500.0,0.0,,400.0,,792.0,0
240000.0,2.0,1.0,2.0,,,0.0,0.0,0.0,0.0,,,79849.0,81563.0,83224.0,,,2857.0,3000.0,,,3150.0,,0
,2.0,2.0,2.0,24.0,,,2.0,,,-1.0,6270.0,,8000.0,0.0,,,,0.0,0.0,186.0,3314.0,3515.0,1
500000.0,,,,,,,-1.0,,,-1.0,,,32109.0,,36918.0,,,32189.0,,36918.0,35017.0,,0
80000.0,,2.0,,34.0,1.0,2.0,,,0.0,,64575.0,65961.0,64308.0,65047.0,,,,0.0,2400.0,2500.0,,,0
170000.0,1.0,,,,0.0,0.0,0.0,0.0,,,51207.0,38528.0,,30542.0,61032.0,,5000.0,,,,6000.0,8753.0,0
,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6160.0,,,,,6660.0,,1103.0,,296.0,,16.0,0
500000.0,2.0,,1.0,,,,,,-2.0,-2.0,,,,,8000.0,,10786.0,,12692.0,,,16625.0,0
20000.0,1.0,2.0,,43.0,2.0,,,,,,,,,,,17887.0,1300.0,2787.0,,2500.0,1500.0,,1
,2.0,3.0,2.0,,0.0,,0.0,,,,,25230.0,26999.0,27748.0,28351.0,28864.0,,,1500.0,1200.0,1136.0,1032.0,0
,1.0,,2.0,30.0,,0.0,-1.0,,0.0,-1.0,40250.0,23022.0,,,36777.0,30.0,23000.0,12280.0,25007.0,,1767.0,3300.0,0
40000.0,2.0,,,24.0,,,-2.0,-2.0,,-2.0,,36714.0,37356.0,,,,,,1401.0,1607.0,1800.0,,0
,1.0,,,,0.0,0.0,0.0,,0.0,,21958.0,22572.0,14549.0,,12509.0,,1300.0,2000.0,1000.0,,52292.0,,0
,2.0,2.0,2.0,,0.0,,0.0,0.0,,0.0,130797.0,112383.0,,,76180.0,61693.0,,3500.0,19000.0,,3000.0,,0
400000.0,,,,46.0,,0.0,,,,0.0,43405.0,,37115.0,,,35969.0,,,10000.0,,20000.0,20000.0,0
,,1.0,,,,-2.0,,,,-2.0,0.0,0.0,,,,,,0.0,,,0.0,,0
,2.0,,2.0,24.0,,0.0,,,2.0,,,52650.0,53099.0,51648.0,,,,1900.0,,4600.0,,,0
,,1.0,1.0,,,,,,,-1.0,,,0.0,,16961.0,3000.0,0.0,,12200.0,,,493.0,0
540000.0,,,2.0,49.0,0.0,0.0,,,0.0,,,,82860.0,20879.0,,,3538.0,4380.0,,,,,0
,1.0,,,,,,2.0,2.0,2.0,2.0,,,17242.0,,,18316.0,,,,1586.0,,800.0,0
,,1.0,2.0,,0.0,,,,,,16690.0,,,,19498.0,0.0,,1770.0,1200.0,,0.0,44334.0,1
,,,1.0,49.0,2.0,,2.0,,,,21024.0,21790.0,,23772.0,,,,,3000.0,,1340.0,1100.0,1
,1.0,2.0,,,0.0,0.0,,,,0.0,,45375.0,46836.0,,19373.0,,,2500.0,,,2000.0,,0
500000.0,,1.0,1.0,,-2.0,-2.0,-2.0,-2.0,,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,1
50000.0,,,2.0,,,-1.0,,,0.0,,,,4038.0,,0.0,0.0,,,1500.0,,0.0,,1
,1.0,2.0,,45.0,2.0,,2.0,2.0,0.0,0.0,,,,54336.0,50640.0,,0.0,,6.0,,3650.0,0.0,1
,1.0,3.0,,,,,,0.0,,0.0,101254.0,105254.0,121893.0,109647.0,,,,30039.0,15019.0,10000.0,,,0
,1.0,,1.0,36.0,,,-2.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,0
,2.0,,,30.0,0.0,0.0,,,,,86454.0,61510.0,62921.0,,,,3000.0,,,3000.0,,,1
70000.0,2.0,1.0,2.0,29.0,,,,2.0,,2.0,40783.0,44205.0,44784.0,,,,4100.0,1600.0,,3600.0,,,0
80000.0,,,2.0,37.0,-1.0,,-1.0,-1.0,-1.0,,10115.0,249.0,,,1644.0,16872.0,,,188.0,,16872.0,,0
130000.0,1.0,,,,,0.0,,0.0,0.0,0.0,,,,65086.0,,,,,2000.0,,2000.0,1700.0,0
200000.0,,,,49.0,,-1.0,,,-1.0,0.0,416.0,,416.0,0.0,832.0,416.0,416.0,416.0,,1248.0,0.0,416.0,0
,2.0,,1.0,,2.0,,-1.0,-1.0,,,2345.0,2572.0,,947.0,631.0,715.0,,16.0,,0.0,,1.0,1
,1.0,2.0,,28.0,,0.0,0.0,0.0,0.0,,,,25528.0,26034.0,,28173.0,,1425.0,,,,2000.0,0
120000.0,2.0,,,,,,0.0,0.0,0.0,,,36149.0,37179.0,38500.0,,39926.0,,,1937.0,,1596.0,,0
,2.0,,1.0,35.0,0.0,0.0,0.0,0.0,0.0,,,16681.0,,16650.0,17380.0,,2000.0,3000.0,,2000.0,2000.0,,0
,1.0,1.0,,44.0,-1.0,,,,0.0,,,367.0,15272.0,,,,,16652.0,,,,71946.0,0
70000.0,,3.0,1.0,,0.0,0.0,0.0,0.0,,,,25349.0,26694.0,28935.0,,,1414.0,1759.0,,,2500.0,0.0,0
,2.0,2.0,1.0,26.0,,0.0,,0.0,,0.0,7086.0,,8197.0,,,5493.0,,,2000.0,1000.0,,,0
50000.0,2.0,,,27.0,0.0,0.0,0.0,,,,48492.0,,,28864.0,,29921.0,,,,,2000.0,1100.0,0
,1.0,2.0,1.0,,,-2.0,,,-2.0,,,246.0,,,,,246.0,,,,,,0
,1.0,,2.0,,0.0,0.0,0.0,0.0,,0.0,,176755.0,147558.0,,63842.0,,8000.0,,,1500.0,2000.0,,0
,1.0,1.0,,33.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-897.0,,-897.0,-897.0,,,0.0,0.0,,0.0,0.0,0.0,0
140000.0,,2.0,,42.0,,0.0,0.0,0.0,0.0,0.0,127939.0,100372.0,84587.0,65589.0,,65911.0,,,,,,10000.0,0
90000.0,,,,,0.0,,,,,2.0,,,49922.0,51290.0,,55576.0,1782.0,2129.0,2497.0,,0.0,4275.0,0
,,,1.0,50.0,,-1.0,,,0.0,,19378.0,347.0,,3755.0,0.0,0.0,,4399.0,,,0.0,0.0,0
460000.0,1.0,1.0,2.0,,2.0,,2.0,,2.0,2.0,282944.0,,,,304319.0,299400.0,12000.0,12500.0,,,0.0,,1
,,,1.0,,,,-2.0,-2.0,,,,,0.0,,0.0,0.0,0.0,,,0.0,,,0
,,1.0,,,,,,,-2.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1
20000.0,2.0,,2.0,29.0,2.0,0.0,0.0,,,0.0,15037.0,16078.0,17210.0,,18843.0,,1600.0,1700.0,,,1000.0,500.0,1
,,2.0,,,,,,0.0,,,,317259.0,,309670.0,,,11369.0,11380.0,,11069.0,11090.0,10028.0,1
300000.0,2.0,,2.0,,,,,,,-1.0,0.0,9048.0,4040.0,,1092.0,,,4040.0,,1092.0,,,0
50000.0,2.0,,1.0,,,,0.0,,,0.0,49621.0,,46153.0,,23653.0,20733.0,,,1807.0,812.0,743.0,844.0,1
20000.0,,2.0,2.0,33.0,,0.0,,,0.0,0.0,,18668.0,19597.0,,,0.0,1471.0,,,,,,0
,,2.0,1.0,,0.0,0.0,,,,,,85418.0,,,38199.0,38957.0,,4890.0,,1535.0,,1500.0,0
,2.0,2.0,2.0,22.0,,,,,2.0,2.0,,,,27170.0,29071.0,29446.0,1000.0,2201.0,0.0,2500.0,1001.0,,0
,,,1.0,50.0,,,,2.0,2.0,2.0,,76104.0,77795.0,78584.0,79736.0,78405.0,,,,2970.0,0.0,3870.0,0
,,,1.0,31.0,,0.0,0.0,,,2.0,46736.0,,,106523.0,108614.0,,30000.0,5000.0,,3900.0,,3800.0,1
,,1.0,,,,,-1.0,,,,,-28.0,3330.0,0.0,,,,,0.0,0.0,300.0,,0
,,,1.0,48.0,,0.0,,0.0,,0.0,76288.0,71659.0,67528.0,64035.0,60612.0,57532.0,,,3003.0,3001.0,,3109.0,0
,,,,,,,,,0.0,0.0,,,27864.0,,27617.0,,,1800.0,,1000.0,,,0
,2.0,1.0,2.0,,,,2.0,,2.0,,29864.0,29104.0,,,,,0.0,,0.0,,0.0,,1
60000.0,,,1.0,48.0,0.0,0.0,0.0,,0.0,,,,,19513.0,17281.0,16802.0,7296.0,,19513.0,759.0,851.0,,0
340000.0,2.0,,2.0,,,,,-2.0,-2.0,-2.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0
360000.0,1.0,,1.0,,-2.0,,-2.0,-2.0,-2.0,-2.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,1
140000.0,,2.0,,35.0,0.0,,,,0.0,0.0,135227.0,134215.0,102002.0,101046.0,,,5304.0,,4000.0,5017.0,,,0
,,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,65599.0,63875.0,,56003.0,57992.0,61049.0,,3000.0,4000.0,4000.0,,,0
260000.0,,,2.0,,-1.0,,,-2.0,,,16083.0,,-484.0,-484.0,,2.0,,,,4356.0,,,0
200000.0,,1.0,1.0,38.0,,-1.0,,-1.0,,-2.0,190.0,0.0,,,,,0.0,,,,,0.0,0
200000.0,,,,,,-1.0,-1.0,-1.0,,,780.0,0.0,,,,390.0,0.0,390.0,780.0,,390.0,,0
,2.0,3.0,,,1.0,-1.0,-1.0,,,,0.0,926.0,650.0,3562.0,,3044.0,926.0,,3562.0,,,0.0,0
50000.0,2.0,,,33.0,,2.0,,0.0,2.0,0.0,23250.0,,23611.0,,25111.0,25708.0,0.0,,2611.0,0.0,,,1
,,,,,0.0,,,,,0.0,62325.0,,,,,,,1300.0,,,1107.0,,0
180000.0,,2.0,,28.0,-1.0,-1.0,,-1.0,,-1.0,340.0,,,460.0,,610.0,0.0,1000.0,,460.0,,,0
,1.0,,1.0,33.0,,,,2.0,,,,,,,26775.0,26069.0,,0.0,,3000.0,,,0
20000.0,,,,40.0,,,6.0,5.0,4.0,,20753.0,,19930.0,19434.0,,,0.0,,,,0.0,0.0,1
150000.0,,1.0,1.0,,2.0,,2.0,2.0,,0.0,69716.0,,,,39386.0,20561.0,,111.0,,0.0,,341.0,1
,,,,38.0,0.0,,0.0,0.0,0.0,0.0,,23751.0,,101007.0,,,,,,4691.0,,,0
,,,1.0,57.0,,,,0.0,0.0,0.0,,19097.0,,18471.0,,0.0,2000.0,,,841.0,,,0
,,,1.0,46.0,-2.0,-2.0,,,,,29484.0,,,,10420.0,12532.0,,,,,,,0
50000.0,,,1.0,32.0,,0.0,0.0,,0.0,0.0,,,,17360.0,,,,,,,2000.0,,0
200000.0,2.0,,,28.0,,-1.0,-2.0,,-2.0,-2.0,,,0.0,,,0.0,,,,,0.0,1434.0,0
,,2.0,1.0,60.0,,2.0,,0.0,0.0,0.0,113079.0,109796.0,,,,118221.0,,5600.0,,4200.0,,4600.0,1
,,2.0,2.0,,-1.0,-1.0,-1.0,,,0.0,88996.0,,18118.0,147189.0,170268.0,,,,,60000.0,15000.0,58354.0,0
,,,,,-1.0,,-1.0,,,,,623.0,,623.0,,773.0,623.0,,623.0,623.0,773.0,623.0,0
,,,2.0,24.0,,0.0,0.0,,0.0,0.0,19096.0,20087.0,16752.0,,13754.0,4699.0,,5000.0,,350.0,,,0
,,,,28.0,0.0,0.0,0.0,,0.0,,48010.0,40668.0,,,,,5000.0,,5000.0,6560.0,10000.0,,0
180000.0,,1.0,1.0,,-1.0,0.0,0.0,0.0,0.0,0.0,996.0,1999.0,,2301.0,,2286.0,1503.0,,250.0,,106.0,1601.0,1
20000.0,,,1.0,,,,,,4.0,,1650.0,1650.0,1650.0,,,1650.0,,0.0,0.0,,0.0,0.0,1
,1.0,,,,,0.0,0.0,0.0,,0.0,,174026.0,,173334.0,176605.0,180205.0,6401.0,,6101.0,6201.0,,6601.0,0
150000.0,,2.0,1.0,44.0,0.0,0.0,,0.0,0.0,,61951.0,,22050.0,,17360.0,12000.0,,,,,0.0,,0
,,,1.0,51.0,,0.0,,,,,,10944.0,12255.0,12192.0,12448.0,,1188.0,,,,654.0,,0
,2.0,2.0,,30.0,0.0,0.0,0.0,,,0.0,,37108.0,41012.0,,41110.0,42071.0,,,,1700.0,,1800.0,0
,2.0,1.0,,,2.0,2.0,,,,2.0,15979.0,,16846.0,,19933.0,21454.0,2000.0,,,0.0,,0.0,1
,2.0,,,28.0,0.0,0.0,0.0,0.0,,,,,36780.0,31372.0,,35943.0,43003.0,,1246.0,,30000.0,53000.0,0
70000.0,,,1.0,36.0,,0.0,,-2.0,-2.0,-2.0,27868.0,28850.0,,0.0,0.0,0.0,1850.0,0.0,,,0.0,0.0,1
,,2.0,,,0.0,0.0,,,,0.0,,,157158.0,149423.0,115038.0,,,6358.0,5487.0,,3803.0,3042.0,0
,1.0,,2.0,,,0.0,,,,,,,,,89082.0,,3300.0,3881.0,2500.0,2519.0,,,0
,,2.0,,,,,,,2.0,2.0,,47922.0,51806.0,55625.0,57072.0,58269.0,,4700.0,,2500.0,2300.0,,1
100000.0,2.0,1.0,2.0,42.0,,0.0,0.0,0.0,,,91141.0,,94925.0,,98894.0,,,2688.0,,2854.0,2500.0,0.0,0
20000.0,2.0,,2.0,,2.0,,0.0,0.0,,,,,,18690.0,,,,1400.0,,,,2000.0,0
360000.0,,,1.0,38.0,1.0,-2.0,-2.0,,,-2.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0
30000.0,,,2.0,,1.0,3.0,2.0,,,,,,,21165.0,21281.0,22938.0,0.0,,1646.0,762.0,,0.0,1
,,,,39.0,3.0,3.0,,0.0,0.0,,52714.0,51593.0,50492.0,47633.0,,,,0.0,,3000.0,,2000.0,1
140000.0,1.0,,,27.0,,0.0,,2.0,,,,20114.0,16606.0,9609.0,,9763.0,,10063.0,0.0,,5000.0,5000.0,1
210000.0,,2.0,2.0,25.0,,0.0,,,0.0,0.0,,,,73934.0,,,3000.0,,,2800.0,,5000.0,1
,,2.0,1.0,,,0.0,,0.0,0.0,,,49213.0,,,,,3037.0,,,2000.0,,,0
,1.0,,,,-1.0,,,,,,,,,780.0,,0.0,,0.0,2280.0,,,0.0,0
,,1.0,,35.0,2.0,2.0,,,,,,164692.0,160658.0,,182914.0,,15000.0,0.0,,,,,1
,1.0,,2.0,,-2.0,,,,-2.0,,2180.0,,,1000.0,5507.0,,251.0,,1000.0,5507.0,5348.0,433.0,0
,1.0,3.0,2.0,40.0,-2.0,,-2.0,,,,,1799.0,390.0,390.0,,,1799.0,390.0,390.0,418.0,,,0
210000.0,2.0,1.0,,,,-2.0,,-2.0,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0
280000.0,,4.0,2.0,26.0,,-1.0,,-1.0,-1.0,,688.0,2384.0,696.0,696.0,1392.0,,,,696.0,,,,0
,,2.0,,,0.0,,0.0,,0.0,0.0,68445.0,,,68927.0,,,,3052.0,3348.0,,,,0
50000.0,1.0,2.0,2.0,,2.0,,,2.0,,,,14752.0,,,,5925.0,1200.0,,,1448.0,,,1
,1.0,,,23.0,-1.0,-1.0,-1.0,,-1.0,,390.0,390.0,390.0,0.0,780.0,0.0,,390.0,,780.0,0.0,0.0,0
90000.0,2.0,,,,,0.0,0.0,0.0,,,,6978.0,,9009.0,,9460.0,,1293.0,,,400.0,,1
,,1.0,2.0,29.0,-1.0,,,,-1.0,-1.0,8898.0,1276.0,,,5405.0,32310.0,1283.0,24174.0,41306.0,,36914.0,12457.0,0
40000.0,,2.0,1.0,41.0,0.0,0.0,,,,,21960.0,21484.0,,,822.0,0.0,1176.0,,1000.0,0.0,0.0,0.0,0
470000.0,,2.0,,,-2.0,,,,-2.0,,,,,,,8294.0,12300.0,32520.0,,68.0,,45684.0,0
,,,,27.0,-2.0,,,,-2.0,-2.0,,-11.0,-11.0,,-11.0,,0.0,,0.0,,2350.0,766.0,0
,,1.0,,23.0,0.0,,0.0,,0.0,0.0,,19598.0,,,20129.0,20226.0,2000.0,1307.0,,717.0,834.0,,0
50000.0,2.0,2.0,,37.0,0.0,,,0.0,0.0,,,,,,31375.0,30781.0,,1680.0,1860.0,1061.0,,8000.0,0
,2.0,,1.0,,,0.0,2.0,2.0,,2.0,,29766.0,,,,,,,,0.0,1798.0,,0
,1.0,2.0,,,1.0,3.0,2.0,2.0,,,,,7187.0,8367.0,,7669.0,0.0,,,0.0,0.0,,0
110000.0,,,,57.0,0.0,0.0,0.0,0.0,,0.0,,,,,19655.0,,2000.0,1500.0,1000.0,1000.0,,1000.0,0
180000.0,,,2.0,,0.0,0.0,,2.0,,,,,17322.0,13137.0,0.0,,,2902.0,3047.0,0.0,,,0
20000.0,,3.0,,,0.0,0.0,,0.0,,0.0,,,16520.0,,,13776.0,,2000.0,1500.0,506.0,803.0,,0
,,2.0,1.0,,,0.0,0.0,,0.0,,,15502.0,12637.0,,,,1500.0,,,2000.0,2000.0,,0
,,,1.0,40.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1600.0,,,15711.0,1338.0,6800.0,,,15711.0,,6800.0,3750.0,0
,2.0,,2.0,25.0,,,2.0,2.0,,2.0,45031.0,47087.0,48833.0,,,,,,,,2000.0,,1
150000.0,2.0,,1.0,50.0,,-1.0,-1.0,-1.0,-1.0,,,875.0,,0.0,5085.0,,,2162.0,,,,,0
190000.0,2.0,,,45.0,,,0.0,0.0,,0.0,,,121378.0,75252.0,,81548.0,,,,5000.0,,5000.0,0
,2.0,,,,,0.0,,,,,215052.0,191094.0,195204.0,,,,,,8800.0,7300.0,7700.0,,0
,1.0,,,34.0,2.0,0.0,,,,,,,,47139.0,47259.0,,,,2020.0,5000.0,0.0,3000.0,0
,2.0,,1.0,39.0,1.0,,,,-2.0,,-5.0,,,0.0,,0.0,,0.0,,0.0,0.0,,1
,,,,,,,0.0,,,,95255.0,,100349.0,100218.0,,98097.0,10500.0,,3600.0,4005.0,,,0
80000.0,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,,,,,53314.0,27962.0,27873.0,,2000.0,,2004.0,,,1
30000.0,,,,37.0,0.0,,0.0,0.0,0.0,,,11332.0,12471.0,7985.0,13619.0,,5002.0,5003.0,7983.0,10000.0,,,0
,2.0,1.0,,,,,,,,0.0,,,,,,,,,2000.0,,,,0
,2.0,,,37.0,,0.0,,,0.0,0.0,67570.0,,,29250.0,,,3000.0,,2100.0,,,,0
,2.0,3.0,,45.0,1.0,-2.0,-2.0,-2.0,,-2.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,0
180000.0,2.0,,,28.0,1.0,,2.0,,0.0,0.0,5930.0,5689.0,8414.0,,,,0.0,3000.0,,,,0.0,1
50000.0,2.0,,2.0,23.0,,0.0,0.0,0.0,,,48529.0,44669.0,45684.0,46592.0,,48907.0,,,1666.0,,2128.0,,0
,2.0,2.0,1.0,,-1.0,,-1.0,-1.0,-1.0,-1.0,,1795.0,3618.0,0.0,1496.0,,,,,,0.0,0.0,1
,2.0,1.0,2.0,38.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2937.0,5242.0,17840.0,11303.0,6943.0,,,17840.0,11642.0,6943.0,,3362.0,0
50000.0,,3.0,2.0,,0.0,0.0,0.0,,0.0,,48926.0,,48803.0,,19766.0,19761.0,2019.0,2063.0,2217.0,,,,0
500000.0,1.0,1.0,,41.0,-1.0,,,2.0,,2.0,,780.0,390.0,,,,,0.0,0.0,,0.0,0.0,0
,1.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,,0.0,113556.0,,,,70013.0,102991.0,,4773.0,3776.0,3200.0,1882.0,4000.0,1
,,2.0,2.0,,,2.0,,2.0,,2.0,24927.0,27689.0,,,,,3185.0,0.0,3000.0,,,2000.0,1
250000.0,1.0,,,,,,0.0,,,0.0,240725.0,200603.0,,,100971.0,,10022.0,7004.0,,2500.0,1010.0,,0
,1.0,,2.0,,,0.0,,,,0.0,166295.0,,,240020.0,,223545.0,5771.0,,,,,9000.0,0
,2.0,2.0,1.0,,2.0,,,,,,62643.0,59851.0,65545.0,,,55512.0,2151.0,,2100.0,,2000.0,,1
,1.0,1.0,1.0,34.0,,,-1.0,2.0,-1.0,0.0,,330.0,,,,330.0,330.0,660.0,,,,,0
300000.0,2.0,,,,-1.0,-1.0,-1.0,,,-1.0,,1086.0,,316.0,316.0,,,316.0,,316.0,,,1
,2.0,,,,,0.0,,0.0,0.0,0.0,,,91426.0,,,,,,3000.0,4000.0,3500.0,,0
,1.0,,1.0,53.0,,,,,0.0,,12278.0,,7215.0,,,,1500.0,1060.0,,0.0,0.0,0.0,0
,,,2.0,,2.0,,2.0,,0.0,0.0,20501.0,25151.0,24453.0,24849.0,25399.0,,5000.0,0.0,,,2200.0,,0
,,,1.0,,,,-1.0,0.0,0.0,,2858.0,1929.0,,9363.0,7898.0,,,,1061.0,,0.0,,0
460000.0,,,,33.0,,0.0,-1.0,,-1.0,-1.0,8316.0,,1110.0,,,,6018.0,1110.0,1927.0,,,2009.0,0
,,,1.0,,,,-1.0,-1.0,-1.0,-1.0,,347.0,-13.0,4085.0,4006.0,,347.0,0.0,4098.0,4006.0,826.0,3146.0,0
160000.0,,2.0,,,,,,-1.0,,,2054.0,,,,2758.0,0.0,,,8582.0,,,4163.0,0
130000.0,,,,42.0,2.0,,0.0,0.0,0.0,,95564.0,,95477.0,95334.0,,,0.0,4500.0,3500.0,,4000.0,4000.0,1
,,,2.0,,,0.0,0.0,0.0,,,38152.0,,,,42028.0,,2000.0,1700.0,,,,,0
500000.0,2.0,,2.0,,,,,-1.0,-1.0,,21179.0,,21138.0,,39095.0,15826.0,51304.0,,,,0.0,,0
,,,1.0,38.0,,,-1.0,,,,6677.0,4561.0,1856.0,1856.0,,2508.0,,1856.0,1856.0,,2508.0,,0
90000.0,,1.0,2.0,33.0,0.0,,0.0,0.0,,,55937.0,57107.0,,,63629.0,,,4000.0,3000.0,,,,0
,2.0,,1.0,33.0,-1.0,,,,-2.0,,2364.0,1095.0,2190.0,,0.0,,,2190.0,0.0,,,,1
,,,1.0,,0.0,,,,-2.0,,,90500.0,,0.0,,,20585.0,0.0,,0.0,0.0,0.0,0
,1.0,,,61.0,-1.0,,-2.0,-1.0,2.0,2.0,,0.0,0.0,,,,,,411.0,,,0.0,1
150000.0,1.0,,,,-2.0,-2.0,,-2.0,-2.0,,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0
280000.0,2.0,1.0,1.0,32.0,,-1.0,-1.0,0.0,,-1.0,1280.0,,,23323.0,17041.0,,,,13000.0,,,,1
,,,,,0.0,,,0.0,0.0,,,,38344.0,,37428.0,,,1590.0,1500.0,1354.0,,1514.0,0
,2.0,2.0,2.0,23.0,0.0,,,,,,90508.0,,75342.0,71668.0,49358.0,50296.0,,,,2500.0,,,1
,,,,30.0,0.0,0.0,2.0,,0.0,0.0,80681.0,84064.0,79988.0,79291.0,,49513.0,,0.0,,,,2000.0,0
100000.0,2.0,,,26.0,0.0,,0.0,0.0,,,46891.0,48134.0,49331.0,,51543.0,52685.0,,2000.0,,,2000.0,,0
240000.0,,,1.0,,0.0,-1.0,-1.0,-2.0,,0.0,8421.0,,,,,7001.0,,0.0,0.0,,2000.0,,0
,,,2.0,,2.0,,-1.0,,-1.0,,,,,,130.0,,0.0,,130.0,130.0,,130.0,1
310000.0,,1.0,2.0,,0.0,0.0,2.0,,0.0,0.0,47224.0,,,51375.0,,,4900.0,1500.0,,1200.0,,1200.0,0
,2.0,3.0,,,0.0,0.0,0.0,0.0,0.0,,93623.0,,93778.0,,53501.0,,3440.0,5017.0,5000.0,,1500.0,42800.0,0
290000.0,2.0,,,,0.0,0.0,,,-1.0,0.0,,,153092.0,,155233.0,148003.0,7600.0,,3804.0,160897.0,5198.0,,0
,,2.0,2.0,,2.0,,2.0,2.0,,3.0,15586.0,,,20648.0,19759.0,,1609.0,0.0,,0.0,0.0,,1
,,3.0,,,,0.0,,0.0,0.0,,,45737.0,,,,,,1814.0,1978.0,,2241.0,,0
,,,1.0,26.0,,,0.0,2.0,,,69589.0,,,74420.0,,,5000.0,,,,,,0
150000.0,,2.0,1.0,,0.0,,,,0.0,0.0,132214.0,135140.0,,137540.0,144786.0,,4414.0,,,10006.0,,4112.0,0
170000.0,,,1.0,35.0,,2.0,2.0,,,,,150727.0,,,165924.0,163176.0,,,,19172.0,,12210.0,1
,,1.0,,24.0,0.0,,0.0,,2.0,0.0,,16789.0,,,16121.0,15321.0,1600.0,,4000.0,,,,1
50000.0,2.0,2.0,1.0,46.0,2.0,,,2.0,0.0,,,,,54371.0,19946.0,,5000.0,,0.0,,,,1
,2.0,2.0,1.0,,,,-1.0,,,-1.0,0.0,,,324.0,171.0,,,,324.0,171.0,,144.0,0
,,2.0,1.0,,,2.0,,,2.0,,44654.0,,,45290.0,48322.0,,2000.0,,0.0,3760.0,1700.0,,0
,,1.0,1.0,,,,,,,,,5951.0,8698.0,8398.0,10898.0,,,,,2500.0,0.0,,0
180000.0,2.0,2.0,2.0,,,-2.0,-2.0,,-1.0,-2.0,0.0,,,2072.0,-28.0,-28.0,0.0,,,0.0,0.0,,0
,,,3.0,43.0,0.0,,,0.0,0.0,0.0,31199.0,,,30182.0,27043.0,,12009.0,,11000.0,1000.0,,6001.0,0
200000.0,1.0,3.0,,49.0,0.0,0.0,,0.0,0.0,,,,,54837.0,,59511.0,2000.0,,2000.0,,,,0
,2.0,2.0,1.0,36.0,1.0,-2.0,-1.0,,,0.0,0.0,0.0,19928.0,23255.0,,,0.0,19928.0,,1100.0,,,0
,,2.0,,,1.0,,-2.0,-2.0,,,-325.0,-721.0,-1117.0,-1513.0,,59017.0,,,,0.0,61982.0,2200.0,0
,,1.0,,36.0,0.0,,0.0,,,0.0,104498.0,107819.0,109836.0,,45932.0,47473.0,,,,,,,0
50000.0,,,1.0,32.0,,0.0,,,0.0,,,49740.0,,20089.0,,19918.0,2100.0,2097.0,,,713.0,,0
,2.0,1.0,2.0,29.0,,-1.0,,,,-1.0,17949.0,,,2779.0,,2830.0,9863.0,6955.0,2517.0,2497.0,2830.0,10809.0,0
20000.0,2.0,2.0,1.0,,0.0,0.0,,,,0.0,,13342.0,,18910.0,,19809.0,,404.0,,,800.0,,0
90000.0,,,2.0,29.0,,,0.0,-2.0,,-2.0,,,0.0,,0.0,,3000.0,0.0,,,0.0,,0
230000.0,,1.0,,27.0,0.0,0.0,,-1.0,-1.0,,,,6997.0,,,,2028.0,,,,,3495.0,0
