LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,SEX,default payment next month
,,,,113778.0,,118803.0,121434.0,,0.0,,4210.0,,,,,,,2.0,,,,,1
80000.0,,,,,,,,0.0,0.0,,,,,,,-1.0,-1.0,,,,,2.0,0
,,,,193500.0,,200000.0,,,,,,,,,,-1.0,,0.0,0.0,,,,0
220000.0,,208009.0,,166288.0,168146.0,,,8200.0,,6108.0,,,,,1.0,,,,0.0,0.0,,2.0,0
,,,,71866.0,72698.0,,,,3200.0,2600.0,,,,2.0,,,,,,,0.0,,0
,,991.0,991.0,,666.0,991.0,1316.0,,,,,,816.0,,2.0,,,,,-1.0,,,0
,,354304.0,,,,,,,5600.0,,6000.0,,7200.0,,,0.0,0.0,0.0,,0.0,,,0
,,,0.0,,,,0.0,0.0,,0.0,,0.0,,,1.0,,,-2.0,,,,2.0,0
,,,,,,,,,,,,2000.0,2000.0,,,0.0,0.0,,,,,,0
190000.0,53.0,,,,,,136486.0,6300.0,,,5000.0,,5000.0,,,0.0,,0.0,0.0,0.0,,,0
540000.0,38.0,,,,,,,,736.0,,,0.0,2965.0,,,,,-2.0,-2.0,-2.0,,,0
,,1792.0,,,,,,,,,,,4983.0,,,,,-1.0,,,-1.0,,1
,,23409.0,,,26771.0,,,2000.0,2000.0,1500.0,2000.0,,,1.0,,,,,,,0.0,2.0,0
,,,31394.0,1369.0,,,,31401.0,,,3280.0,0.0,,2.0,,,,,,-1.0,-1.0,2.0,0
340000.0,,,,73004.0,,,123936.0,14600.0,,,,,,,,,,,,0.0,,,0
,,107337.0,,,,,,2000.0,1771.0,,1750.0,1893.0,,,,,0.0,,,0.0,0.0,,0
,,,,,400.0,,,,,,,,,,,,2.0,,,-1.0,,,0
,,,,,2453.0,,,,,,,,,,,-2.0,,,,-1.0,,,1
,,,,9299.0,,,0.0,,2000.0,,,,,3.0,,,,0.0,,,-1.0,2.0,0
,49.0,,,246357.0,,205081.0,,,,,,,,,,0.0,,0.0,,0.0,,,0
,,17884.0,,,,,1602.0,6836.0,4657.0,3398.0,1476.0,,7531.0,,,,-1.0,,-1.0,,,1.0,1
,,,,,,111274.0,,,,,,,,,1.0,,,,0.0,0.0,0.0,1.0,0
,,200.0,,200.0,,29847.0,30089.0,,,0.0,29847.0,,,,,,,,,,-1.0,2.0,0
,,0.0,,,,,,,,0.0,,763.0,748.0,,2.0,-2.0,-2.0,-2.0,,,-2.0,,0
20000.0,,,,21197.0,,20000.0,,3200.0,,,,,0.0,,1.0,1.0,,,,0.0,,,1
,,,,,,,,1500.0,2000.0,,,,,,,,,,,,0.0,,0
,,,,,,8333.0,,,,,,,15449.0,1.0,,,,-1.0,,-1.0,-1.0,1.0,1
,,,,3364.0,,,,231.0,,3000.0,,,,,,,,,,,0.0,,0
200000.0,,,,,,,,0.0,,,,0.0,,1.0,,,,,,-1.0,,2.0,0
20000.0,25.0,,,,,7885.0,9657.0,,,,,,,,,,0.0,,0.0,,,2.0,1
20000.0,24.0,,,19026.0,,,18694.0,,1290.0,,663.0,,,2.0,,,,,0.0,,,,0
,,,192365.0,,,,,,,,,,,,,,,0.0,,,,2.0,0
,,,,,0.0,0.0,,,,,0.0,,,,2.0,-2.0,,,,,,,0
450000.0,,,,,4715.0,,,4021.0,,,,,,,,,-2.0,-2.0,-2.0,-2.0,,,1
,,,,2142.0,,26579.0,,,2000.0,,,,,,,,0.0,,,,,2.0,0
,,11102.0,,,23737.0,,,9358.0,,,,,11041.0,,2.0,,,-1.0,0.0,,0.0,,0
100000.0,,,,,,71938.0,73605.0,2500.0,,0.0,,3000.0,0.0,1.0,,,,0.0,,2.0,,,1
,,184.0,,919.0,47545.0,2398.0,3338.0,,,,,,,,,,,-1.0,-1.0,-1.0,,,0
,47.0,,6495.0,5781.0,7754.0,,,,1000.0,,,,5000.0,,1.0,,,,,,-2.0,2.0,0
,51.0,48550.0,46267.0,46716.0,,,29449.0,,,,,,,,,0.0,,,,0.0,0.0,1.0,0
,,,,41027.0,,46096.0,103065.0,,,,,,,,,-1.0,,-1.0,,,,,0
,,,72222.0,,,,,,,3400.0,,,3200.0,,,,,0.0,,,0.0,,1
,,,,,,,0.0,0.0,,0.0,0.0,,,,,-2.0,,,,,,,0
500000.0,39.0,,,,,10861.0,15893.0,12260.0,7016.0,3007.0,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,2.0,0
,,,,,,,,0.0,517.0,,,1066.0,,1.0,,1.0,-2.0,,,,,,0
,,,,,,,,72071.0,,,,0.0,,,,,,0.0,,,,,0
,,,3848.0,,,,,,,,,,,2.0,,,,,-1.0,-1.0,-1.0,,0
,,,,,,,,,,,,,,,2.0,,,,,,,,0
,,,,,,100323.0,,,,,,,,1.0,1.0,,,0.0,,,,2.0,0
,,19614.0,19844.0,19929.0,,13854.0,,11630.0,,,524.0,,0.0,,,,,,0.0,0.0,,,0
,,,23607.0,,,,,2400.0,,,,,,1.0,,,,,,,,,0
,,712.0,,,,862.0,,712.0,862.0,,,712.0,712.0,,,,-1.0,-1.0,2.0,,,,0
,,,,,1411.0,,,2522.0,,,1455.0,4486.0,11961.0,2.0,,,,-2.0,,,,2.0,0
,28.0,67857.0,69711.0,,,,,,,,3000.0,,,,,0.0,0.0,,,,0.0,,0
,,13394.0,,,36830.0,6280.0,,,,,,150.0,,1.0,,-2.0,-2.0,,-2.0,,,,0
,,,,,362.0,,,682.0,,,,,514.0,1.0,,,,,-1.0,,,,0
,,,18621.0,,,19203.0,19871.0,,,691.0,,995.0,,,,,0.0,,,0.0,,,0
,,,,,,,22330.0,,,,,3039.0,3866.0,,,,,0.0,0.0,0.0,0.0,,0
,,,14165.0,,50081.0,,,,55732.0,1563.0,,1454.0,,1.0,1.0,,,-1.0,,,0.0,,0
260000.0,,,,,,,-73.0,,,0.0,,,0.0,,2.0,,,,,,-2.0,,0
,,,,22638.0,18805.0,,,,4238.0,,,0.0,,2.0,,,0.0,0.0,0.0,,,1.0,0
,,30128.0,,29953.0,,,28977.0,2000.0,,,1395.0,,2000.0,,1.0,,,,,,,2.0,0
,,,,,,5951.0,,,0.0,,,400.0,400.0,2.0,1.0,,,2.0,,,,,0
,,,1784.0,892.0,,,,,892.0,1000.0,946.0,,,,2.0,-1.0,,,-1.0,-1.0,,,0
,,9551.0,12081.0,,,,16414.0,3000.0,,,,,,3.0,,,,,2.0,,0.0,2.0,1
210000.0,,,2316.0,,,1446.0,,,,,1446.0,,5000.0,,,,,,,-2.0,,,0
,,0.0,0.0,,0.0,0.0,,,,,,,,1.0,,-2.0,,,-2.0,,,,0
,49.0,0.0,0.0,,0.0,,0.0,,,,,,0.0,2.0,,,,,-2.0,-2.0,,,0
,54.0,,,,95121.0,,,3300.0,,4500.0,,,,,,,0.0,,,,,,0
120000.0,34.0,,,,,,830.0,,5037.0,1100.0,1330.0,3800.0,,1.0,2.0,,,,-1.0,,,,0
,,,825.0,,,630.0,,825.0,,,,,,,,,,-1.0,0.0,,,1.0,0
,29.0,1450.0,,,,,,,0.0,1187.0,,,0.0,,,-1.0,-1.0,,,,,2.0,0
,34.0,,1313.0,1144.0,,,,,,,1210.0,,,,,,-2.0,,,,,,0
,,,,,316.0,8420.0,,,4022.0,,,,,1.0,,,,,-1.0,,,,0
,,2068.0,,6457.0,,,,,,,,0.0,0.0,,,0.0,,,,,,,0
,,,93777.0,,38144.0,,,6732.0,,,1598.0,,1354.0,,1.0,,,-1.0,0.0,,,,0
,,0.0,,,0.0,,,,0.0,,,,0.0,,,1.0,,-2.0,-2.0,,-2.0,,0
190000.0,,,,,,188649.0,190700.0,,8900.0,,6699.0,7400.0,,,,,0.0,,0.0,,,,0
,,,,,,,,2779.0,,,,,,2.0,,,,-2.0,,-2.0,-2.0,,0
,41.0,,,74289.0,70534.0,,65482.0,0.0,2600.0,6459.0,,5000.0,0.0,,,1.0,,0.0,,,,1.0,0
,49.0,,,145978.0,41600.0,2500.0,,,,1910.0,2500.0,,2500.0,,,,,,0.0,-1.0,-1.0,1.0,0
,,780.0,,,390.0,,,,,,,,780.0,3.0,,,,,-1.0,,-1.0,1.0,0
300000.0,,,,188465.0,,179211.0,87266.0,,,5000.0,4030.0,,20000.0,,2.0,,,0.0,,,0.0,2.0,0
,,83593.0,,,,,47829.0,,,,,,1708.0,,,0.0,,0.0,,,,1.0,0
280000.0,,2186.0,,,2542.0,,,2196.0,,,,,,3.0,,-1.0,,,,-1.0,,2.0,0
,29.0,,,9048.0,,800.0,4082.0,,9048.0,,,4082.0,,,2.0,-1.0,,,,,,,0
,,60521.0,,,,,,2504.0,,,,,,,,,,,,,0.0,,0
30000.0,,,,,,1050.0,,,,,,,0.0,2.0,,,,,,,3.0,2.0,1
,,,68312.0,,,,,,,,,3000.0,,,1.0,,,,,,,,0
,,,735.0,,1470.0,,,735.0,,,,,,,,,,-1.0,,,,,1
,,,,,,,,,,676.0,2177.0,559.0,,,,,0.0,,,0.0,2.0,1.0,1
340000.0,,,,89689.0,,83439.0,,3224.0,,3504.0,,,,,,,,,0.0,,0.0,,0
,53.0,,,,,,7440.0,,,,,,,2.0,1.0,,,-2.0,,,-2.0,,0
,,23064.0,17783.0,16315.0,12225.0,11184.0,,,1214.0,,,,,,,,,0.0,,,,,0
,,3527.0,,,,,,,,,,1000.0,0.0,,,-1.0,,0.0,,2.0,,,1
,,,,,112451.0,115090.0,,,,,,,3527.0,,,0.0,,,,,,1.0,0
,,,57786.0,,,,48228.0,28.0,2500.0,,,2100.0,,,,,2.0,,0.0,0.0,,,1
,34.0,113270.0,,,,,,,,,,,3800.0,,2.0,0.0,0.0,,0.0,,0.0,1.0,0
,,,,,,,4684.0,2437.0,,5457.0,,,,,2.0,,-1.0,,,,-1.0,,0
,,,,490.0,902.0,,,0.0,490.0,,,0.0,,,,0.0,0.0,,,,-2.0,,0
,,,,,,,,,,1207.0,,500.0,500.0,,,0.0,,0.0,,,,,0
,54.0,26278.0,,,,25620.0,,,,,0.0,390.0,,,,0.0,0.0,0.0,,,,,1
,,0.0,35300.0,,,,,,,,,,0.0,,,,,,,,,,0
,,,48208.0,47619.0,,15693.0,,2067.0,,,2000.0,,,3.0,1.0,,,,,,0.0,2.0,0
,,,,,,214691.0,,,8000.0,,,,,,1.0,,,,0.0,,,1.0,0
,45.0,18569.0,40278.0,,,,0.0,2500.0,,1000.0,,0.0,0.0,,,,,,,0.0,,,0
,25.0,,,,,,0.0,1651.0,,,,,0.0,,,0.0,,,0.0,,-2.0,,0
270000.0,,,,,,,,8781.0,,,8000.0,6000.0,,,,,,,,,0.0,,0
,,,,390.0,,,,0.0,,390.0,,,,,1.0,,,,,-1.0,,1.0,1
,,,,,,30615.0,29975.0,2500.0,,,1500.0,,,,,0.0,0.0,0.0,,,,1.0,0
,,,1732.0,,,,,,0.0,,0.0,,1265.0,,2.0,,,,,,,,0
190000.0,,,,,,478.0,,,,954.0,0.0,950.0,0.0,,,,-1.0,-1.0,,,2.0,1.0,0
,,,,,82623.0,,69237.0,3338.0,,4000.0,,,2500.0,,,,0.0,,,,,2.0,0
,,1340.0,,,,1999.0,,,4354.0,,,,9855.0,,,,-1.0,,,,-1.0,,0
,41.0,,46041.0,,,,,10000.0,,,,0.0,,2.0,,,,,0.0,,,,0
50000.0,,,,8770.0,,,,,2127.0,,,,1000.0,3.0,,0.0,,,,,0.0,2.0,0
50000.0,,,,41150.0,,,,2356.0,2150.0,,,,,3.0,,0.0,,0.0,,,-2.0,,0
,,,38815.0,,40468.0,41315.0,,0.0,,,1650.0,,,,,,,,,,0.0,,0
,,69486.0,,,,,,3000.0,1604.0,,,,,,3.0,,0.0,,,-1.0,,2.0,0
,,9917.0,,9756.0,8560.0,,,,,,800.0,,1900.0,,,,,,0.0,,,,1
,48.0,,,,,30089.0,,2264.0,1420.0,,,,970.0,,,,,,0.0,,,2.0,0
450000.0,36.0,,,,0.0,,,,,,,,,,,,,,,,-2.0,,0
,45.0,,15518.0,,,,,,,,8289.0,,,,,-1.0,,-1.0,-1.0,-1.0,,,0
,,64762.0,,32789.0,,,,0.0,2900.0,,,,,,,2.0,2.0,,2.0,2.0,,1.0,1
180000.0,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,2.0,1.0,-2.0,,,,,,0
,,37681.0,27664.0,,,-4.0,2889.0,,5035.0,6700.0,0.0,2893.0,,,,,0.0,0.0,-1.0,,,,1
,33.0,,,,,143678.0,,,,,12848.0,50000.0,10000.0,,2.0,,,0.0,0.0,,,2.0,1
,27.0,,,,0.0,0.0,0.0,,,,,,0.0,1.0,2.0,-2.0,-2.0,,,,,,1
,,,,,,,1999.0,0.0,,0.0,1999.0,,,,,,,,-2.0,-2.0,-2.0,,0
,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,,,,-2.0,,0
240000.0,,,,,,,,,,,,2000.0,,,1.0,,,,,0.0,,,0
80000.0,,,,,70312.0,68585.0,,,,,,2700.0,2800.0,2.0,1.0,,,,,,,,1
,,,,,,,43742.0,,5000.0,,9950.0,,5000.0,,,,,,,0.0,,,0
200000.0,46.0,0.0,,2523.0,2327.0,,,552.0,,,2308.0,,0.0,,1.0,,,-1.0,,,,,1
,,,,,71835.0,62539.0,,,4148.0,,,,30000.0,,,,,,,,,,0
220000.0,42.0,26595.0,33330.0,,,,,9000.0,,5000.0,5000.0,,,,,,,,,,,,0
,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,,-2.0,-2.0,,,,1.0,0
,,,49270.0,,,,,,,,,,905.0,,,,0.0,,,,,2.0,0
280000.0,,,,,,,,,,1180.0,,0.0,,,,,0.0,,,,,,0
,,,,49884.0,,20191.0,19096.0,,,,,,,,,,0.0,0.0,0.0,,0.0,,0
60000.0,,,82592.0,77423.0,,,23708.0,3000.0,,,,3000.0,3000.0,2.0,,,0.0,0.0,0.0,,0.0,,0
240000.0,,140233.0,,130372.0,,,,,,,,,5009.0,,1.0,,,,0.0,0.0,0.0,1.0,0
,36.0,,,,,0.0,,0.0,0.0,,,,,,,-2.0,,-2.0,-2.0,,-2.0,2.0,0
,,,125321.0,,111799.0,,,,,5000.0,,,,,,,,,0.0,0.0,0.0,2.0,0
,,,,,,,,,,,,,,2.0,,,,,,,,,0
,47.0,25893.0,,,27769.0,25999.0,,,,,1000.0,,,,,2.0,,,,,,2.0,1
,27.0,18854.0,,,,,,1292.0,,,,,1121.0,,,,,0.0,,,,2.0,0
500000.0,,,9287.0,,,7645.0,,9287.0,,,,16079.0,,,,,,,,,,,0
170000.0,,-189.0,,,,-189.0,,,0.0,0.0,,,,,2.0,,-2.0,,-2.0,,,,0
,,227762.0,,,15353.0,,,,,,,325.0,318.0,,,0.0,,0.0,,,,2.0,0
,,,,,,6838.0,3486.0,7000.0,,,,70.0,0.0,2.0,,,,,,0.0,,2.0,0
,31.0,,,1421.0,10452.0,,,4317.0,,,,57229.0,,,,,,-1.0,,0.0,,,0
,,,63695.0,,,15553.0,5593.0,,,,,,,3.0,,2.0,,,,,0.0,2.0,0
,33.0,,,,8495.0,,,,0.0,,0.0,,,,,,,-2.0,-1.0,,,,1
,40.0,,36110.0,,,6652.0,,,,,500.0,1000.0,400.0,1.0,,,,,0.0,0.0,,,0
,,,,,39135.0,,,2345.0,,,,,25140.0,2.0,,,,,,,,,0
330000.0,42.0,,,78274.0,80102.0,,,,,8000.0,,15000.0,8000.0,1.0,,,,,,,,,0
150000.0,26.0,,,,4946.0,,4112.0,,,,,,,,2.0,,0.0,0.0,0.0,,,2.0,0
,,,,,,,13531.0,10735.0,,,,,,,,,,-1.0,,-1.0,,,0
,42.0,,15374.0,,,9143.0,,,,,,227.0,162.0,,,,,,,,0.0,,0
20000.0,,,,,18117.0,18632.0,,,1597.0,,816.0,,,,,,0.0,,,,0.0,,1
,,44325.0,,,,8257.0,,,,5000.0,,,,,,,0.0,0.0,,,0.0,,0
150000.0,,170.0,,,,,0.0,1125.0,1203.0,2064.0,,0.0,,,1.0,,,-1.0,,,,,0
,,,0.0,,0.0,,0.0,,,,,,,,2.0,,-2.0,-2.0,,,-2.0,,1
200000.0,,,7221.0,,,52486.0,45047.0,,1025.0,,,2004.0,,1.0,,,,0.0,-1.0,,0.0,,0
240000.0,39.0,33984.0,,,,,9060.0,3000.0,,,,,3935.0,,1.0,,,,,-1.0,-1.0,1.0,0
30000.0,,,,27474.0,,,,0.0,3400.0,1200.0,,2500.0,,,,,,,,,2.0,,1
20000.0,,,,,,10150.0,,0.0,,,,,2130.0,,,,2.0,,0.0,,,,1
,,264.0,,264.0,264.0,,264.0,264.0,264.0,264.0,264.0,264.0,264.0,,,,,,,,,,0
,,44421.0,,,46900.0,,,2100.0,,1800.0,,,,,,2.0,,,,,2.0,,1
,27.0,,,,29383.0,,26979.0,,,2000.0,,5000.0,,,2.0,,,2.0,,,0.0,,0
260000.0,,3342.0,,,,,,,,13929.0,1997.0,,,2.0,,,,,,,,,0
,,,,,,,,,,,,3000.0,,3.0,,,0.0,,,,,,0
,,193773.0,,181932.0,132127.0,132245.0,138104.0,,,,,9406.0,6.0,,,,,2.0,0.0,,0.0,,1
90000.0,,,87334.0,,18889.0,,,,,1000.0,,77500.0,,,,,,0.0,0.0,,,,0
,,,,14259.0,,,,,,,0.0,1000.0,,3.0,,0.0,0.0,0.0,,2.0,,,0
140000.0,56.0,,,,,,,,,,2041.0,3000.0,,1.0,,,,0.0,,0.0,,,0
,22.0,,38195.0,37026.0,,32477.0,32477.0,,,,1000.0,,,3.0,2.0,1.0,2.0,,,,,2.0,1
,,,,3613.0,2722.0,,,0.0,,,,,,3.0,1.0,,-2.0,,,,,2.0,0
,,,,,2582.0,128.0,,0.0,0.0,2582.0,,6273.0,,1.0,,,,,,,,1.0,0
50000.0,,,,47582.0,,,,,,1300.0,2000.0,700.0,1000.0,,,2.0,,0.0,,,0.0,,1
160000.0,56.0,,,,,,,,0.0,,,,,,1.0,,,,,0.0,,,0
,52.0,,1532.0,,,,,0.0,,,,0.0,0.0,,,-1.0,,,,,,,0
,,,4162.0,,,,0.0,,,0.0,,,0.0,,,-1.0,,,,,,1.0,0
80000.0,,,,,128293.0,127839.0,,,,,5000.0,4330.0,,,,,,,,,0.0,2.0,0
350000.0,26.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,,2.0,,,-2.0,-2.0,,,,0
,,19252.0,10000.0,0.0,,0.0,0.0,1000.0,,,,,0.0,,2.0,,,0.0,-2.0,,,,0
,,,48697.0,,45353.0,,,,2320.0,1300.0,,,,,,,,0.0,0.0,0.0,,,0
110000.0,,,,,,,65762.0,,,,,,,,,,,2.0,,,,,1
,,749.0,1503.0,33956.0,,56526.0,,,,,,776.0,,1.0,1.0,,,-2.0,,-2.0,,,0
,,1800.0,1800.0,1800.0,1800.0,1200.0,,0.0,,,,,0.0,,2.0,2.0,,,,5.0,,2.0,0
,,,,,,0.0,,,,,,0.0,0.0,,,,,,-2.0,,-2.0,,0
,,,23040.0,,21497.0,,,1617.0,,,,,1021.0,,2.0,,,,,,,,0
,,,3835.0,6746.0,,11777.0,,,,,3000.0,,4000.0,,,0.0,,0.0,,0.0,,,0
,,,,,,,,7.0,,,1020.0,,,,,1.0,2.0,,,,,,1
,,,,,119857.0,122243.0,124885.0,,,,,,,2.0,,,,0.0,,,,,1
,,,,,3486.0,,0.0,,1000.0,400.0,,,,,,0.0,,0.0,0.0,,-1.0,1.0,0
40000.0,,24171.0,23498.0,24235.0,,24025.0,,,1400.0,,,,884.0,,2.0,,,,,0.0,0.0,2.0,1
480000.0,,-11.0,,13461.0,,1368.0,1538.0,,,,,,,,,1.0,,,,,-1.0,,0
,,,,,,,,,,,,,,,,,,,,,,,0
210000.0,,,,86171.0,,89022.0,,,,,,3312.0,3151.0,,,0.0,,0.0,,0.0,0.0,,0
,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,1
,,,,12803.0,,9958.0,,,12831.0,13996.0,9958.0,,,,,,,,,,,1.0,0
,34.0,,,,,,,2807.0,,,,,,,,,,,,,,,0
,,,,1508.0,,,,1101.0,,,,,,,1.0,,-1.0,,,0.0,,1.0,0
,,90128.0,,92686.0,,,,4200.0,3900.0,,2000.0,,,3.0,2.0,0.0,0.0,,,,,1.0,1
,39.0,,1275.0,,,,,,1572.0,,,,,,,,,-2.0,,,,,0
,,,38383.0,,27258.0,,,,,,,1400.0,,,,,,,,,,,0
,23.0,,,,488.0,,1915.0,,,,,,,,,-2.0,-2.0,,,,-2.0,,0
,,,,,9155.0,,,,,1500.0,,,,1.0,,0.0,,,,0.0,,1.0,0
,,,,,,1876.0,,,,1876.0,1876.0,1870.0,10267.0,,,-1.0,,-1.0,-1.0,-1.0,,,0
,26.0,13890.0,,,,,,,,,,,,1.0,,,,,,,,,1
450000.0,,,,,,,20109.0,1599.0,,2000.0,,,,,2.0,,,0.0,0.0,,,2.0,1
270000.0,,,,,,,416.0,,,,,,,,,-1.0,,,0.0,,,,0
,,,528.0,1191.0,,,,,,11500.0,,,,,,,,-2.0,-2.0,-2.0,,,0
400000.0,,,,,,,,10000.0,,,,,,,,0.0,,,0.0,,,1.0,0
,,1789.0,,,,,0.0,48731.0,,,,0.0,0.0,2.0,,-1.0,,2.0,,0.0,0.0,,0
,,163000.0,160298.0,,,,,,5001.0,,,,3522.0,,1.0,,,0.0,0.0,,,,0
60000.0,26.0,,59199.0,,,30101.0,29735.0,2113.0,,,,,,,,0.0,0.0,,0.0,,,1.0,0
,,,205143.0,,,,153706.0,,,,,,,,,,0.0,,,,,,0
,,390.0,,,,,390.0,,390.0,,,,,3.0,1.0,,-1.0,,,0.0,-1.0,,0
,,,342405.0,344459.0,,,,,9000.0,,5000.0,4000.0,,,2.0,,,,,,,,1
260000.0,,182249.0,,,,177072.0,175285.0,,,6005.0,,,,,,0.0,,,,,,,0
,,17047.0,,,,15365.0,2250.0,1435.0,,,15365.0,,,2.0,,0.0,,,-1.0,,,,0
,,,,,28166.0,,,1432.0,,1441.0,995.0,,,,2.0,,,0.0,0.0,,,2.0,0
210000.0,,,,,,855.0,,855.0,,,,599.0,,,,,,2.0,,,,,0
,,,42032.0,42699.0,43617.0,,45420.0,1733.0,,,1271.0,,,1.0,,,0.0,,0.0,,,,0
,,5185.0,,,,,,,3000.0,,,2090.0,,,,,,,0.0,,-1.0,,0
,26.0,,16474.0,17203.0,,,,,1300.0,,,696.0,,,,,2.0,,,,,,0
,23.0,,,18552.0,,16308.0,,1327.0,,,1000.0,,,,,,,,,,,,0
50000.0,48.0,,43048.0,,,,,3629.0,,,2000.0,2000.0,,,,,0.0,,0.0,,,1.0,0
,,68677.0,,,,,,,2873.0,,,,,,1.0,0.0,,,,,,2.0,0
,,,,,,,,,,,1388.0,,,,,0.0,,,,,,,0
,,1650.0,1650.0,,,,1650.0,,,,,,,,,,,,,4.0,,,1
,30.0,,,,,,,,,5000.0,,,,,,0.0,,0.0,,,,2.0,0
,,,,,,,,,1246.0,,,1700.0,,1.0,2.0,0.0,0.0,,,,0.0,1.0,0
,43.0,,,,,,,,3000.0,,5000.0,,10000.0,,,0.0,,,,,,2.0,0
340000.0,,337871.0,,,,126192.0,,11208.0,5000.0,23809.0,,,,,,,,0.0,0.0,,,2.0,0
,31.0,,354962.0,,,,,14108.0,11100.0,6992.0,,,,,,,,,0.0,0.0,,,1
,,,,131053.0,,,136939.0,21000.0,6150.0,5000.0,,,5250.0,2.0,,0.0,,2.0,,,,,0
,24.0,,30476.0,,,,,,1447.0,1027.0,1066.0,1288.0,,2.0,1.0,0.0,,,,,0.0,,0
,,,,,22020.0,22040.0,,,1403.0,1642.0,,2000.0,425.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0
100000.0,,,71944.0,,,,,,4028.0,,,,,3.0,,,,,0.0,,0.0,,0
,,,168207.0,,148701.0,141039.0,,,6025.0,5703.0,,5148.0,,,,0.0,,,,0.0,,,1
,,,31130.0,30308.0,,,,,,,1046.0,1129.0,,3.0,,,,,,,0.0,,1
,,2459.0,,,,,2439.0,,6015.0,,,,3026.0,1.0,,,,,,-1.0,,,1
360000.0,,,,,,15866.0,,,,,,,,,2.0,-2.0,-2.0,,-2.0,,,1.0,0
80000.0,,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,-2.0,,,0
,,43979.0,,,,,,,,2000.0,,,2800.0,,,,,,,,,,0
150000.0,,,,,,15681.0,,,,33866.0,,,,2.0,2.0,,,,-1.0,,0.0,2.0,0
,,,,44095.0,,47578.0,,3000.0,,3000.0,,,2000.0,3.0,,0.0,,0.0,,,,,0
140000.0,,,,,1769.0,84042.0,,1823.0,,,85096.0,,,5.0,,,,-2.0,,-1.0,,,0
,28.0,,,,,,,,2600.0,,,,,,,,,,,,0.0,2.0,0
,39.0,,,29745.0,,,,,,1438.0,,,,3.0,,,0.0,,0.0,0.0,,,1
,,,,,,,,,,,0.0,,,,,,,,,,-1.0,,0
200000.0,,,,,130775.0,,,,4500.0,4532.0,,,,,2.0,,,,0.0,,,,0
,,1815.0,743.0,,,,-1357.0,,,,0.0,,,1.0,1.0,-1.0,-1.0,,,,,,0
,35.0,63426.0,57922.0,,52540.0,56236.0,40922.0,2700.0,2500.0,1900.0,,,,,1.0,2.0,0.0,0.0,,0.0,2.0,,1
,,,,1220.0,,,,0.0,,480.0,,174.0,1162.0,,,-2.0,-2.0,-2.0,,-2.0,-2.0,,0
,29.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,0
,,,,,,,,7000.0,,8000.0,,,8000.0,,,0.0,,,,,,,0
,,,,,,15001.0,15306.0,700.0,,1300.0,,,0.0,2.0,,,,,,,,,1
400000.0,,,,,,5949.0,,,,,,1111.0,2420.0,1.0,,,,,,,,,0
,,,,254970.0,209124.0,213392.0,,,12177.0,,,7700.0,,1.0,,,0.0,,,,,,0
,,153962.0,161376.0,,117364.0,,,,,30000.0,,13000.0,,,,,0.0,,0.0,,,,0
,,499.0,499.0,,13136.0,9160.0,,0.0,0.0,13169.0,,12.0,,,2.0,,,,,,2.0,,1
,,,28357.0,29312.0,,,26325.0,,,,,,,,,,,,,,,1.0,1
,,30000.0,,,,12000.0,0.0,,10780.0,0.0,,0.0,,2.0,1.0,,-1.0,,,,,,0
,44.0,11623.0,12436.0,12943.0,15428.0,,15494.0,1300.0,1000.0,,,850.0,,,,2.0,,2.0,2.0,,,,1
,39.0,,,,,30789.0,15874.0,,,,,,2000.0,1.0,2.0,,,0.0,,0.0,,,0
30000.0,41.0,,21485.0,,,,,0.0,,,,1850.0,,,,,2.0,,,,-1.0,,1
,,,,,,,89566.0,,,,3014.0,3522.0,,,,,0.0,,,,0.0,,0
,,,,,,,,,,1000.0,621.0,,,2.0,,0.0,,0.0,,0.0,0.0,,1
500000.0,,2112.0,6000.0,,,,-55.0,6031.0,,,2010.0,0.0,4642.0,,,,,,,,0.0,,0
160000.0,29.0,,,12741.0,,,8922.0,4000.0,,,1000.0,,,,,,,,0.0,0.0,,2.0,0
,36.0,106609.0,,,,5576.0,,,,970.0,5576.0,,,,1.0,,,-2.0,,,,,0
340000.0,,,332829.0,,,280913.0,,15110.0,11019.0,,,,,,,,,0.0,,0.0,0.0,,0
,41.0,,,,,,390.0,390.0,,,,,,3.0,,,-1.0,,-1.0,,,,0
20000.0,,3213.0,4308.0,,,,7668.0,,0.0,,,1000.0,0.0,2.0,,,2.0,2.0,0.0,,,,0
,,,500.0,,,,,500.0,0.0,,0.0,,,3.0,,-1.0,,,,,,2.0,0
