age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37.0,technician,,professional.course,no,yes,yes,cellular,,,63.0,3.0,999.0,0.0,,1.4,,-36.1,4965.0,5228.1,no
40.0,housemaid,single,,no,yes,,telephone,may,fri,,3.0,,0.0,nonexistent,1.1,93994.0,-36.4,4855.0,,no
31.0,management,married,university.degree,,yes,,,aug,tue,57.0,6.0,,0.0,nonexistent,,,-36.1,,5228.1,no
35.0,,,university.degree,,,no,telephone,may,tue,443.0,1.0,999.0,0.0,,1.1,,-36.4,4856.0,,no
42.0,admin.,married,university.degree,no,yes,yes,cellular,jul,,156.0,,999.0,0.0,nonexistent,1.4,93918.0,-42.7,,5228.1,no
,management,,high.school,no,,no,,may,wed,,,,,failure,,,-46.2,1281.0,5099.1,no
37.0,admin.,,high.school,no,,,,may,,133.0,1.0,,0.0,nonexistent,,93994.0,-36.4,4.86,,no
38.0,technician,,professional.course,unknown,yes,no,telephone,,,157.0,1.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,,5191.0,no
39.0,admin.,,university.degree,no,yes,yes,telephone,aug,fri,45.0,1.0,999.0,0.0,nonexistent,-1.7,,-38.3,0.89,4991.6,no
32.0,,,,,no,,telephone,jun,wed,90.0,,,0.0,nonexistent,1.4,,-41.8,4864.0,5228.1,no
41.0,admin.,divorced,,,,no,telephone,jun,,199.0,,999.0,,,1.4,,-41.8,4962.0,5228.1,no
42.0,blue-collar,,basic.9y,no,,no,cellular,,tue,,,999.0,,failure,-1.8,92893.0,,1344.0,,no
44.0,,,professional.course,no,no,no,cellular,apr,wed,609.0,1.0,999.0,,nonexistent,-1.8,93075.0,-47.1,1415.0,,no
34.0,,married,university.degree,,,no,telephone,may,fri,83.0,2.0,999.0,,,1.1,93994.0,-36.4,4864.0,5191.0,no
52.0,admin.,,high.school,no,yes,no,cellular,,wed,210.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
21.0,admin.,single,high.school,no,,no,,jun,,173.0,1.0,999.0,0.0,nonexistent,,92963.0,,1.26,,yes
,admin.,married,university.degree,,,yes,cellular,,,,,,1.0,failure,-0.1,93.2,-42.0,,5195.8,no
35.0,technician,,high.school,unknown,,,,jul,wed,,1.0,999.0,0.0,nonexistent,1.4,93918.0,,,,no
,admin.,married,high.school,no,no,,cellular,apr,mon,220.0,,,,success,,93749.0,-34.6,0.643,5008.7,no
60.0,entrepreneur,married,basic.4y,no,no,no,,jun,thu,43.0,3.0,,0.0,,1.4,94465.0,,4961.0,,no
42.0,,married,university.degree,no,no,no,cellular,nov,,,1.0,999.0,,nonexistent,-0.1,93.2,-42.0,,5195.8,no
,technician,married,,no,,unknown,cellular,aug,mon,52.0,2.0,,0.0,,1.4,,-36.1,,5228.1,no
,blue-collar,,,no,no,no,telephone,may,mon,,3.0,999.0,0.0,nonexistent,,93994.0,-36.4,4857.0,5191.0,no
55.0,unknown,,basic.4y,no,yes,,,,thu,,,999.0,0.0,nonexistent,1.4,93918.0,-42.7,,,no
,,,unknown,no,no,,cellular,aug,,,3.0,999.0,,,1.4,93444.0,-36.1,4963.0,5228.1,yes
44.0,services,married,professional.course,,no,no,cellular,aug,mon,,,999.0,0.0,,1.4,93444.0,-36.1,4.97,,no
40.0,blue-collar,married,,,yes,,,jul,tue,428.0,2.0,,0.0,nonexistent,,,-42.7,4955.0,5228.1,no
42.0,blue-collar,,basic.6y,unknown,no,,,,mon,366.0,1.0,,,nonexistent,1.1,,-36.4,4857.0,,no
,management,married,basic.6y,no,no,no,cellular,apr,wed,121.0,1.0,999.0,1.0,,-1.8,93075.0,-47.1,,5099.1,no
27.0,admin.,single,,,no,no,,,tue,185.0,1.0,999.0,0.0,nonexistent,1.4,,-42.7,,5228.1,no
37.0,,married,high.school,unknown,,,telephone,may,tue,,2.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4856.0,,no
28.0,technician,,high.school,no,yes,no,cellular,may,,576.0,2.0,999.0,0.0,nonexistent,,,-46.2,,,yes
46.0,blue-collar,married,basic.9y,no,yes,yes,cellular,,tue,704.0,2.0,999.0,,nonexistent,1.4,,,4968.0,,no
35.0,admin.,single,university.degree,,no,,cellular,aug,tue,371.0,1.0,999.0,0.0,,,92201.0,-31.4,0.883,5076.2,no
36.0,technician,married,high.school,no,yes,,telephone,jun,,73.0,7.0,999.0,0.0,nonexistent,1.4,94465.0,-41.8,,5228.1,no
39.0,technician,,university.degree,no,no,no,cellular,,thu,,1.0,,0.0,,1.4,93444.0,-36.1,,5228.1,no
,services,single,,no,no,,cellular,jul,thu,55.0,,999.0,0.0,nonexistent,1.4,93918.0,,4962.0,5228.1,no
,technician,married,professional.course,no,yes,,,aug,mon,163.0,1.0,,,nonexistent,1.4,93444.0,,,5228.1,no
,student,single,basic.9y,,yes,yes,telephone,may,fri,,1.0,,0.0,,1.1,93994.0,-36.4,4857.0,,no
,blue-collar,married,basic.4y,,,no,cellular,,mon,127.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4191.0,5195.8,no
,,,,,,no,cellular,jul,thu,250.0,,999.0,0.0,nonexistent,1.4,,-42.7,4962.0,,no
,retired,,,unknown,no,no,,jul,thu,110.0,3.0,,0.0,,1.4,,-42.7,4968.0,,no
,entrepreneur,married,,no,,no,,nov,,727.0,,,,,-0.1,93.2,-42.0,,5195.8,no
41.0,,married,high.school,no,no,yes,,may,tue,,,,0.0,nonexistent,1.1,93994.0,,4856.0,5191.0,no
35.0,technician,single,professional.course,no,yes,no,cellular,jul,,154.0,3.0,999.0,0.0,,,93918.0,-42.7,,5228.1,no
,blue-collar,,basic.9y,no,no,no,cellular,,tue,108.0,1.0,999.0,0.0,,1.4,93918.0,-42.7,,5228.1,no
,retired,single,university.degree,no,yes,no,,apr,tue,411.0,1.0,999.0,,nonexistent,-1.8,93075.0,,1453.0,5099.1,no
,admin.,,,,,no,telephone,may,fri,134.0,,999.0,0.0,nonexistent,1.1,93994.0,,4857.0,,no
56.0,,married,basic.4y,no,no,,telephone,may,wed,,2.0,,0.0,nonexistent,1.1,93994.0,-36.4,4857.0,,no
42.0,blue-collar,,basic.4y,unknown,yes,no,telephone,jun,fri,29.0,27.0,999.0,0.0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,no
,,,,no,yes,yes,telephone,,tue,,7.0,999.0,0.0,,-1.8,92893.0,-46.2,,5099.1,no
,services,,high.school,,yes,,cellular,,mon,,2.0,,0.0,nonexistent,1.4,93918.0,-42.7,,5228.1,no
38.0,services,divorced,high.school,unknown,,no,cellular,apr,,620.0,,2.0,,,,93075.0,-47.1,1453.0,5099.1,no
26.0,blue-collar,single,high.school,,no,yes,telephone,,mon,,2.0,,0.0,nonexistent,,93918.0,-42.7,,5228.1,no
,technician,divorced,professional.course,no,no,yes,cellular,,,50.0,3.0,,,nonexistent,,,,,5228.1,no
45.0,technician,married,,no,no,no,cellular,nov,wed,,,999.0,1.0,failure,-0.1,93.2,-42.0,4.12,5195.8,no
29.0,admin.,married,university.degree,no,no,no,,dec,,,,999.0,,,,,-33.0,0.709,5023.5,no
29.0,technician,single,university.degree,,no,no,,may,fri,12.0,,,,nonexistent,-1.8,92893.0,-46.2,1.25,,no
,blue-collar,married,basic.6y,unknown,,no,telephone,may,,277.0,2.0,999.0,,nonexistent,1.1,,-36.4,4.86,5191.0,no
34.0,,married,university.degree,,no,no,cellular,may,,70.0,1.0,999.0,1.0,failure,,,,1327.0,5099.1,no
32.0,admin.,,high.school,,no,,cellular,,fri,1181.0,,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,,,no
46.0,,married,university.degree,no,yes,yes,,nov,mon,78.0,2.0,999.0,1.0,,,93.2,-42.0,,,no
,blue-collar,single,basic.4y,,no,no,cellular,jul,tue,142.0,2.0,,,nonexistent,1.4,93918.0,-42.7,4962.0,,no
32.0,technician,single,professional.course,no,,no,cellular,jun,mon,524.0,1.0,999.0,,,-2.9,92963.0,,,5076.2,no
,unemployed,single,,no,,no,cellular,mar,fri,432.0,1.0,999.0,0.0,nonexistent,,92843.0,-50.0,1.64,,no
38.0,technician,single,professional.course,,unknown,,telephone,jun,fri,59.0,,999.0,0.0,,1.4,94465.0,,4967.0,5228.1,no
41.0,blue-collar,single,basic.9y,no,yes,yes,cellular,may,wed,366.0,,999.0,,,-1.8,92893.0,-46.2,,5099.1,no
53.0,housemaid,married,unknown,no,yes,no,cellular,,mon,,2.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,no
27.0,blue-collar,single,basic.9y,unknown,,no,cellular,may,,110.0,,999.0,,,,92893.0,-46.2,,5099.1,no
,blue-collar,,high.school,unknown,unknown,unknown,telephone,,,102.0,1.0,999.0,0.0,nonexistent,,94465.0,-41.8,4967.0,5228.1,no
,,single,high.school,no,,,,jul,thu,148.0,1.0,999.0,,,1.4,93918.0,-42.7,4962.0,5228.1,no
38.0,management,married,,no,,,cellular,nov,thu,182.0,2.0,,0.0,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,no
,blue-collar,married,basic.9y,unknown,yes,,,may,tue,39.0,5.0,999.0,0.0,nonexistent,-1.8,92893.0,,,5099.1,no
34.0,admin.,,high.school,no,,,cellular,,wed,,,,0.0,nonexistent,1.4,,,4962.0,,no
,blue-collar,single,basic.4y,unknown,no,no,,jul,,67.0,5.0,999.0,0.0,nonexistent,1.4,,-42.7,4961.0,5228.1,no
46.0,,married,university.degree,,,no,telephone,may,fri,258.0,5.0,999.0,0.0,,1.1,,,4857.0,,no
45.0,,married,,unknown,,no,,may,fri,545.0,2.0,,0.0,,,93994.0,-36.4,,5191.0,no
51.0,admin.,married,university.degree,,,yes,cellular,,fri,220.0,1.0,999.0,0.0,,-0.1,93.2,-42.0,4021.0,5195.8,no
35.0,,married,university.degree,no,no,no,,aug,tue,117.0,2.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,no
63.0,unknown,married,professional.course,,no,no,cellular,oct,thu,235.0,1.0,,,success,,94601.0,-49.5,1025.0,4963.6,no
36.0,blue-collar,married,,no,no,no,cellular,jul,mon,,,,0.0,,1.4,93918.0,-42.7,4.96,5228.1,no
49.0,technician,married,unknown,no,no,no,,,fri,378.0,1.0,,0.0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,yes
40.0,,single,basic.6y,unknown,yes,no,,apr,fri,155.0,3.0,999.0,,failure,-1.8,93075.0,,,,no
,blue-collar,divorced,basic.4y,no,yes,no,cellular,apr,,406.0,1.0,,1.0,,-1.8,93075.0,-47.1,,5099.1,no
34.0,admin.,,,no,,,cellular,,,,1.0,,0.0,nonexistent,1.4,93444.0,,4966.0,5228.1,no
40.0,services,married,,unknown,no,no,,,thu,44.0,6.0,999.0,,,1.4,94465.0,-41.8,4961.0,,no
28.0,blue-collar,,basic.9y,,,yes,,may,fri,137.0,,,0.0,,,,-36.4,4857.0,5191.0,no
50.0,,single,,no,yes,yes,cellular,jun,thu,160.0,1.0,999.0,1.0,failure,,92963.0,-40.8,,5076.2,yes
24.0,services,single,high.school,no,no,,,jul,thu,20.0,3.0,999.0,0.0,,,93918.0,-42.7,4958.0,5228.1,no
,admin.,,university.degree,no,yes,,cellular,,,59.0,9.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,4962.0,5228.1,no
37.0,admin.,married,university.degree,no,no,no,cellular,may,wed,208.0,1.0,,1.0,,,92893.0,,1334.0,5099.1,no
,,married,,,no,,cellular,jul,,,,999.0,1.0,failure,-1.7,94215.0,-40.3,,,yes
53.0,services,divorced,basic.9y,,yes,,cellular,,,503.0,2.0,999.0,,nonexistent,1.4,93918.0,-42.7,,5228.1,no
,admin.,married,,no,,no,telephone,jun,fri,,12.0,999.0,0.0,,1.4,94465.0,-41.8,,5228.1,no
,,single,unknown,,yes,no,telephone,may,wed,326.0,,,0.0,nonexistent,1.1,93994.0,,,5191.0,no
30.0,blue-collar,,basic.4y,no,no,,,may,tue,112.0,2.0,999.0,,nonexistent,1.1,,,4857.0,,no
38.0,blue-collar,married,basic.6y,no,no,no,telephone,,,,3.0,999.0,0.0,,1.1,93994.0,-36.4,4857.0,5191.0,no
31.0,,married,basic.6y,unknown,,,,may,mon,161.0,,999.0,0.0,nonexistent,,,-36.4,,5191.0,no
34.0,,,university.degree,no,no,no,cellular,jul,tue,159.0,,,0.0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,no
32.0,technician,,,no,no,no,cellular,,,432.0,3.0,,,nonexistent,,93444.0,-36.1,4966.0,5228.1,yes
33.0,technician,single,professional.course,no,no,no,cellular,apr,mon,,3.0,,0.0,nonexistent,,93075.0,,1405.0,5099.1,no
32.0,blue-collar,,basic.9y,,,unknown,cellular,,mon,1063.0,,999.0,0.0,,-1.8,93075.0,-47.1,1466.0,5099.1,yes
,housemaid,married,illiterate,unknown,yes,no,cellular,jul,tue,176.0,7.0,999.0,,nonexistent,,93918.0,,4961.0,5228.1,no
39.0,blue-collar,married,basic.4y,,no,,cellular,,mon,,2.0,999.0,,,,,-46.2,1299.0,,no
44.0,blue-collar,married,basic.9y,unknown,,,,may,fri,358.0,,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,no
49.0,blue-collar,,basic.9y,no,yes,no,telephone,may,,,,,0.0,nonexistent,,93994.0,-36.4,4857.0,5191.0,no
50.0,,,,unknown,no,,cellular,jul,thu,291.0,,999.0,,nonexistent,1.4,93918.0,-42.7,4958.0,,no
38.0,,married,,,yes,no,cellular,nov,tue,192.0,,999.0,0.0,nonexistent,-0.1,,-42.0,4153.0,,no
35.0,services,married,,,,,cellular,,wed,,,999.0,,nonexistent,-1.8,93075.0,-47.1,,5099.1,no
,blue-collar,,basic.4y,,no,,cellular,nov,fri,122.0,3.0,999.0,1.0,failure,-0.1,93.2,-42.0,4021.0,5195.8,no
45.0,unemployed,,,no,no,,,may,,191.0,,999.0,0.0,nonexistent,1.1,93994.0,,4857.0,,no
24.0,technician,,basic.6y,no,yes,no,,,thu,248.0,9.0,999.0,,,,93918.0,-42.7,4958.0,5228.1,no
45.0,admin.,,basic.9y,no,yes,,,jun,fri,261.0,2.0,,0.0,,1.4,94465.0,-41.8,4967.0,5228.1,no
,entrepreneur,married,professional.course,no,no,no,cellular,aug,tue,,2.0,999.0,,nonexistent,1.4,93444.0,-36.1,4968.0,,no
,management,single,unknown,no,,,telephone,,,371.0,,999.0,0.0,,1.1,93994.0,,4856.0,,no
,,married,basic.9y,no,no,no,telephone,may,wed,283.0,,999.0,0.0,nonexistent,,93994.0,-36.4,4856.0,5191.0,no
35.0,,married,basic.6y,no,yes,no,cellular,may,mon,214.0,2.0,999.0,,,-1.8,92893.0,,1299.0,,no
32.0,,,,unknown,no,,cellular,nov,thu,813.0,2.0,,,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,no
37.0,,divorced,high.school,no,unknown,,cellular,,,,,999.0,0.0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,no
47.0,entrepreneur,divorced,basic.9y,no,no,no,cellular,,tue,,3.0,999.0,0.0,,-1.8,92893.0,-46.2,1291.0,,no
42.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,,315.0,6.0,999.0,0.0,nonexistent,-1.8,,,1291.0,,no
,admin.,single,,no,,,,may,tue,23.0,1.0,999.0,0.0,nonexistent,,92893.0,-46.2,1291.0,,no
43.0,housemaid,married,basic.4y,no,,yes,cellular,,,697.0,1.0,999.0,0.0,,,,-42.7,4962.0,5228.1,no
,,single,university.degree,,yes,no,,,wed,373.0,3.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,,5191.0,no
,admin.,,,,,,,,wed,254.0,1.0,999.0,2.0,failure,,,,1.26,5076.2,no
60.0,housemaid,,professional.course,,yes,no,cellular,,,186.0,3.0,999.0,1.0,failure,-2.9,92201.0,,0.838,,no
,admin.,married,university.degree,,,no,cellular,jul,fri,269.0,7.0,6.0,3.0,success,-1.7,,,,,no
,technician,married,university.degree,,no,,cellular,aug,,66.0,,999.0,0.0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,no
34.0,services,married,high.school,no,,,telephone,jun,,160.0,3.0,999.0,0.0,,1.4,94465.0,-41.8,4959.0,5228.1,no
38.0,admin.,single,university.degree,,yes,no,cellular,jun,mon,318.0,3.0,,0.0,nonexistent,-2.9,,,1.26,5076.2,no
,unknown,married,basic.4y,unknown,no,,,,wed,,2.0,,0.0,,,93444.0,,4964.0,,no
38.0,admin.,married,high.school,no,no,no,,may,tue,,,999.0,0.0,nonexistent,1.1,,-36.4,4856.0,5191.0,no
24.0,blue-collar,single,basic.9y,no,unknown,unknown,cellular,jun,wed,192.0,1.0,,0.0,nonexistent,,,-40.8,,5076.2,no
30.0,admin.,single,university.degree,no,,no,,,,,1.0,,0.0,nonexistent,-1.8,93749.0,,0.646,5008.7,yes
,technician,,professional.course,,no,,,aug,mon,203.0,2.0,999.0,,nonexistent,1.4,93444.0,-36.1,,5228.1,no
32.0,,married,,no,no,,cellular,may,thu,187.0,1.0,,0.0,,-1.8,92893.0,-46.2,1327.0,,no
58.0,retired,married,,unknown,no,no,cellular,aug,mon,454.0,,,0.0,nonexistent,,93444.0,-36.1,,5228.1,no
34.0,,single,professional.course,no,,,cellular,,tue,,1.0,,0.0,nonexistent,,92893.0,-46.2,,,no
26.0,services,,,no,,,,jul,mon,114.0,,999.0,0.0,,,93918.0,-42.7,4.96,5228.1,no
52.0,housemaid,married,basic.4y,unknown,,no,,aug,mon,585.0,2.0,999.0,0.0,,1.4,93444.0,,4963.0,5228.1,no
45.0,blue-collar,married,unknown,no,no,,cellular,apr,fri,119.0,,,0.0,nonexistent,-1.8,,-47.1,,5099.1,no
42.0,entrepreneur,single,university.degree,no,yes,,telephone,may,,204.0,,999.0,0.0,,,93994.0,-36.4,4855.0,,no
25.0,technician,single,basic.9y,no,yes,no,cellular,jun,,,2.0,999.0,0.0,nonexistent,-2.9,92963.0,-40.8,,5076.2,yes
,,single,high.school,no,,,cellular,jul,mon,104.0,1.0,999.0,0.0,nonexistent,1.4,,-42.7,4.96,5228.1,no
,admin.,single,university.degree,no,,no,cellular,aug,,,1.0,999.0,0.0,nonexistent,,,-36.1,4967.0,5228.1,no
,self-employed,married,illiterate,no,yes,no,cellular,,thu,488.0,1.0,999.0,0.0,,-0.1,,-42.0,4076.0,5195.8,yes
31.0,technician,single,university.degree,no,yes,no,cellular,,,,1.0,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,,5099.1,no
28.0,admin.,single,university.degree,no,,no,,,,,,999.0,0.0,,-1.8,92893.0,,1259.0,5099.1,no
28.0,self-employed,single,professional.course,no,yes,,cellular,jun,,207.0,1.0,999.0,0.0,,-2.9,92963.0,,,5076.2,no
39.0,,,,no,yes,,,jun,,1178.0,3.0,999.0,0.0,nonexistent,1.4,94465.0,-41.8,4958.0,5228.1,no
33.0,services,married,high.school,,yes,yes,telephone,may,tue,274.0,,,,,1.1,93994.0,-36.4,4857.0,,no
,admin.,married,high.school,,,no,telephone,jul,tue,305.0,7.0,999.0,0.0,nonexistent,,92469.0,-33.6,0.937,,no
32.0,unknown,single,basic.6y,,,no,telephone,,,62.0,2.0,,0.0,,,94465.0,,4959.0,5228.1,no
33.0,admin.,married,university.degree,,,,cellular,,tue,120.0,1.0,,,nonexistent,1.4,93444.0,,,5228.1,no
32.0,housemaid,married,basic.4y,,yes,no,telephone,may,thu,325.0,1.0,999.0,0.0,nonexistent,,93994.0,-36.4,4.86,5191.0,no
29.0,blue-collar,single,basic.9y,unknown,no,,cellular,,fri,,1.0,,2.0,failure,-1.8,93075.0,-47.1,,,no
46.0,admin.,,basic.9y,no,,no,,may,thu,56.0,2.0,,,,1.1,93994.0,-36.4,,5191.0,no
42.0,services,single,high.school,,yes,no,cellular,may,mon,,2.0,999.0,0.0,nonexistent,-1.8,,-46.2,,,no
48.0,admin.,,professional.course,no,,no,,nov,wed,530.0,,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
29.0,,single,,no,,no,telephone,,tue,1563.0,1.0,6.0,,success,-1.7,94055.0,-39.8,0.702,4991.6,no
33.0,blue-collar,,,no,no,no,,jul,tue,,1.0,999.0,0.0,,,,-42.7,4961.0,5228.1,no
35.0,admin.,,university.degree,,yes,,,may,tue,153.0,,999.0,,nonexistent,,,-36.4,4856.0,5191.0,no
24.0,technician,,university.degree,no,,no,cellular,apr,thu,170.0,,999.0,0.0,,,93075.0,-47.1,,,no
,unemployed,,,no,yes,no,,,wed,18.0,1.0,999.0,0.0,nonexistent,,93918.0,-42.7,4963.0,5228.1,no
34.0,blue-collar,,,,yes,yes,cellular,nov,,,,,,failure,-0.1,,-42.0,4153.0,5195.8,no
24.0,,single,high.school,no,no,,telephone,may,wed,,1.0,999.0,,nonexistent,1.1,93994.0,,,,no
,management,,university.degree,,no,no,telephone,jun,,633.0,1.0,999.0,,nonexistent,,94465.0,-41.8,4959.0,5228.1,no
39.0,management,,university.degree,no,yes,no,telephone,,mon,193.0,,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4857.0,,no
46.0,,married,basic.9y,unknown,no,no,cellular,,,109.0,,999.0,0.0,nonexistent,,93444.0,,4965.0,,no
,,married,university.degree,,no,,telephone,may,fri,,3.0,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,,5099.1,no
48.0,,married,,,yes,no,,may,,859.0,2.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4.86,,no
33.0,services,married,high.school,,yes,no,cellular,apr,thu,236.0,1.0,999.0,,failure,,93075.0,-47.1,1435.0,5099.1,no
,admin.,,,no,,no,cellular,jul,,180.0,3.0,,0.0,,1.4,,,4962.0,5228.1,no
39.0,self-employed,divorced,professional.course,,yes,,telephone,jun,thu,529.0,4.0,999.0,0.0,nonexistent,1.4,94465.0,-41.8,,5228.1,no
,self-employed,married,professional.course,no,yes,,,,thu,,,999.0,0.0,nonexistent,,93994.0,,4.86,,no
35.0,,,,,yes,no,,,tue,159.0,,,0.0,nonexistent,-0.1,93.2,-42.0,4153.0,,no
,,married,,no,yes,no,,jul,,78.0,4.0,999.0,0.0,,1.4,,-42.7,,5228.1,no
42.0,blue-collar,,basic.6y,,yes,,,may,mon,,,999.0,0.0,,1.1,93994.0,-36.4,,,no
,,married,university.degree,no,yes,no,cellular,,wed,376.0,2.0,999.0,0.0,nonexistent,,,,4965.0,,no
36.0,,single,,no,,no,,may,mon,85.0,1.0,999.0,1.0,failure,-1.8,92893.0,-46.2,,5099.1,no
31.0,blue-collar,,,,yes,no,,,wed,,,6.0,1.0,success,-0.1,93.2,-42.0,4.12,5195.8,yes
47.0,blue-collar,married,basic.4y,no,yes,no,,may,wed,177.0,1.0,999.0,1.0,,,92893.0,,1281.0,5099.1,no
39.0,,married,basic.9y,no,yes,no,cellular,,fri,113.0,6.0,999.0,,nonexistent,1.4,93918.0,-42.7,,5228.1,no
40.0,,married,,no,no,,telephone,,fri,,2.0,999.0,0.0,nonexistent,1.4,94465.0,-41.8,4967.0,5228.1,no
40.0,services,married,unknown,no,yes,,telephone,jun,tue,71.0,2.0,999.0,,nonexistent,1.4,94465.0,-41.8,4864.0,,no
,,,university.degree,no,,no,,,wed,175.0,3.0,7.0,3.0,,-1.8,,-40.0,0.697,,yes
53.0,self-employed,married,,no,no,,,,,59.0,3.0,999.0,0.0,,1.4,93444.0,-36.1,4963.0,,no
43.0,blue-collar,single,basic.4y,,no,no,telephone,may,,,2.0,999.0,0.0,nonexistent,,93994.0,-36.4,,5191.0,no
36.0,admin.,,university.degree,no,,,telephone,,,,2.0,999.0,,nonexistent,1.4,,-41.8,4.96,,no
48.0,services,,high.school,no,no,,,,mon,788.0,2.0,999.0,,nonexistent,1.1,93994.0,-36.4,,,no
31.0,,single,university.degree,,no,no,telephone,may,mon,237.0,1.0,999.0,0.0,,1.1,,-36.4,4857.0,5191.0,no
42.0,technician,single,university.degree,no,,yes,cellular,may,,9.0,5.0,999.0,0.0,nonexistent,-1.8,,-46.2,1244.0,5099.1,no
,management,,,no,no,no,cellular,,thu,162.0,,999.0,,,-1.8,,,1266.0,,no
,management,single,university.degree,no,,,telephone,,,179.0,,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,no
,,,,no,yes,,cellular,,thu,744.0,8.0,999.0,0.0,nonexistent,1.4,,-42.7,4968.0,5228.1,no
44.0,,married,high.school,no,no,no,,nov,fri,,6.0,999.0,1.0,failure,-0.1,93.2,-42.0,4021.0,,no
39.0,self-employed,married,basic.4y,unknown,no,no,,may,,179.0,,999.0,0.0,,,93994.0,,4858.0,5191.0,no
37.0,management,single,,no,yes,no,cellular,may,tue,42.0,1.0,,1.0,,,92893.0,-46.2,,5099.1,no
,admin.,married,university.degree,no,,no,,,wed,80.0,2.0,999.0,0.0,,-1.8,92893.0,-46.2,1281.0,5099.1,no
,housemaid,married,,,no,no,,jul,,,2.0,999.0,0.0,,1.4,93918.0,,4961.0,5228.1,no
52.0,admin.,,university.degree,,yes,no,telephone,jun,fri,,,,0.0,nonexistent,1.4,,-41.8,4959.0,5228.1,no
50.0,admin.,married,basic.9y,,,,cellular,,thu,,6.0,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,no
,admin.,single,,no,,yes,cellular,jun,,89.0,2.0,999.0,0.0,nonexistent,-2.9,92963.0,-40.8,1.26,5076.2,yes
49.0,technician,married,,unknown,,,,jul,mon,333.0,,999.0,,nonexistent,1.4,93918.0,,4962.0,5228.1,no
55.0,management,married,basic.4y,no,,yes,cellular,may,wed,1108.0,,,0.0,nonexistent,-1.8,92893.0,-46.2,,5099.1,no
29.0,blue-collar,,basic.9y,no,,yes,,,wed,837.0,1.0,999.0,,,-1.8,,-46.2,1334.0,5099.1,yes
27.0,,single,high.school,,no,no,telephone,sep,mon,6.0,1.0,,0.0,nonexistent,-1.1,94199.0,-37.5,,4963.6,no
29.0,technician,married,university.degree,,yes,no,telephone,may,mon,,,999.0,0.0,nonexistent,1.1,93994.0,-36.4,,5191.0,no
49.0,,,,no,,,telephone,may,tue,142.0,1.0,999.0,0.0,,1.1,93994.0,-36.4,4857.0,5191.0,no
54.0,unemployed,,basic.6y,,yes,yes,telephone,jun,,91.0,1.0,999.0,0.0,,,,-41.8,4961.0,,no
53.0,housemaid,married,,,no,,cellular,,mon,106.0,,999.0,,nonexistent,,93444.0,-36.1,,5228.1,no
51.0,,,professional.course,no,yes,no,,jul,,248.0,,,0.0,nonexistent,,93918.0,-42.7,,,no
47.0,technician,divorced,high.school,no,yes,no,cellular,aug,wed,87.0,3.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,,5228.1,no
26.0,,,professional.course,,,no,telephone,may,fri,59.0,1.0,,,nonexistent,1.1,,-36.4,4864.0,,no
,,,unknown,unknown,yes,no,cellular,jul,tue,213.0,,999.0,,nonexistent,1.4,93918.0,-42.7,,5228.1,no
48.0,,married,,unknown,no,yes,cellular,jul,thu,6.0,,999.0,0.0,nonexistent,1.4,93918.0,,,5228.1,no
33.0,services,,,unknown,yes,no,cellular,jul,wed,133.0,2.0,999.0,,nonexistent,1.4,93918.0,,4962.0,,no
27.0,admin.,single,university.degree,no,,no,cellular,sep,thu,167.0,3.0,3.0,1.0,success,-1.1,94199.0,-37.5,,4963.6,yes
51.0,blue-collar,married,basic.9y,,no,,telephone,,mon,470.0,1.0,,0.0,nonexistent,1.1,,-36.4,4857.0,,no
41.0,blue-collar,married,unknown,no,yes,yes,,may,wed,612.0,,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,,5099.1,no
